Xl,gamma,al
    0.013775,  -20.000000, 1555.000000
    0.000475,  -20.000000,   38.000000
    0.000525,  -20.000000,  186.000000
    0.000225,  -20.000000,   14.000000
    0.000250,  -20.000000,   20.000000
    0.000150,  -20.000000,    2.000000
    0.002950,  -20.000000,  227.000000
    0.000025,  -20.000000,    1.000000
    0.000050,  -20.000000,    1.000000
    0.000350,  -20.000000,   10.000000
    0.000075,  -20.000000,    3.000000
    0.010850,  -20.000000, 2533.000000
    0.001300,  -20.000000,   51.000000
    0.002125,  -20.000000, 1976.000000
    0.000050,  -20.000000,    1.000000
    0.000100,  -20.000000,    2.000000
    0.000650,  -20.000000,   17.000000
    0.000050,  -20.000000,    1.000000
    0.002125,  -20.000000, 1453.000000
    0.027800,  -20.000000, 1034.000000
    0.000400,  -20.000000,   34.000000
    0.001425,  -20.000000,   14.000000
    0.000075,  -20.000000,    2.000000
    0.000125,  -20.000000,    2.000000
    0.000075,  -20.000000,    7.000000
    0.000075,  -20.000000,    6.000000
    0.005525,  -20.000000,  494.000000
    0.000050,  -20.000000,    1.000000
    0.001550,  -20.000000,  316.000000
    0.007150,  -20.000000,  294.000000
    0.000125,  -20.000000,    3.000000
    0.001350,  -20.000000,   50.000000
    0.007475,  -20.000000,  875.000000
    0.000225,  -20.000000,   15.000000
    0.000025,  -20.000000,    1.000000
    0.000075,  -20.000000,   11.000000
    0.001100,  -20.000000,   17.000000
    0.018900,  -20.000000, 1509.000000
    0.000075,  -20.000000,    5.000000
    0.010975,  -20.000000, 1824.000000
    0.000325,  -20.000000,   82.000000
    0.000125,  -20.000000,    5.000000
    0.001100,  -20.000000,   11.000000
    0.002925,  -20.000000,  612.000000
    0.009375,  -20.000000,  375.000000
    0.000525,  -20.000000,    7.000000
    0.000275,  -20.000000,    5.000000
    0.000650,  -20.000000,   31.000000
    0.029675,  -20.000000,  619.000000
    0.005475,  -20.000000,  203.000000
    0.001075,  -20.000000,  124.000000
    0.003375,  -20.000000,  640.000000
    0.000075,  -20.000000,    2.000000
    0.000100,  -20.000000,   13.000000
    0.004200,  -20.000000, 1686.000000
    0.001575,  -20.000000, 1683.000000
    0.000025,  -20.000000,    1.000000
    0.000100,  -20.000000,   16.000000
    0.006325,  -20.000000,   97.000000
    0.000050,  -20.000000,    1.000000
    0.002925,  -20.000000,  796.000000
    0.000050,  -20.000000,    1.000000
    0.009675,  -20.000000,  307.000000
    0.002150,  -20.000000,  157.000000
    0.002550,  -20.000000,   27.000000
    0.000300,  -20.000000,   22.000000
    0.000500,  -20.000000,   12.000000
    0.003400,  -20.000000,  231.000000
    0.000050,  -20.000000,    1.000000
    0.000225,  -20.000000,  115.000000
    0.000100,  -20.000000,    4.000000
    0.000125,  -20.000000,    6.000000
    0.000150,  -20.000000,   72.000000
    0.002425,  -20.000000,   66.000000
    0.001100,  -20.000000,   12.000000
    0.001850,  -20.000000,  234.000000
    0.000150,  -20.000000,   10.000000
    0.002200,  -20.000000,   86.000000
    0.008325,  -20.000000,  600.000000
    0.042575,  -20.000000, 4720.000000
    0.005050,  -20.000000, 3821.000000
    0.000050,  -20.000000,    1.000000
    0.000025,  -20.000000,    1.000000
    0.003625,  -20.000000,  913.000000
    0.000050,  -20.000000,    1.000000
    0.000300,  -20.000000,    3.000000
    0.001025,  -20.000000,  243.000000
    0.000675,  -20.000000,   18.000000
    0.003600,  -20.000000,  120.000000
    0.000025,  -20.000000,    1.000000
    0.000100,  -20.000000,    3.000000
    0.003900,  -20.000000,  146.000000
    0.016800,  -20.000000, 1061.000000
    0.026700,  -20.000000, 2621.000000
    0.000125,  -20.000000,    2.000000
    0.000075,  -20.000000,    4.000000
    0.050300,  -20.000000, 1814.000000
    0.000050,  -20.000000,    1.000000
    0.001450,  -20.000000,   94.000000
    0.000250,  -20.000000,    3.000000
    0.008875,  -20.000000,  307.000000
    0.000175,  -20.000000,   34.000000
    0.000600,  -20.000000,   13.000000
    0.000325,  -20.000000,    5.000000
    0.000025,  -20.000000,    1.000000
    0.000425,  -20.000000,  303.000000
    0.000100,  -20.000000,    3.000000
    0.007300,  -20.000000,  325.000000
    0.000500,  -20.000000,   23.000000
    0.000075,  -20.000000,    3.000000
    0.000200,  -20.000000,   11.000000
    0.000550,  -20.000000,  102.000000
    0.004375,  -20.000000,  669.000000
    0.000075,  -20.000000,   10.000000
    0.000025,  -20.000000,    1.000000
    0.000750,  -20.000000,    6.000000
    0.000750,  -20.000000,   14.000000
    0.023275,  -20.000000,  460.000000
    0.000050,  -20.000000,    1.000000
    0.015750,  -20.000000, 1075.000000
    0.001850,  -20.000000,  519.000000
    0.002050,  -20.000000,  126.000000
    0.001050,  -20.000000,   35.000000
    0.003100,  -20.000000,   20.000000
    0.000675,  -20.000000,   34.000000
    0.000200,  -20.000000,    5.000000
    0.006275,  -20.000000,  413.000000
    0.000025,  -20.000000,    1.000000
    0.000325,  -20.000000,  122.000000
    0.000575,  -20.000000,   39.000000
    0.000025,  -20.000000,    1.000000
    0.000050,  -20.000000,    1.000000
    0.000025,  -20.000000,    1.000000
    0.010750,  -20.000000,  598.000000
    0.000225,  -20.000000,    8.000000
    0.000275,  -20.000000,    5.000000
    0.038625,  -20.000000, 1337.000000
    0.000675,  -20.000000,   49.000000
    0.000725,  -20.000000,  248.000000
    0.005425,  -20.000000,   78.000000
    0.000625,  -20.000000,   95.000000
    0.029725,  -20.000000, 3004.000000
    0.002575,  -20.000000,  316.000000
    0.004100,  -20.000000,   74.000000
    0.004300,  -20.000000,  209.000000
    0.005675,  -20.000000,  741.000000
    0.000025,  -20.000000,    1.000000
    0.000550,  -20.000000,    8.000000
    0.000375,  -20.000000,    7.000000
    0.006175,  -20.000000,  136.000000
    0.009050,  -20.000000, 1825.000000
    0.000025,  -20.000000,    1.000000
    0.004500,  -20.000000,   97.000000
    0.002325,  -20.000000,   47.000000
    0.000125,  -20.000000,   20.000000
    0.000050,  -20.000000,    1.000000
    0.001700,  -20.000000,   44.000000
    0.000050,  -20.000000,    1.000000
    0.002650,  -20.000000,  176.000000
    0.000100,  -20.000000,    3.000000
    0.000150,  -20.000000,   30.000000
    0.000600,  -20.000000,   10.000000
    0.000050,  -20.000000,    1.000000
    0.000100,  -20.000000,    8.000000
    0.000025,  -20.000000,    1.000000
    0.005550,  -20.000000, 1685.000000
    0.002750,  -20.000000,   89.000000
    0.000375,  -20.000000,    8.000000
    0.002575,  -20.000000,  416.000000
    0.000025,  -20.000000,    1.000000
    0.017175,  -20.000000, 2932.000000
    0.002925,  -20.000000,   78.000000
    0.014050,  -20.000000, 5555.000000
    0.000075,  -20.000000,    3.000000
    0.003250,  -20.000000,  756.000000
    0.000225,  -20.000000,   59.000000
    0.002625,  -20.000000,  148.000000
    0.000100,  -20.000000,   16.000000
    0.000175,  -20.000000,    3.000000
    0.000600,  -20.000000, 2195.000000
    0.000950,  -20.000000,  353.000000
    0.014150,  -20.000000,  171.000000
    0.005050,  -20.000000,  320.000000
    0.000175,  -20.000000,   10.000000
    0.000200,  -20.000000,    6.000000
    0.000250,  -20.000000,   20.000000
    0.023350,  -20.000000, 1379.000000
    0.000125,  -20.000000,    3.000000
    0.000375,  -20.000000,   13.000000
    0.000050,  -20.000000,    1.000000
    0.012075,  -20.000000,  286.000000
    0.000675,  -20.000000,   21.000000
    0.000100,  -20.000000, 1468.000000
    0.006075,  -20.000000,  131.000000
    0.000050,  -20.000000,    1.000000
    0.012750,  -20.000000, 1141.000000
    0.000475,  -20.000000,   83.000000
    0.000100,  -20.000000,   17.000000
    0.012100,  -20.000000,  408.000000
    0.010975,  -20.000000,  101.000000
    0.001075,  -20.000000,  107.000000
    0.000175,  -20.000000,    5.000000
    0.022750,  -20.000000,  931.000000
    0.000025,  -20.000000,    1.000000
    0.000300,  -20.000000,    4.000000
    0.001100,  -20.000000,  604.000000
    0.000075,  -20.000000,    4.000000
    0.000025,  -20.000000,    1.000000
    0.000150,  -20.000000,    2.000000
    0.000050,  -20.000000,    1.000000
    0.006225,  -20.000000,  209.000000
    0.000025,  -20.000000,    1.000000
    0.000025,  -20.000000,    1.000000
    0.000500,  -20.000000,    9.000000
    0.000100,  -20.000000,   29.000000
    0.000625,  -20.000000,   21.000000
    0.000200,  -20.000000,    5.000000
    0.005750,  -20.000000, 2132.000000
    0.000725,  -20.000000,   10.000000
    0.004850,  -20.000000,  730.000000
    0.000025,  -20.000000,    1.000000
    0.000050,  -20.000000,    1.000000
    0.001125,  -20.000000,  195.000000
    0.000650,  -20.000000,   21.000000
    0.008850,  -20.000000,  122.000000
    0.000500,  -20.000000,   79.000000
    0.000725,  -20.000000,   33.000000
    0.006425,  -20.000000,   97.000000
    0.000375,  -20.000000,   12.000000
    0.000825,  -20.000000,   50.000000
    0.000200,  -20.000000,    8.000000
    0.006400,  -20.000000,  588.000000
    0.000025,  -20.000000,    1.000000
    0.002075,  -20.000000,  194.000000
    0.017825,  -20.000000,  546.000000
    0.012550,  -20.000000, 2268.000000
    0.000350,  -20.000000,   36.000000
    0.000100,  -20.000000,    2.000000
    0.003650,  -20.000000,  883.000000
    0.000050,  -20.000000,    1.000000
    0.000050,  -20.000000,    1.000000
    0.010425,  -20.000000, 1046.000000
    0.001650,  -20.000000,   25.000000
    0.001675,  -20.000000,   27.000000
    0.000675,  -20.000000,   15.000000
    0.000825,  -20.000000,   59.000000
    0.000100,  -20.000000,    2.000000
    0.022950,  -20.000000, 1741.000000
    0.000050,  -20.000000,    1.000000
    0.002500,  -20.000000,  145.000000
    0.000025,  -20.000000,    1.000000
    0.000200,  -20.000000,   12.000000
    0.001350,  -20.000000,  101.000000
    0.008125,  -20.000000,  359.000000
    0.000050,  -20.000000,    1.000000
    0.000025,  -20.000000,    1.000000
    0.000050,  -20.000000,    1.000000
    0.000950,  -20.000000,    9.000000
    0.000225,  -20.000000,  336.000000
    0.000050,  -20.000000,    1.000000
    0.000650,  -20.000000,  217.000000
    0.009775,  -20.000000,  332.000000
    0.000075,  -20.000000,    2.000000
    0.022875,  -20.000000,  623.000000
    0.000050,  -20.000000,    1.000000
    0.004575,  -20.000000,   32.000000
    0.000125,  -20.000000,    7.000000
    0.000050,  -20.000000,    1.000000
    0.001300,  -20.000000,  835.000000
    0.000150,  -20.000000,    7.000000
    0.010350,  -20.000000,  233.000000
    0.029425,  -20.000000, 1365.000000
    0.000075,  -20.000000,    3.000000
    0.000175,  -20.000000,    5.000000
    0.010800,  -20.000000, 2589.000000
    0.000150,  -20.000000,    2.000000
    0.000300,  -20.000000,   47.000000
    0.003875,  -20.000000,  124.000000
    0.000025,  -20.000000,    1.000000
    0.000175,  -20.000000,    3.000000
    0.005400,  -20.000000,  390.000000
    0.000100,  -20.000000,    8.000000
    0.000050,  -20.000000,    1.000000
    0.000025,  -20.000000,    1.000000
    0.003400,  -20.000000,  126.000000
    0.000375,  -20.000000,   15.000000
    0.000225,  -20.000000,    8.000000
    0.003950,  -20.000000,  141.000000
    0.000425,  -20.000000,    3.000000
    0.006350,  -20.000000, 1063.000000
    0.002875,  -20.000000,   21.000000
    0.000175,  -20.000000,    8.000000
    0.000075,  -20.000000,    8.000000
    0.000375,  -20.000000,   16.000000
    0.008725,  -20.000000,  109.000000
    0.000950,  -20.000000,   40.000000
    0.013950,  -20.000000, 1155.000000
    0.001700,  -20.000000,   25.000000
    0.000500,  -20.000000,   29.000000
    0.000125,  -20.000000,    4.000000
    0.000025,  -20.000000,    1.000000
    0.000450,  -20.000000,   10.000000
    0.000125,  -20.000000,    5.000000
    0.000800,  -20.000000,  123.000000
    0.000250,  -20.000000,   26.000000
    0.000275,  -20.000000,    7.000000
    0.000250,  -20.000000, 2270.000000
    0.004125,  -20.000000,  310.000000
    0.004500,  -20.000000,  272.000000
    0.002300,  -20.000000,   63.000000
    0.010275,  -20.000000,  261.000000
    0.003225,  -20.000000,   65.000000
    0.000700,  -20.000000,   33.000000
    0.004900,  -20.000000,   51.000000
    0.001800,  -20.000000,   77.000000
    0.000050,  -20.000000,    1.000000
    0.000800,  -20.000000,   38.000000
    0.000150,  -20.000000,   16.000000
    0.000050,  -20.000000,    1.000000
    0.000075,  -20.000000,   17.000000
    0.000100,  -20.000000,    3.000000
    0.000125,  -20.000000,    3.000000
    0.001200,  -20.000000,  174.000000
    0.000025,  -20.000000,    1.000000
    0.004475,  -20.000000,  519.000000
    0.000050,  -20.000000,    1.000000
    0.001100,  -20.000000,   23.000000
    0.000075,  -20.000000,    6.000000
    0.000350,  -20.000000,   13.000000
    0.000150,  -20.000000,    3.000000
    0.000700,  -20.000000,  113.000000
    0.001500,  -20.000000, 1246.000000
    0.000025,  -20.000000,    1.000000
    0.000375,  -20.000000,   22.000000
    0.010875,  -20.000000,  960.000000
    0.000050,  -20.000000,    1.000000
    0.004500,  -20.000000, 1324.000000
    0.042700,  -20.000000, 1962.000000
    0.021750,  -20.000000, 4339.000000
    0.000050,  -20.000000,    1.000000
    0.000175,  -20.000000,    7.000000
    0.038750,  -20.000000, 1586.000000
    0.000075,  -20.000000,   29.000000
    0.004700,  -20.000000,  273.000000
    0.000425,  -20.000000,   37.000000
    0.001600,  -20.000000,   89.000000
    0.000150,  -20.000000,    2.000000
    0.001325,  -20.000000,  105.000000
    0.000125,  -20.000000,    6.000000
    0.001250,  -20.000000,   21.000000
    0.000025,  -20.000000,    1.000000
    0.006600,  -20.000000,  391.000000
    0.000100,  -20.000000,    2.000000
    0.003275,  -20.000000,  186.000000
    0.001000,  -20.000000,  146.000000
    0.000100,  -20.000000,    2.000000
    0.000125,  -20.000000,   13.000000
    0.000025,  -20.000000,    1.000000
    0.003725,  -20.000000,   65.000000
    0.002025,  -20.000000,   18.000000
    0.003725,  -20.000000,  199.000000
    0.000200,  -20.000000,    2.000000
    0.000050,  -20.000000,    1.000000
    0.000025,  -20.000000,    1.000000
    0.001600,  -20.000000,   63.000000
    0.001125,  -20.000000,   40.000000
    0.000425,  -20.000000,   17.000000
    0.024300,  -20.000000,  897.000000
    0.000050,  -20.000000,    1.000000
    0.000275,  -20.000000,    4.000000
    0.028750,  -20.000000, 5167.000000
    0.000050,  -20.000000,    1.000000
    0.003725,  -20.000000, 1629.000000
    0.000150,  -20.000000,   10.000000
    0.000850,  -20.000000,   13.000000
    0.001025,  -20.000000,  292.000000
    0.000050,  -20.000000,    1.000000
    0.000050,  -20.000000,    1.000000
    0.002000,  -20.000000,   93.000000
    0.006225,  -20.000000,  315.000000
    0.012500,  -20.000000, 2120.000000
    0.001400,  -20.000000,   15.000000
    0.000100,  -20.000000,    9.000000
    0.001200,  -20.000000,  185.000000
    0.000175,  -20.000000,    4.000000
    0.000075,  -20.000000,    2.000000
    0.000025,  -20.000000,    1.000000
    0.000825,  -20.000000,   43.000000
    0.000100,  -20.000000,    3.000000
    0.010050,  -20.000000, 2196.000000
    0.000350,  -20.000000,    7.000000
    0.000025,  -20.000000,    1.000000
    0.000675,  -20.000000,   31.000000
    0.000075,  -20.000000,    2.000000
    0.000100,  -20.000000,    7.000000
    0.000050,  -20.000000,    1.000000
    0.000800,  -20.000000,   25.000000
    0.000250,  -20.000000,   14.000000
    0.004825,  -20.000000,  240.000000
    0.000075,  -20.000000,    2.000000
    0.000300,  -20.000000,    5.000000
    0.007000,  -20.000000,  860.000000
    0.005900,  -20.000000,  220.000000
    0.001775,  -20.000000,   25.000000
    0.000275,  -20.000000,   16.000000
    0.012975,  -20.000000,  636.000000
    0.000200,  -20.000000,    2.000000
    0.000150,  -20.000000,    3.000000
    0.000150,  -20.000000,   11.000000
    0.000200,  -20.000000,    3.000000
    0.006125,  -20.000000,  720.000000
    0.000500,  -20.000000,   13.000000
    0.032125,  -20.000000, 3272.000000
    0.000100,  -20.000000,    6.000000
    0.001375,  -20.000000,   13.000000
    0.005350,  -20.000000, 1352.000000
    0.001750,  -20.000000,   79.000000
    0.000300,  -20.000000,    3.000000
    0.000075,  -20.000000,    3.000000
    0.011675,  -20.000000,  419.000000
    0.010825,  -20.000000,  246.000000
    0.011900,  -20.000000,  125.000000
    0.000300,  -20.000000,   73.000000
    0.002425,  -20.000000,  149.000000
    0.000200,  -20.000000,    8.000000
    0.000275,  -20.000000,   10.000000
    0.001050,  -20.000000,  204.000000
    0.000500,  -20.000000,    8.000000
    0.000325,  -20.000000,    7.000000
    0.001725,  -20.000000,  484.000000
    0.000400,  -20.000000,   17.000000
    0.003050,  -20.000000,  180.000000
    0.001200,  -20.000000,   97.000000
    0.011575,  -20.000000, 1785.000000
    0.000925,  -20.000000,  323.000000
    0.001800,  -20.000000,   85.000000
    0.000025,  -20.000000,    1.000000
    0.000250,  -20.000000,    6.000000
    0.000100,  -20.000000,    5.000000
    0.000125,  -20.000000,   10.000000
    0.000100,  -20.000000,   35.000000
    0.000950,  -20.000000,  415.000000
    0.000025,  -20.000000,    1.000000
    0.000700,  -20.000000,   34.000000
    0.000525,  -20.000000,    6.000000
    0.012175,  -20.000000, 2112.000000
    0.000050,  -20.000000,    1.000000
    0.000050,  -20.000000,    1.000000
    0.033050,  -20.000000, 1127.000000
    0.000050,  -20.000000,    1.000000
    0.000025,  -20.000000,    1.000000
    0.000075,  -20.000000,    4.000000
    0.000175,  -20.000000,  160.000000
    0.000475,  -20.000000,    9.000000
    0.010450,  -20.000000,  475.000000
    0.004875,  -20.000000,  653.000000
    0.001000,  -20.000000,  158.000000
    0.001100,  -20.000000,   54.000000
    0.000025,  -20.000000,    1.000000
    0.000125,  -20.000000,   61.000000
    0.024650,  -20.000000,  602.000000
    0.000075,  -20.000000,    2.000000
    0.000325,  -20.000000,   42.000000
    0.006975,  -20.000000,  891.000000
    0.042000,  -20.000000,  811.000000
    0.007300,  -20.000000, 4084.000000
    0.000025,  -20.000000,    1.000000
    0.000025,  -20.000000,    1.000000
    0.000150,  -20.000000,  115.000000
    0.001125,  -20.000000,   24.000000
    0.020975,  -20.000000,  147.000000
    0.000950,  -20.000000,   49.000000
    0.006450,  -20.000000,   84.000000
    0.000275,  -20.000000,    3.000000
    0.000300,  -20.000000,    2.000000
    0.005500,  -20.000000,  380.000000
    0.003275,  -20.000000,   85.000000
    0.000600,  -20.000000,   20.000000
    0.000550,  -20.000000,   17.000000
    0.000375,  -20.000000,    6.000000
    0.001225,  -20.000000,  162.000000
    0.000025,  -20.000000,    1.000000
    0.010550,  -20.000000, 3382.000000
    0.000075,  -20.000000,    2.000000
    0.003475,  -20.000000,   78.000000
    0.000050,  -20.000000,    1.000000
    0.000025,  -20.000000,    1.000000
    0.001425,  -20.000000, 2110.000000
    0.000050,  -20.000000,    1.000000
    0.000050,  -20.000000,    1.000000
    0.000175,  -20.000000,   29.000000
    0.001300,  -20.000000,  207.000000
    0.000400,  -20.000000,    2.000000
    0.005075,  -20.000000,  626.000000
    0.001350,  -20.000000,   67.000000
    0.000650,  -20.000000,   17.000000
    0.000350,  -20.000000,   11.000000
    0.000400,  -20.000000,   10.000000
    0.000425,  -20.000000,    8.000000
    0.000050,  -20.000000,    1.000000
    0.008200,  -20.000000,  751.000000
    0.000400,  -20.000000,  257.000000
    0.000050,  -20.000000,    1.000000
    0.002375,  -20.000000,  119.000000
    0.000150,  -20.000000,    6.000000
    0.000025,  -20.000000,    1.000000
    0.002150,  -20.000000,   67.000000
    0.000750,  -20.000000,    6.000000
    0.000525,  -20.000000, 3636.000000
    0.000325,  -20.000000,   28.000000
    0.002325,  -20.000000,  652.000000
    0.000500,  -20.000000,   13.000000
    0.000100,  -20.000000,   41.000000
    0.001875,  -20.000000,   77.000000
    0.000350,  -20.000000, 1069.000000
    0.000075,  -20.000000,    2.000000
    0.000600,  -20.000000,    8.000000
    0.003775,  -20.000000,   86.000000
    0.006025,  -20.000000, 1071.000000
    0.000475,  -20.000000,   11.000000
    0.006975,  -20.000000,  269.000000
    0.004575,  -20.000000,  833.000000
    0.015325,  -20.000000,  109.000000
    0.000400,  -20.000000,    5.000000
    0.002850,  -20.000000,  172.000000
    0.000150,  -20.000000,    9.000000
    0.000025,  -20.000000,    1.000000
    0.000675,  -20.000000,   41.000000
    0.000175,  -20.000000,    2.000000
    0.004125,  -20.000000,  509.000000
    0.001325,  -20.000000,  167.000000
    0.003875,  -20.000000, 1428.000000
    0.015800,  -20.000000, 1466.000000
    0.000550,  -20.000000,   18.000000
    0.005075,  -20.000000, 1254.000000
    0.000175,  -20.000000,    4.000000
    0.000050,  -20.000000,    1.000000
    0.003125,  -20.000000, 1323.000000
    0.000125,  -20.000000,   18.000000
    0.014400,  -20.000000, 3186.000000
    0.000250,  -20.000000,    4.000000
    0.000075,  -20.000000,    2.000000
    0.000075,  -20.000000,  952.000000
    0.000575,  -20.000000,   32.000000
    0.052800,  -20.000000, 1997.000000
    0.008525,  -20.000000, 1115.000000
    0.000050,  -20.000000,    1.000000
    0.004950,  -20.000000,  189.000000
    0.025450,  -20.000000, 1603.000000
    0.000025,  -20.000000,    1.000000
    0.014275,  -20.000000,  396.000000
    0.001025,  -20.000000,  151.000000
    0.000150,  -20.000000,    5.000000
    0.000275,  -20.000000,    6.000000
    0.001550,  -20.000000,  148.000000
    0.000075,  -20.000000,   23.000000
    0.000025,  -20.000000,    1.000000
    0.035825,  -20.000000, 2053.000000
    0.010225,  -20.000000,  618.000000
    0.001175,  -20.000000,   21.000000
    0.000750,  -20.000000,   77.000000
    0.000025,  -20.000000,    1.000000
    0.000600,  -20.000000,   19.000000
    0.001275,  -20.000000,   51.000000
    0.001925,  -20.000000,  108.000000
    0.000300,  -20.000000,    7.000000
    0.013750,  -20.000000,  417.000000
    0.000050,  -20.000000,    1.000000
    0.000200,  -20.000000,    4.000000
    0.007600,  -20.000000,  684.000000
    0.000050,  -20.000000,    1.000000
    0.000650,  -20.000000,   64.000000
    0.042700,  -20.000000, 2718.000000
    0.000050,  -20.000000,    1.000000
    0.021950,  -20.000000, 1770.000000
    0.000100,  -20.000000,    4.000000
    0.000150,  -20.000000,    3.000000
    0.000950,  -20.000000,   60.000000
    0.002550,  -20.000000,   63.000000
    0.007575,  -20.000000,  178.000000
    0.000175,  -20.000000,    4.000000
    0.000075,  -20.000000,    2.000000
    0.000525,  -20.000000,  102.000000
    0.001225,  -20.000000,   32.000000
    0.007525,  -20.000000,  132.000000
    0.000775,  -20.000000, 1230.000000
    0.036675,  -20.000000, 1266.000000
    0.000025,  -20.000000,    1.000000
    0.017625,  -20.000000, 4853.000000
    0.001550,  -20.000000,   31.000000
    0.000050,  -20.000000,    1.000000
    0.001350,  -20.000000,   26.000000
    0.001050,  -20.000000,   17.000000
    0.014800,  -20.000000,  401.000000
    0.000075,  -20.000000,   89.000000
    0.001800,  -20.000000,   78.000000
    0.000875,  -20.000000,   36.000000
    0.000300,  -20.000000,    7.000000
    0.009700,  -20.000000,  261.000000
    0.000200,  -20.000000,   97.000000
    0.005100,  -20.000000,   76.000000
    0.000050,  -20.000000,    1.000000
    0.000500,  -20.000000,   15.000000
    0.005100,  -20.000000,  300.000000
    0.000275,  -20.000000,    2.000000
    0.028925,  -20.000000,  744.000000
    0.000050,  -20.000000,    1.000000
    0.000875,  -20.000000,   92.000000
    0.001850,  -20.000000,   57.000000
    0.000075,  -20.000000,    3.000000
    0.001375,  -20.000000,   70.000000
    0.000700,  -20.000000,    4.000000
    0.002050,  -20.000000,  158.000000
    0.000025,  -20.000000,    1.000000
    0.000575,  -20.000000,   15.000000
    0.000850,  -20.000000,  105.000000
    0.003075,  -20.000000,   72.000000
    0.000050,  -20.000000,    1.000000
    0.000075,  -20.000000,    2.000000
    0.001050,  -20.000000,  104.000000
    0.014250,  -20.000000, 1790.000000
    0.000400,  -20.000000,   75.000000
    0.000025,  -20.000000,    1.000000
    0.018825,  -20.000000, 1924.000000
    0.000500,  -20.000000,   34.000000
    0.005025,  -20.000000,  320.000000
    0.000100,  -20.000000,    2.000000
    0.000325,  -20.000000,   45.000000
    0.000075,  -20.000000,    3.000000
    0.003875,  -20.000000,  420.000000
    0.000150,  -20.000000,    3.000000
    0.004125,  -20.000000,  212.000000
    0.023350,  -20.000000,  220.000000
    0.028400,  -20.000000, 1776.000000
    0.003625,  -20.000000,  807.000000
    0.000100,  -20.000000,    3.000000
    0.000400,  -20.000000,  120.000000
    0.000275,  -20.000000,    4.000000
    0.004000,  -20.000000,  255.000000
    0.010125,  -20.000000,  124.000000
    0.000250,  -20.000000,   13.000000
    0.018000,  -20.000000,  437.000000
    0.000050,  -20.000000,    1.000000
    0.000350,  -20.000000,   25.000000
    0.004950,  -20.000000, 1489.000000
    0.002325,  -20.000000,  200.000000
    0.001050,  -20.000000,   34.000000
    0.000025,  -20.000000,    1.000000
    0.000025,  -20.000000,    1.000000
    0.000025,  -20.000000,    1.000000
    0.001025,  -20.000000,   35.000000
    0.000100,  -20.000000,    9.000000
    0.000075,  -20.000000,    2.000000
    0.000100,  -20.000000,    2.000000
    0.000100,  -20.000000,    2.000000
    0.000200,  -20.000000,    5.000000
    0.001500,  -20.000000,   94.000000
    0.000475,  -20.000000,  183.000000
    0.000075,  -20.000000,    2.000000
    0.000050,  -20.000000,    1.000000
    0.004925,  -20.000000,  186.000000
    0.014075,  -20.000000,  428.000000
    0.003075,  -20.000000,  115.000000
    0.000125,  -20.000000,   11.000000
    0.016850,  -20.000000,  490.000000
    0.060075,  -20.000000, 2262.000000
    0.006450,  -20.000000,  278.000000
    0.000600,  -20.000000,   22.000000
    0.000075,  -20.000000,    9.000000
    0.001925,  -20.000000,   47.000000
    0.001450,  -20.000000,  939.000000
    0.010025,  -20.000000,  523.000000
    0.004350,  -20.000000,  262.000000
    0.000075,  -20.000000,   67.000000
    0.000500,  -20.000000,   55.000000
    0.000050,  -20.000000,    1.000000
    0.000050,  -20.000000,    1.000000
    0.000050,  -20.000000,    1.000000
    0.000700,  -20.000000,   11.000000
    0.000400,  -20.000000,   21.000000
    0.001400,  -20.000000,   51.000000
    0.003550,  -20.000000,  128.000000
    0.000600,  -20.000000,    8.000000
    0.000350,  -20.000000,    3.000000
    0.000575,  -20.000000,   35.000000
    0.002550,  -20.000000,   69.000000
    0.000575,  -20.000000,    5.000000
    0.019600,  -20.000000,  724.000000
    0.006525,  -20.000000,  207.000000
    0.000025,  -20.000000,    1.000000
    0.000525,  -20.000000,   20.000000
    0.000075,  -20.000000,    2.000000
    0.001450,  -20.000000,  285.000000
    0.000400,  -20.000000,   24.000000
    0.000025,  -20.000000,    1.000000
    0.000475,  -20.000000,   59.000000
    0.015050,  -20.000000,  248.000000
    0.017750,  -20.000000,  842.000000
    0.000100,  -20.000000,    4.000000
    0.000025,  -20.000000,    1.000000
    0.000900,  -20.000000,   77.000000
    0.000950,  -20.000000,   30.000000
    0.000500,  -20.000000,   24.000000
    0.001550,  -20.000000,  301.000000
    0.000150,  -20.000000,    4.000000
    0.007825,  -20.000000, 2549.000000
    0.001500,  -20.000000,   46.000000
    0.001425,  -20.000000,   50.000000
    0.002025,  -20.000000,   59.000000
    0.002575,  -20.000000,  226.000000
    0.000300,  -20.000000,  998.000000
    0.000150,  -20.000000,   10.000000
    0.000575,  -20.000000,   74.000000
    0.000175,  -20.000000,    4.000000
    0.000825,  -20.000000,   56.000000
    0.000050,  -20.000000,    1.000000
    0.000100,  -20.000000,    3.000000
    0.000225,  -20.000000,  154.000000
    0.003375,  -20.000000,  230.000000
    0.002650,  -20.000000,  173.000000
    0.000175,  -20.000000,    8.000000
    0.001325,  -20.000000,  497.000000
    0.004125,  -20.000000,  495.000000
    0.000050,  -20.000000,    1.000000
    0.000250,  -20.000000,   10.000000
    0.012175,  -20.000000, 1776.000000
    0.010475,  -20.000000,  125.000000
    0.000425,  -20.000000,    6.000000
    0.001125,  -20.000000,  111.000000
    0.028300,  -20.000000, 1803.000000
    0.000675,  -20.000000,   17.000000
    0.000425,  -20.000000,   10.000000
