tid,gamma,trueage,relmid,impsamp,freqonly,simpavg
47,17.783,-14.39136,0,0,-13.03863,0
48,13.335,-11.34025,0,0,-12.14702,0
49,10,-9.97791,0,0,-12.06134,0
50,7.499,-6.88113,0,0,-6.24851,0
51,5.623,-4.64489,0,0,-5.34785,0
52,4.217,-3.88662,0,0,-4.20631,0
53,3.162,-2.91986,0,0,-2.47903,0
54,2.371,-1.93753,0,0,-1.90263,0
55,1.778,-2.2786,0,0,-2.39655,0
56,1.334,-1.39753,0,0,-1.54005,0
57,1,-1.32371,0,0,-1.4329,0
58,0.332,-0.54407,0,0,-0.60935,0
59,0.005,-0.03523,0,0,-0.08346,0
60,0,0.0578,0,0,0.00091,0
61,100,-92.67831,0,0,-132.3117,0
62,74.989,-84.81046,0,0,-118.06862,0
63,56.423,-24.61666,0,0,-16.89233,0
64,42.17,-30.94306,0,0,-22.48061,0
65,31.623,-35.95229,0,0,-36.64773,0
66,23.714,-14.10225,0,0,-11.07581,0
67,17.783,-15.77809,0,0,-26.16844,0
68,13.335,-11.75718,0,0,-10.43356,0
69,10,-8.52452,0,0,-10.0444,0
70,7.499,-8.22676,0,0,-8.13223,0
71,5.623,-6.49718,0,0,-6.16679,0
72,4.217,-3.97315,0,0,-4.83232,0
73,3.162,-2.81656,0,0,-2.82122,0
74,2.371,-2.42093,0,0,-2.54026,0
75,1.778,-1.96229,0,0,-1.97394,0
76,1.334,-1.32503,0,0,-1.53127,0
77,1,-1.18089,0,0,-1.46694,0
78,0.332,-0.50729,0,0,-0.65232,0
79,0.005,0.19275,0,0,0.10636,0
80,0,0.5025,0,0,0.39746,0
81,100,,,,,
82,74.989,-73.59091,0,0,-35.40708,0
83,56.423,-55.54336,0,0,-51.64318,0
84,42.17,-34.64619,0,0,-51.64317,0
85,31.623,-39.50245,0,0,-27.98272,0
86,23.714,-22.88841,0,0,-25.75285,0
87,17.783,-15.41118,0,0,-17.1551,0
88,13.335,-12.30495,0,0,-21.44316,0
89,10,-10.50372,0,0,-11.97333,0
90,7.499,-7.66106,0,0,-9.52336,0
91,5.623,-5.67626,0,0,-5.40062,0
92,4.217,-4.40961,0,0,-5.14802,0
93,3.162,-2.96947,0,0,-3.07552,0
94,2.371,-2.67162,0,0,-2.61258,0
95,1.778,-1.79154,0,0,-1.73279,0
96,1.334,-1.36213,0,0,-1.35001,0
97,1,-1.16538,0,0,-1.27244,0
98,0.332,-0.12486,0,0,-0.14488,0
99,0.005,0.00318,0,0,-0.05224,0
100,0,0.04326,0,0,7e-05,0
101,100,,,,,
102,74.989,-62.26268,0,0,-52.96428,0
103,56.423,-49.62966,0,0,-270.03093,0
104,42.17,-29.89418,0,0,-38.2418,0
105,31.623,-29.94902,0,0,-34.28286,0
106,23.714,-17.05581,0,0,-33.13104,0
107,17.783,-17.18578,0,0,-17.42791,0
108,13.335,-10.74549,0,0,-11.58916,0
109,10,-8.64503,0,0,-7.61695,0
110,7.499,-7.17092,0,0,-7.56072,0
111,5.623,-5.21294,0,0,-5.41358,0
112,4.217,-3.67581,0,0,-3.80527,0
113,3.162,-3.32217,0,0,-3.58756,0
114,2.371,-2.34328,0,0,-2.01137,0
115,1.778,-2.07579,0,0,-2.36399,0
116,1.334,-1.27459,0,0,-1.19959,0
117,1,-0.73865,0,0,-0.74328,0
118,0.332,-0.0372,0,0,-0.12381,0
119,0.005,0.46597,0,0,0.36828,0
120,0,0.3351,0,0,0.25475,0
121,100,,,,,
122,74.989,-47.4118,0,0,-36.08117,0
123,56.423,-42.15499,0,0,-45.35538,0
124,42.17,-45.0213,0,0,-34.17031,0
125,31.623,-23.52174,0,0,-30.13031,0
126,23.714,-25.33243,0,0,-33.38226,0
127,17.783,-14.87543,0,0,-13.633,0
128,13.335,-13.5219,0,0,-24.17964,0
129,10,-10.10873,0,0,-16.41893,0
130,7.499,-8.3396,0,0,-8.17176,0
131,5.623,-5.04183,0,0,-4.91508,0
132,4.217,-4.3968,0,0,-4.81043,0
133,3.162,-2.84656,0,0,-3.00294,0
134,2.371,-2.45348,0,0,-2.28087,0
135,1.778,-1.67169,0,0,-1.6152,0
136,1.334,-1.4639,0,0,-1.4842,0
137,1,-0.87783,0,0,-0.97685,0
138,0.332,-0.2933,0,0,-0.39562,0
139,0.005,0.28185,0,0,0.28306,0
140,0,0.2854,0,0,0.23747,0
141,100,-82.80065,0,0,-72.9812,0
142,74.989,-61.1649,0,0,-77.72542,0
143,56.423,-53.20837,0,0,-54.01285,0
144,42.17,-37.1193,0,0,-80.09777,0
145,31.623,-22.97955,0,0,-22.04247,0
146,23.714,-16.0089,0,0,-15.89264,0
147,17.783,-14.42683,0,0,-16.93499,0
148,13.335,-13.96593,0,0,-13.90204,0
149,10,-11.23331,0,0,-10.28373,0
150,7.499,-7.94499,0,0,-7.64205,0
151,5.623,-4.93357,0,0,-4.91176,0
152,4.217,-3.66305,0,0,-3.89169,0
153,3.162,-3.16106,0,0,-3.01888,0
154,2.371,-2.514,0,0,-2.5736,0
155,1.778,-2.20108,0,0,-2.02065,0
156,1.334,-1.46107,0,0,-1.53639,0
157,1,-1.33147,0,0,-1.43694,0
158,0.332,-0.32219,0,0,-0.44221,0
159,0.005,-0.19678,0,0,-0.2686,0
160,0,-0.00762,0,0,-0.05907,0
161,100,-71.17615,0,0,-40.59125,0
162,74.989,-47.56052,0,0,-44.53691,0
163,56.423,-67.20321,0,0,-54.01285,0
164,42.17,-26.0148,0,0,-75.35323,0
165,31.623,-28.63741,0,0,-43.35302,0
166,23.714,-21.20785,0,0,-19.89762,0
167,17.783,-11.99594,0,0,-13.32266,0
168,13.335,-11.03319,0,0,-16.01875,0
169,10,-9.05614,0,0,-10.03811,0
170,7.499,-7.98463,0,0,-9.20797,0
171,5.623,-4.76099,0,0,-4.66313,0
172,4.217,-5.5633,0,0,-5.78065,0
173,3.162,-2.9775,0,0,-3.03262,0
174,2.371,-1.9399,0,0,-1.97683,0
175,1.778,-1.85893,0,0,-1.78984,0
176,1.334,-1.18907,0,0,-1.28533,0
177,1,-1.0401,0,0,-0.94998,0
178,0.332,-0.19025,0,0,-0.26992,0
179,0.005,-0.07314,0,0,-0.13433,0
180,0,-0.24317,0,0,-0.32598,0
181,100,-89.16491,0,0,-24.73985,0
182,74.989,-57.55136,0,0,-48.48428,0
183,56.423,-61.84679,0,0,-76.65486,0
184,42.17,-40.24071,0,0,-45.80864,0
185,31.623,-25.33566,0,0,-19.08152,0
186,23.714,-27.94684,0,0,-76.93468,0
187,17.783,-17.70382,0,0,-16.63328,0
188,13.335,-10.10578,0,0,-10.83517,0
189,10,-11.17833,0,0,-13.44591,0
190,7.499,-8.11707,0,0,-7.57804,0
191,5.623,-5.21395,0,0,-5.57163,0
192,4.217,-4.09374,0,0,-4.27761,0
193,3.162,-2.86235,0,0,-3.00276,0
194,2.371,-2.01367,0,0,-1.91441,0
195,1.778,-1.51267,0,0,-1.60708,0
196,1.334,-1.32068,0,0,-1.45405,0
197,1,-1.30838,0,0,-1.34282,0
198,0.332,0.12484,0,0,0.00434,0
199,0.005,-0.11205,0,0,-0.1996,0
200,0,-0.14615,0,0,-0.22599,0
201,100,,,,,
202,74.989,-40.67594,0,0,-58.7533,0
203,56.423,-53.88246,0,0,-84.84285,0
204,42.17,-22.41927,0,0,-23.97883,0
205,31.623,-37.20034,0,0,-29.45096,0
206,23.714,-22.56028,0,0,-19.71105,0
207,17.783,-13.48935,0,0,-20.52934,0
208,13.335,-9.55687,0,0,-8.77924,0
209,10,-8.46945,0,0,-8.22748,0
210,7.499,-7.09742,0,0,-7.63081,0
211,5.623,-4.76855,0,0,-5.18202,0
212,4.217,-177.98374,0,0,-4.14531,0
213,3.162,-2.95687,0,0,-2.74517,0
214,2.371,-2.34982,0,0,-2.32185,0
215,1.778,-1.97447,0,0,-1.9724,0
216,1.334,-1.4931,0,0,-1.54273,0
217,1,-0.52073,0,0,-0.67593,0
218,0.332,-0.54223,0,0,-0.62256,0
219,0.005,0.27346,0,0,0.24402,0
220,0,0.02732,0,0,-0.04935,0
221,100,-71.20513,0,0,-151.30437,0
222,74.989,-60.92408,0,0,-179.79609,0
223,56.423,-54.12987,0,0,-45.32626,0
224,42.17,-43.07416,0,0,-32.70691,0
225,31.623,-29.00432,0,0,-20.77891,0
226,23.714,-21.73146,0,0,-40.71395,0
227,17.783,-17.4425,0,0,-18.45452,0
228,13.335,-14.31148,0,0,-14.11627,0
229,10,-10.69376,0,0,-11.29566,0
230,7.499,-7.4439,0,0,-7.25373,0
231,5.623,-5.85324,0,0,-7.00839,0
232,4.217,-4.15445,0,0,-3.95614,0
233,3.162,-2.89434,0,0,-3.04381,0
234,2.371,-2.44198,0,0,-2.49287,0
235,1.778,-2.06402,0,0,-2.16917,0
236,1.334,-1.21093,0,0,-1.36586,0
237,1,-1.01104,0,0,-1.06154,0
238,0.332,-0.54669,0,0,-0.6113,0
239,0.005,-0.20661,0,0,-0.26797,0
240,0,-0.0158,0,0,-0.10036,0
241,100,-79.20284,0,0,-18.46182,0
242,74.989,,,,,
243,56.423,-54.22073,0,0,-41.22242,0
244,42.17,-30.58018,0,0,-37.99076,0
245,31.623,-27.72815,0,0,-51.64318,0
246,23.714,-19.93912,0,0,-15.50905,0
247,17.783,-18.09399,0,0,-20.25791,0
248,13.335,-11.6452,0,0,-15.11439,0
249,10,-10.21912,0,0,-8.83534,0
250,7.499,-7.95077,0,0,-6.64784,0
251,5.623,-6.28902,0,0,-7.48364,0
252,4.217,-3.38271,0,0,-3.97272,0
253,3.162,-2.95819,0,0,-3.0459,0
254,2.371,-2.3921,0,0,-2.6471,0
255,1.778,-1.65328,0,0,-2.01808,0
256,1.334,-1.6389,0,0,-1.9401,0
257,1,-0.71529,0,0,-0.63181,0
258,0.332,-0.04804,0,0,-0.1042,0
259,0.005,0.10439,0,0,0.02075,0
260,0,-0.24645,0,0,-0.26976,0
261,100,-59.05189,0,0,-37.43623,0
262,74.989,-72.81746,0,0,-184.54497,0
263,56.423,-56.64606,0,0,-50.54212,0
264,42.17,-34.50883,0,0,-28.56776,0
265,31.623,-31.61168,0,0,-36.64773,0
266,23.714,-17.87304,0,0,-19.05346,0
267,17.783,-18.82443,0,0,-19.56625,0
268,13.335,-10.62914,0,0,-10.52724,0
269,10,-9.14949,0,0,-12.00014,0
270,7.499,-7.51243,0,0,-7.71378,0
271,5.623,-6.18423,0,0,-6.02684,0
272,4.217,-3.99067,0,0,-4.37503,0
273,3.162,-2.94322,0,0,-3.46698,0
274,2.371,-2.51006,0,0,-2.21926,0
275,1.778,-1.39973,0,0,-1.44569,0
276,1.334,-1.23717,0,0,-1.33328,0
277,1,-1.26032,0,0,-1.28851,0
278,0.332,-0.19296,0,0,-0.30566,0
279,0.005,0.06818,0,0,-0.0636,0
280,0,0.13079,0,0,0.06413,0
281,100,-63.7399,0,0,-18.46182,0
282,74.989,-53.29309,0,0,-43.11625,0
283,56.423,-55.0761,0,0,-42.95842,0
284,42.17,-32.95423,0,0,-141.8078,0
285,31.623,-26.29297,0,0,-91.96133,0
286,23.714,-18.78841,0,0,-28.3301,0
287,17.783,-19.24723,0,0,-25.8325,0
288,13.335,-13.14713,0,0,-11.10407,0
289,10,-9.04063,0,0,-8.80343,0
290,7.499,-7.2192,0,0,-9.33215,0
291,5.623,-6.03785,0,0,-6.58563,0
292,4.217,-4.33718,0,0,-4.76504,0
293,3.162,-3.17044,0,0,-3.23085,0
294,2.371,-2.04818,0,0,-1.94654,0
295,1.778,-1.70035,0,0,-1.64514,0
296,1.334,-1.06591,0,0,-1.22333,0
297,1,-1.09346,0,0,-1.16849,0
298,0.332,-0.53078,0,0,-0.57179,0
299,0.005,0.1335,0,0,0.05213,0
300,0,-0.20929,0,0,-0.28891,0
301,100,-68.8632,0,0,-53.22292,0
302,74.989,-69.69432,0,0,-61.124,0
303,56.423,-41.22945,0,0,-32.51772,0
304,42.17,-34.18519,0,0,-170.29856,0
305,31.623,-27.51159,0,0,-165.54989,0
306,23.714,-20.14098,0,0,-16.48335,0
307,17.783,-17.02531,0,0,-19.017,0
308,13.335,-14.06962,0,0,-24.56003,0
309,10,-8.72098,0,0,-9.40762,0
310,7.499,-8.10222,0,0,-11.17256,0
311,5.623,-5.95423,0,0,-5.78078,0
312,4.217,-4.14559,0,0,-4.52488,0
313,3.162,-3.00589,0,0,-3.05845,0
314,2.371,-177.98374,0,0,-3.15541,0
315,1.778,-1.95612,0,0,-2.01579,0
316,1.334,-1.51346,0,0,-1.63813,0
317,1,-1.05188,0,0,-1.15726,0
318,0.332,-0.58583,0,0,-0.55044,0
319,0.005,-0.02191,0,0,-0.10357,0
320,0,-0.1906,0,0,-0.25084,0
321,100,-110.54185,0,0,-118.06862,0
322,74.989,-78.73007,0,0,-49.27392,0
323,56.423,-38.59497,0,0,-43.11625,0
324,42.17,-43.8612,0,0,-25.97525,0
325,31.623,-22.13028,0,0,-31.13152,0
326,23.714,-25.02849,0,0,-17.23787,0
327,17.783,-16.76772,0,0,-18.58779,0
328,13.335,-13.48465,0,0,-17.04564,0
329,10,-8.8584,0,0,-9.54221,0
330,7.499,-6.95588,0,0,-8.6029,0
331,5.623,-4.77246,0,0,-4.99793,0
332,4.217,-3.8904,0,0,-4.73429,0
333,3.162,-2.79765,0,0,-3.18712,0
334,2.371,-1.94388,0,0,-1.69443,0
335,1.778,-1.71874,0,0,-1.77401,0
336,1.334,-0.95476,0,0,-1.02738,0
337,1,-0.98517,0,0,-1.215,0
338,0.332,-0.30405,0,0,-0.34162,0
339,0.005,-0.14911,0,0,-0.14386,0
340,0,-0.08717,0,0,-0.15178,0
341,100,,,,,
342,74.989,-34.62144,0,0,-21.87822,0
343,56.423,-48.5808,0,0,-43.11625,0
344,42.17,-35.45762,0,0,-146.55603,0
345,31.623,-26.47832,0,0,-21.01301,0
346,23.714,-17.07276,0,0,-18.79158,0
347,17.783,-13.49654,0,0,-16.47537,0
348,13.335,-13.33813,0,0,-15.9565,0
349,10,-12.25668,0,0,-17.39213,0
350,7.499,-7.02772,0,0,-8.13062,0
351,5.623,-5.15667,0,0,-5.59095,0
352,4.217,-4.26138,0,0,-4.29498,0
353,3.162,-2.51395,0,0,-2.75868,0
354,2.371,-2.28474,0,0,-2.1566,0
355,1.778,-1.57662,0,0,-1.77683,0
356,1.334,-0.89508,0,0,-1.1613,0
357,1,-1.15205,0,0,-1.30622,0
358,0.332,-0.4335,0,0,-0.42797,0
359,0.005,0.1779,0,0,0.09983,0
360,0,-0.38231,0,0,-0.46385,0
361,100,-75.01963,0,0,-43.74763,0
362,74.989,,,,,
363,56.423,-49.15636,0,0,-84.84285,0
364,42.17,-33.98018,0,0,-37.26187,0
365,31.623,-25.00806,0,0,-19.17556,0
366,23.714,-20.64254,0,0,-26.03502,0
367,17.783,-17.00384,0,0,-25.52422,0
368,13.335,-11.81154,0,0,-14.91343,0
369,10,-9.58649,0,0,-10.87814,0
370,7.499,-7.39542,0,0,-6.61583,0
371,5.623,-5.18199,0,0,-6.92943,0
372,4.217,-4.10017,0,0,-4.47544,0
373,3.162,-2.73805,0,0,-2.79123,0
374,2.371,-2.42797,0,0,-2.79208,0
375,1.778,-1.87569,0,0,-1.91514,0
376,1.334,-1.29664,0,0,-1.23049,0
377,1,-1.0907,0,0,-1.18531,0
378,0.332,-0.6179,0,0,-0.67232,0
379,0.005,0.18151,0,0,0.09857,0
380,0,-0.24703,0,0,-0.30008,0
381,100,-82.85199,0,0,-122.81615,0
382,74.989,-62.68828,0,0,-103.82727,0
383,56.423,-51.67611,0,0,-198.79183,0
384,42.17,-32.00107,0,0,-19.67117,0
385,31.623,-34.60831,0,0,-38.38258,0
386,23.714,-30.94436,0,0,-39.68355,0
387,17.783,-14.23276,0,0,-16.61373,0
388,13.335,-13.46962,0,0,-14.72313,0
389,10,-9.21594,0,0,-10.67925,0
390,7.499,-6.82991,0,0,-7.18248,0
391,5.623,-5.01199,0,0,-4.73575,0
392,4.217,-4.064,0,0,-4.35266,0
393,3.162,-3.04711,0,0,-2.92967,0
394,2.371,-2.1362,0,0,-2.13267,0
395,1.778,-1.51974,0,0,-1.43048,0
396,1.334,-1.31576,0,0,-1.23435,0
397,1,-1.32506,0,0,-1.49368,0
398,0.332,-0.38943,0,0,-0.49216,0
399,0.005,8e-05,0,0,-0.12162,0
400,0,0.52577,0,0,0.48681,0
401,100,-57.1769,0,0,-53.22292,0
402,74.989,-58.43768,0,0,-49.27392,0
403,56.423,-47.94748,0,0,-48.80012,0
404,42.17,,,,,
405,31.623,-36.1932,0,0,-64.68057,0
406,23.714,-23.52693,0,0,-35.40886,0
407,17.783,-16.05109,0,0,-12.9678,0
408,13.335,-13.45961,0,0,-14.97226,0
409,10,-8.69392,0,0,-8.69933,0
410,7.499,-7.0592,0,0,-7.22291,0
411,5.623,-5.35781,0,0,-4.72507,0
412,4.217,-3.65013,0,0,-3.93482,0
413,3.162,-2.92171,0,0,-3.12295,0
414,2.371,-2.06496,0,0,-1.98564,0
415,1.778,-1.75507,0,0,-1.7279,0
416,1.334,-1.22036,0,0,-1.19183,0
417,1,-1.15253,0,0,-1.19482,0
418,0.332,-0.31356,0,0,-0.41106,0
419,0.005,0.06498,0,0,0.03442,0
420,0,-0.16066,0,0,-0.22684,0
421,100,-100.89617,0,0,-108.57415,0
422,74.989,-59.72953,0,0,-69.0282,0
423,56.423,-46.27783,0,0,-59.73896,0
424,42.17,-27.28673,0,0,-16.31932,0
425,31.623,-27.11284,0,0,-22.08813,0
426,23.714,-27.55729,0,0,-33.63193,0
427,17.783,-13.88423,0,0,-24.15232,0
428,13.335,-15.62672,0,0,-20.89311,0
429,10,-9.51375,0,0,-10.34757,0
430,7.499,-7.27443,0,0,-7.63168,0
431,5.623,-5.12375,0,0,-4.9366,0
432,4.217,-4.76382,0,0,-4.67565,0
433,3.162,-3.0262,0,0,-3.18567,0
434,2.371,-2.52457,0,0,-2.5031,0
435,1.778,-1.58856,0,0,-1.5341,0
436,1.334,-1.51012,0,0,-1.53864,0
437,1,-0.96162,0,0,-0.98687,0
438,0.332,-0.12497,0,0,-0.22115,0
439,0.005,0.48832,0,0,0.41149,0
440,0,0.18202,0,0,0.11799,0
441,100,,,,,
442,74.989,-61.20978,0,0,-40.27568,0
443,56.423,-54.29786,0,0,-110.94769,0
444,42.17,-30.99433,0,0,-42.16928,0
445,31.623,-25.81774,0,0,-24.57383,0
446,23.714,-20.28769,0,0,-22.05223,0
447,17.783,-18.47662,0,0,-18.72207,0
448,13.335,-11.73172,0,0,-12.76903,0
449,10,-9.36862,0,0,-9.08208,0
450,7.499,-7.82047,0,0,-10.15813,0
451,5.623,-4.66299,0,0,-5.17446,0
452,4.217,-3.3823,0,0,-3.76503,0
453,3.162,-2.78161,0,0,-2.68005,0
454,2.371,-2.51735,0,0,-2.50922,0
455,1.778,-1.45594,0,0,-1.66993,0
456,1.334,-0.81641,0,0,-1.02584,0
457,1,-1.0184,0,0,-0.9001,0
458,0.332,-0.30635,0,0,-0.42807,0
459,0.005,0.18801,0,0,0.1023,0
460,0,-0.2233,0,0,-0.34686,0
461,100,,,,,
462,74.989,-75.57606,0,0,-170.29856,0
463,56.423,-59.03832,0,0,-213.03914,0
464,42.17,,,,,
465,31.623,-29.2352,0,0,-56.38291,0
466,23.714,-23.13472,0,0,-21.91308,0
467,17.783,-16.82229,0,0,-21.37438,0
468,13.335,-12.55312,0,0,-12.81108,0
469,10,-8.37435,0,0,-9.85316,0
470,7.499,-177.98374,0,0,-7.47925,0
471,5.623,-4.95094,0,0,-4.56722,0
472,4.217,-4.20955,0,0,-4.76664,0
473,3.162,-2.54466,0,0,-3.16277,0
474,2.371,-2.80819,0,0,-2.85812,0
475,1.778,-1.56188,0,0,-1.85805,0
476,1.334,-1.11141,0,0,-1.30671,0
477,1,-1.13218,0,0,-1.25386,0
478,0.332,-0.41319,0,0,-0.49701,0
479,0.005,0.22279,0,0,0.19469,0
480,0,0.35846,0,0,0.28576,0
481,100,,,,,
482,74.989,-49.68138,0,0,-61.124,0
483,56.423,-45.10376,0,0,-34.73323,0
484,42.17,-54.1499,0,0,-82.47024,0
485,31.623,-23.90528,0,0,-45.01051,0
486,23.714,-22.022,0,0,-14.91215,0
487,17.783,-13.76937,0,0,-13.87837,0
488,13.335,-11.12079,0,0,-11.0751,0
489,10,-8.57127,0,0,-8.9018,0
490,7.499,-7.81446,0,0,-7.40336,0
491,5.623,-4.48013,0,0,-4.44284,0
492,4.217,-3.46852,0,0,-3.99328,0
493,3.162,-3.67114,0,0,-3.99045,0
494,2.371,-2.28621,0,0,-2.50625,0
495,1.778,-1.64082,0,0,-1.76357,0
496,1.334,-1.0725,0,0,-0.96857,0
497,1,-0.90072,0,0,-1.08444,0
498,0.332,-0.25389,0,0,-0.32269,0
499,0.005,-0.0628,0,0,-0.1248,0
500,0,0.26081,0,0,0.11176,0
501,100,-80.91821,0,0,-156.0528,0
502,74.989,-73.31261,0,0,-50.06362,0
503,56.423,-47.74042,0,0,-83.2611,0
504,42.17,-33.95895,0,0,-33.65242,0
505,31.623,-29.50087,0,0,-62.70464,0
506,23.714,-22.96974,0,0,-34.05769,0
507,17.783,-16.59564,0,0,-38.38258,0
508,13.335,-14.90144,0,0,-16.4405,0
509,10,-10.07582,0,0,-11.84148,0
510,7.499,-7.18344,0,0,-9.11016,0
511,5.623,-177.98374,0,0,-5.71679,0
512,4.217,-4.60852,0,0,-4.70352,0
513,3.162,-3.32803,0,0,-3.94968,0
514,2.371,-2.23565,0,0,-2.26953,0
515,1.778,-1.66093,0,0,-1.49457,0
516,1.334,-1.51003,0,0,-1.68622,0
517,1,-0.74277,0,0,-0.74632,0
518,0.332,-0.36892,0,0,-0.47669,0
519,0.005,0.16365,0,0,0.05904,0
520,0,0.16936,0,0,0.07648,0
521,100,,,,,
522,74.989,-64.80287,0,0,-160.80129,0
523,56.423,-55.34226,0,0,-213.03914,0
524,42.17,-39.7907,0,0,-52.82796,0
525,31.623,-27.55324,0,0,-45.95778,0
526,23.714,-15.02248,0,0,-18.60473,0
527,17.783,-16.98576,0,0,-20.95556,0
528,13.335,-18.61503,0,0,-19.00385,0
529,10,-9.58971,0,0,-12.2403,0
530,7.499,-7.87754,0,0,-7.79804,0
531,5.623,-5.21228,0,0,-5.13874,0
532,4.217,-4.15941,0,0,-4.4186,0
533,3.162,-3.72639,0,0,-4.29943,0
534,2.371,-2.39009,0,0,-2.48905,0
535,1.778,-2.1524,0,0,-2.12703,0
536,1.334,-1.31344,0,0,-1.35104,0
537,1,-0.79716,0,0,-0.88857,0
538,0.332,0.01739,0,0,-0.02811,0
539,0.005,-0.3798,0,0,-0.48317,0
540,0,0.21029,0,0,0.13594,0
541,100,,,,,
542,74.989,-52.21867,0,0,-57.96314,0
543,56.423,-46.87109,0,0,-118.06862,0
544,42.17,-33.33129,0,0,-31.13152,0
545,31.623,-29.58341,0,0,-54.80282,0
546,23.714,-20.27156,0,0,-35.98618,0
547,17.783,-15.43051,0,0,-21.12981,0
548,13.335,-12.27791,0,0,-19.72554,0
549,10,-9.33241,0,0,-9.32841,0
550,7.499,-6.71709,0,0,-6.86246,0
551,5.623,-5.76577,0,0,-5.06627,0
552,4.217,-3.97255,0,0,-3.61634,0
553,3.162,-2.42219,0,0,-2.99738,0
554,2.371,-2.02373,0,0,-2.2341,0
555,1.778,-1.96944,0,0,-1.85135,0
556,1.334,-1.25952,0,0,-1.30557,0
557,1,-0.99913,0,0,-1.19559,0
558,0.332,-0.37826,0,0,-0.49826,0
559,0.005,0.16928,0,0,0.08341,0
560,0,-0.08983,0,0,-0.10826,0
561,100,-49.80523,0,0,-151.30437,0
562,74.989,,,,,
563,56.423,-36.48674,0,0,-26.13785,0
564,42.17,-45.91429,0,0,-108.57415,0
565,31.623,-22.89419,0,0,-32.36943,0
566,23.714,-23.96691,0,0,-31.80978,0
567,17.783,-15.02088,0,0,-12.84348,0
568,13.335,-13.12375,0,0,-14.34325,0
569,10,-10.01391,0,0,-11.23863,0
570,7.499,-6.54847,0,0,-6.48718,0
571,5.623,-4.51798,0,0,-4.35167,0
572,4.217,-4.54434,0,0,-5.09362,0
573,3.162,-3.36432,0,0,-3.47708,0
574,2.371,-2.21556,0,0,-2.46803,0
575,1.778,-1.74876,0,0,-1.85019,0
576,1.334,-1.59843,0,0,-1.86369,0
577,1,-0.87504,0,0,-0.98321,0
578,0.332,-0.22487,0,0,-0.3395,0
579,0.005,0.01544,0,0,-0.06786,0
580,0,0.1055,0,0,0.02439,0
581,100,-79.63249,0,0,-44.53691,0
582,74.989,-64.65677,0,0,-103.82727,0
583,56.423,-46.20212,0,0,-46.90515,0
584,42.17,-36.30431,0,0,-34.90083,0
585,31.623,-30.28776,0,0,-25.03361,0
586,23.714,-22.06059,0,0,-25.18103,0
587,17.783,-15.42858,0,0,-19.30105,0
588,13.335,-11.77395,0,0,-13.15264,0
589,10,-10.38467,0,0,-9.73303,0
590,7.499,-7.93113,0,0,-9.69276,0
591,5.623,-5.08396,0,0,-5.23925,0
592,4.217,-3.8664,0,0,-3.31128,0
593,3.162,-3.24162,0,0,-4.12824,0
594,2.371,-2.25136,0,0,-2.69445,0
595,1.778,-1.80353,0,0,-1.98358,0
596,1.334,-1.33678,0,0,-1.3669,0
597,1,-0.83139,0,0,-0.9391,0
598,0.332,-0.25831,0,0,-0.39598,0
599,0.005,-0.20311,0,0,-0.24877,0
600,0,-0.10854,0,0,-0.24329,0
601,100,,,,,
602,74.989,-71.45779,0,0,-48.48428,0
603,56.423,-52.4404,0,0,-61.124,0
