tid,gamma,trueage,relmid,impsamp,freqonly,simpavg
83,56.423,-54.75151,-29.66486,-53.01023,-56.4186,-66.09812
84,42.17,-35.23406,-20.19449,-36.31114,-35.91191,-44.80717
85,31.623,-33.29417,-23.93888,-34.75229,-34.05897,-42.2566
86,23.714,-20.26041,-12.83918,-21.13809,-20.32319,-25.76734
87,17.783,-16.3203,-12.87233,-17.86211,-17.02339,-20.96999
88,13.335,-12.71792,-9.09309,-13.90833,-13.30435,-16.40986
89,10,-10.66123,-8.58875,-11.08658,-10.49978,-12.85133
90,7.499,-7.45404,-6.36824,-8.54388,-7.74492,-9.68784
91,5.623,-5.22437,-5.01917,-5.7669,-5.08563,-6.35561
92,4.217,-3.75115,-4.06843,-5.03613,-4.48524,-5.6553
93,3.162,-2.91098,-2.98092,-3.36785,-2.82911,-3.63221
94,2.371,-2.26073,-2.4352,-2.71501,-2.3729,-2.99918
95,1.778,-1.74771,-1.72867,-2.15864,-1.74314,-2.355
96,1.334,-1.33986,-1.44438,-1.81738,-1.43763,-1.99853
97,1,-1.2789,-1.47058,-1.68836,-1.43027,-1.89763
98,0.332,0.17826,0.51114,0.284,0.09431,3.54075
99,0.005,0.2162,0.49434,0.37507,0.15095,3.09471
100,0,-0.43404,-5.23011,-6.01264,-4.86052,-6.59339
101,100,NaN,NaN,NaN,NaN,NaN
102,74.989,-67.2174,-31.6114,-58.87929,-59.50186,-73.64194
103,56.423,-55.94313,-33.40312,-63.55481,-64.74224,-78.3956
104,42.17,-42.94602,-21.24465,-43.83401,-45.68069,-53.28695
105,31.623,-33.11751,-20.12066,-34.1747,-32.70784,-40.73914
106,23.714,-21.99577,-15.2598,-23.36094,-22.93546,-27.85097
107,17.783,-16.83301,-11.97735,-18.63059,-18.47962,-21.85616
108,13.335,-14.20916,-10.62523,-15.1368,-15.98416,-18.03501
109,10,-8.34376,-7.60029,-9.08009,-7.96742,-10.15762
110,7.499,-7.46072,-6.20757,-8.3301,-7.65348,-9.42832
111,5.623,-5.78303,-5.15988,-6.46123,-5.74777,-7.26272
112,4.217,-3.82403,-4.28099,-5.10444,-4.81559,-5.67565
113,3.162,-2.94123,-3.09957,-3.59199,-2.96362,-3.87484
114,2.371,-2.66325,-2.70718,-3.26787,-2.74688,-3.56325
115,1.778,-2.14526,-2.27938,-2.59202,-2.25673,-2.87276
116,1.334,-1.11702,-1.22831,-1.54681,-1.17889,-1.70484
117,1,-0.93053,-0.82382,-1.17561,-0.9154,-1.35009
118,0.332,-0.25771,-0.00337,-0.49434,-0.34713,-0.62097
119,0.005,0.05202,0.12363,-0.04655,-0.0104,-0.08281
120,0,0.78528,-3.35327,-3.86092,-2.81055,-4.06162
121,100,-112.2197,-43.54465,-106.77808,-129.38066,-132.53594
122,74.989,-67.28635,-31.89408,-60.37927,-64.1931,-74.85076
123,56.423,-54.04706,-29.07723,-51.65963,-50.47315,-63.40323
124,42.17,-40.3963,-19.70007,-43.21901,-44.29675,-53.91722
125,31.623,-30.29386,-20.0113,-32.08883,-31.26173,-38.65629
126,23.714,-21.12045,-17.4941,-24.5602,-23.74626,-29.10792
127,17.783,-18.15107,-13.06476,-18.50464,-17.48494,-21.67254
128,13.335,-13.6021,-9.78832,-14.68868,-13.57287,-17.20673
129,10,-10.10372,-7.51497,-10.94286,-10.53942,-12.64429
130,7.499,-6.77853,-6.04559,-7.33957,-6.62974,-8.31156
131,5.623,-5.90183,-5.16705,-6.64238,-6.06003,-7.53758
132,4.217,-4.52591,-4.35525,-5.19994,-4.80677,-5.68774
133,3.162,-3.10383,-3.1751,-3.66705,-3.26477,-4.01512
134,2.371,-2.11945,-2.3605,-2.82341,-2.32323,-3.06951
135,1.778,-1.9898,-2.21777,-2.61145,-2.13403,-2.84398
136,1.334,-1.32538,-1.49152,-1.76796,-1.47252,-1.97817
137,1,-0.70465,-0.70189,-1.0206,-0.77064,-1.19638
138,0.332,-0.14228,-0.09107,-0.31321,-0.20851,-0.43033
139,0.005,0.21079,0.51981,0.40457,0.16081,3.44085
140,0,-0.32724,-6.95114,-8.15756,-6.31237,-9.00023
141,100,-96.54156,-41.25276,-108.12286,-108.78366,-134.12643
142,74.989,-70.45094,-36.76542,-66.17902,-67.39769,-81.28789
143,56.423,-54.15581,-33.10953,-54.64755,-53.49985,-67.02814
144,42.17,-40.38069,-23.48797,-42.13213,-38.91464,-51.37257
145,31.623,-28.66209,-15.18483,-29.11222,-28.29199,-34.97801
146,23.714,-24.16641,-15.46492,-23.29961,-22.74502,-27.86399
147,17.783,-14.5772,-11.971,-16.04417,-16.46987,-18.92592
148,13.335,-13.30733,-9.78343,-13.354,-13.10039,-15.72505
149,10,-10.43153,-8.75133,-11.29667,-10.70153,-12.92893
150,7.499,-7.81317,-7.14556,-8.83183,-7.69234,-9.93934
151,5.623,-5.48208,-5.11476,-6.09438,-5.37599,-6.79508
152,4.217,-3.93032,-3.97472,-4.79568,-4.14012,-5.28061
153,3.162,-2.93406,-3.20078,-3.57938,-3.2384,-3.88129
154,2.371,-2.00572,-2.04643,-2.33185,-2.03485,-2.56841
155,1.778,-1.54717,-1.53429,-1.94131,-1.52743,-2.13429
156,1.334,-1.17982,-1.32569,-1.60745,-1.26947,-1.77893
157,1,-1.00493,-1.13694,-1.38179,-1.08281,-1.56719
158,0.332,-0.25637,0.04326,-0.40735,-0.29806,-0.51553
159,0.005,0.37499,0.80815,1.57165,0.2971,3.72007
160,0,-0.53259,-3.6271,-4.28574,-3.43094,-4.59306
161,100,-89.84965,-42.62473,-84.97565,-80.43932,-100.53007
162,74.989,-76.50759,-32.88484,-70.47324,-71.39503,-85.0926
163,56.423,-51.46468,-25.31182,-54.62617,-52.18692,-67.85786
164,42.17,-43.38458,-28.69832,-48.91695,-45.5601,-59.00254
165,31.623,-31.20819,-20.0383,-30.71918,-30.28871,-36.73112
166,23.714,-28.37745,-20.80862,-31.11733,-31.19774,-37.00806
167,17.783,-16.51181,-11.8686,-17.62818,-17.1223,-20.96261
168,13.335,-11.39505,-11.03197,-14.05946,-13.39495,-16.29546
169,10,-10.09875,-7.29923,-10.4044,-9.75224,-11.95418
170,7.499,-7.02229,-6.77073,-8.4663,-7.3007,-9.57466
171,5.623,-5.81403,-5.0695,-6.10847,-5.45553,-6.77557
172,4.217,-4.16657,-4.06509,-4.98811,-4.4022,-5.56521
173,3.162,-2.6764,-2.66054,-3.10982,-2.64833,-3.37952
174,2.371,-2.55552,-2.90174,-3.32399,-2.76302,-3.61682
175,1.778,-1.56629,-1.53398,-1.98082,-1.63616,-2.19077
176,1.334,-1.18217,-1.2026,-1.5961,-1.36754,-1.79868
177,1,-1.00149,-1.31957,-1.47377,-1.11129,-1.64929
178,0.332,-0.1465,0.17819,-0.19147,-0.19929,-0.26432
179,0.005,-8e-04,0.04979,-0.17706,-0.09475,-0.27146
180,0,0.62263,-2.80092,-3.334,-2.47604,-3.5663
181,100,-99.15122,-39.45515,-100.10442,-106.81329,-124.29364
182,74.989,-78.55545,-44.0554,-77.83656,-76.38613,-94.08085
183,56.423,-56.28243,-31.23666,-59.84948,-62.2257,-73.30178
184,42.17,-36.18833,-19.21815,-35.57229,-33.86095,-42.73191
185,31.623,-34.4876,-25.25862,-34.14269,-32.79878,-39.84876
186,23.714,-23.28823,-15.54495,-24.32923,-23.85721,-28.93947
187,17.783,-19.15264,-13.41467,-18.32852,-18.05795,-21.75363
188,13.335,-12.07561,-9.47721,-12.54444,-11.74216,-14.42692
189,10,-10.99314,-8.36894,-11.6542,-10.91679,-13.36857
190,7.499,-6.96379,-6.31734,-8.00042,-7.262,-9.07917
191,5.623,-5.90541,-5.37684,-6.70557,-5.90378,-7.50646
192,4.217,-4.29095,-3.91326,-4.70159,-3.95059,-5.08949
193,3.162,-3.52655,-3.56643,-4.1613,-3.60363,-4.54311
194,2.371,-2.33021,-2.5278,-2.92687,-2.53741,-3.23152
195,1.778,-1.7688,-1.79794,-2.23399,-1.93933,-2.52388
196,1.334,-1.57487,-1.69586,-1.96905,-1.63518,-2.1704
197,1,-0.92075,-0.99793,-1.30563,-1.04569,-1.49402
198,0.332,-0.27578,-0.40528,-0.57793,-0.34115,-0.71635
199,0.005,-0.20982,-0.11296,-0.38206,-0.26376,-0.49422
200,0,0.06432,-2.90862,-3.29471,-2.61257,-3.55146
201,100,NaN,NaN,NaN,NaN,NaN
202,74.989,-72.77894,-34.50485,-71.26274,-75.31728,-87.59997
203,56.423,-54.09386,-24.38902,-51.38838,-47.43816,-62.51022
204,42.17,-39.13672,-23.89859,-49.12064,-48.73849,-60.07634
205,31.623,-32.43821,-17.9023,-34.577,-32.93931,-42.81099
206,23.714,-20.48572,-14.89366,-20.38067,-19.53077,-24.09204
207,17.783,-16.5756,-12.44815,-17.57867,-15.59957,-20.44062
208,13.335,-12.19799,-8.82808,-12.74444,-12.36184,-14.81397
209,10,-9.32871,-8.18499,-11.20505,-10.13876,-12.88243
210,7.499,-7.74488,-6.39204,-7.92128,-7.13223,-8.83221
211,5.623,-5.28421,-5.10745,-5.89222,-5.09097,-6.48319
212,4.217,-4.4405,-4.63711,-5.68846,-4.86553,-6.2849
213,3.162,-2.76957,-3.13053,-3.57443,-3.03139,-3.88987
214,2.371,-2.06962,-2.16135,-2.48817,-2.01923,-2.73813
215,1.778,-1.59322,-1.41068,-1.80324,-1.48321,-2.01791
216,1.334,-1.20266,-1.41553,-1.64971,-1.3412,-1.83625
217,1,-0.76818,-0.74497,-1.06314,-0.79865,-1.20994
218,0.332,-0.1238,-0.02071,-0.27114,-0.18382,-0.39343
219,0.005,0.38369,0.64274,0.73354,0.23132,3.38853
220,0,-0.91663,-5.54753,-6.6772,-5.4061,-7.3713
221,100,-96.30152,-45.73946,-83.45122,-87.66483,-102.18487
222,74.989,-72.22019,-36.28281,-68.82757,-63.17475,-83.25764
223,56.423,-48.13067,-36.95113,-54.24177,-51.98819,-65.58161
224,42.17,-37.67806,-20.66555,-38.24856,-37.98257,-46.09061
225,31.623,-31.95437,-21.73692,-35.26763,-36.68271,-42.84312
226,23.714,-22.21651,-14.21906,-21.07578,-20.75822,-25.0888
227,17.783,-15.0443,-11.24871,-17.30363,-17.16348,-20.20591
228,13.335,-12.82992,-9.90727,-14.3308,-13.47596,-16.89025
229,10,-9.96416,-9.61644,-11.95035,-10.70553,-13.80133
230,7.499,-7.42756,-6.5695,-8.28892,-7.79403,-9.358
231,5.623,-5.56847,-5.20687,-6.61455,-5.76626,-7.44206
232,4.217,-4.0791,-3.8244,-4.50917,-3.88054,-4.94763
233,3.162,-2.9255,-2.93313,-3.32303,-2.9057,-3.64193
234,2.371,-1.99512,-1.77351,-2.30102,-1.8955,-2.52539
235,1.778,-1.6716,-1.77951,-2.13779,-1.79849,-2.35508
236,1.334,-1.31796,-1.33039,-1.6525,-1.32451,-1.85786
237,1,-1.11376,-1.02049,-1.42705,-1.13251,-1.59674
238,0.332,-0.24162,-0.155,-0.48287,-0.32094,-0.61463
239,0.005,-0.17703,0.09283,-0.32462,-0.22683,-0.42263
240,0,-0.14285,-6.00719,-6.88634,-5.53544,-7.52862
241,100,NaN,NaN,NaN,NaN,NaN
242,74.989,NaN,NaN,NaN,NaN,NaN
243,56.423,-50.53883,-30.10215,-57.03699,-55.86249,-70.00026
244,42.17,-39.65372,-23.83004,-42.59238,-45.57257,-51.48884
245,31.623,-30.17956,-17.73727,-29.57537,-29.22274,-36.1543
246,23.714,-29.4246,-19.94697,-33.66267,-35.79801,-41.25179
247,17.783,-18.10175,-12.5645,-18.51596,-17.92073,-22.09388
248,13.335,-12.03622,-8.11939,-13.05953,-12.42914,-15.15043
249,10,-9.57982,-7.5233,-11.18678,-10.66377,-12.88093
250,7.499,-6.72252,-6.12826,-7.70181,-7.01664,-8.76108
251,5.623,-5.31666,-5.22618,-6.30643,-5.50931,-7.04211
252,4.217,-3.63722,-3.86162,-4.40034,-3.8142,-4.80962
253,3.162,-2.48651,-2.70132,-3.14187,-2.69404,-3.45123
254,2.371,-2.13812,-2.41687,-2.80111,-2.33166,-3.05374
255,1.778,-1.75815,-1.79158,-2.17291,-1.86462,-2.36257
256,1.334,-1.38326,-1.37572,-1.72973,-1.46819,-1.90342
257,1,-1.00412,-0.95482,-1.34862,-1.06938,-1.5088
258,0.332,-0.37841,-0.43379,-0.6396,-0.40214,-0.77433
259,0.005,0.01733,0.24783,-0.04406,-0.02794,-0.09627
260,0,0.53459,-5.35239,-6.51527,-4.97727,-7.03596
261,100,-91.87309,-41.16759,-77.5351,-78.27111,-95.88235
262,74.989,-74.27376,-35.5713,-73.20733,-79.13207,-89.52981
263,56.423,-52.29278,-31.0786,-52.75203,-48.69584,-63.00153
264,42.17,-39.33092,-21.04715,-39.41702,-38.63404,-49.10613
265,31.623,-27.98124,-17.62161,-28.58624,-28.13783,-34.33781
266,23.714,-23.59561,-13.67165,-22.86428,-21.94815,-27.51451
267,17.783,-17.34198,-12.6333,-18.46444,-18.90863,-22.1007
268,13.335,-12.45866,-9.98531,-14.45341,-13.3985,-16.66931
269,10,-8.82265,-7.41403,-9.93517,-9.41536,-11.34758
270,7.499,-7.0162,-5.73813,-7.22049,-6.81124,-8.20679
271,5.623,-4.66846,-4.75222,-5.81644,-5.10964,-6.44916
272,4.217,-4.50538,-4.4995,-5.21961,-4.6602,-5.74457
273,3.162,-2.69381,-2.71032,-3.12675,-2.69767,-3.41681
274,2.371,-2.55167,-2.68786,-3.06857,-2.70623,-3.35107
275,1.778,-1.88763,-1.94627,-2.29777,-1.92227,-2.51311
276,1.334,-1.04992,-1.15743,-1.41288,-1.10767,-1.59155
277,1,-0.90951,-1.04671,-1.30824,-0.97419,-1.4646
278,0.332,-0.53626,-0.38866,-0.87459,-0.59994,-1.03677
279,0.005,0.09099,0.41499,0.13627,0.02959,0.19252
280,0,2.81272,-3.49337,-5.47056,-4.01471,-5.91513
281,100,-99.50742,-54.63293,-103.9679,-109.21939,-130.46128
282,74.989,-71.37417,-30.87785,-71.34334,-70.08091,-89.27493
283,56.423,-57.78248,-28.88169,-60.38481,-58.30133,-76.07004
284,42.17,-36.80011,-21.95982,-39.62678,-39.68757,-48.7294
285,31.623,-27.92477,-20.0112,-28.16217,-26.70074,-33.43759
286,23.714,-24.35034,-16.73428,-24.9848,-29.2816,-30.35149
287,17.783,-17.15434,-11.96942,-18.49858,-16.90965,-21.51247
288,13.335,-13.45424,-10.00064,-14.63835,-12.69191,-16.7212
289,10,-10.60721,-7.78477,-11.07349,-10.80241,-12.85127
290,7.499,-8.40873,-7.89672,-9.76165,-8.68685,-10.98038
291,5.623,-5.33825,-5.25512,-6.28502,-5.43633,-6.94197
292,4.217,-4.21127,-4.17082,-4.96327,-4.41946,-5.51159
293,3.162,-3.34268,-3.24609,-4.03697,-3.51569,-4.39334
294,2.371,-2.41237,-2.46454,-2.84914,-2.37449,-3.1009
295,1.778,-1.61803,-1.80751,-2.13962,-1.74761,-2.3521
296,1.334,-1.24276,-1.17342,-1.57299,-1.2405,-1.76252
297,1,-0.9339,-0.98258,-1.32764,-1.02089,-1.50209
298,0.332,-0.27645,-0.14735,-0.50376,-0.35625,-0.6367
299,0.005,0.08218,0.35103,0.08351,0.01677,0.10718
300,0,0.07704,-5.51751,-6.35232,-4.93867,-6.9173
301,100,-96.87262,-42.11958,-83.36852,-86.99114,-103.59867
302,74.989,-71.74601,-33.65731,-69.58508,-70.49827,-86.90243
303,56.423,-56.65578,-32.06506,-62.3802,-62.22684,-77.22774
304,42.17,-39.26802,-23.1047,-42.39031,-45.99467,-52.32003
305,31.623,-31.04332,-19.0815,-32.2959,-30.2842,-39.14101
306,23.714,-21.31109,-15.75085,-21.22584,-20.64797,-24.79202
307,17.783,-17.2479,-13.80157,-18.1991,-16.93056,-21.48887
308,13.335,-12.63818,-9.58219,-13.53168,-12.85583,-15.86509
309,10,-9.90489,-8.0946,-10.84332,-10.0914,-12.59273
310,7.499,-7.02695,-6.50553,-8.04187,-6.90931,-8.93129
311,5.623,-5.86722,-5.27915,-6.5686,-5.69734,-7.28464
312,4.217,-4.05254,-3.71456,-4.51118,-3.94422,-4.98296
313,3.162,-2.65803,-2.59521,-2.9762,-2.56235,-3.26228
314,2.371,-2.36923,-2.5392,-2.83722,-2.40367,-3.05775
315,1.778,-2.06699,-2.01983,-2.446,-2.0086,-2.64849
316,1.334,-0.96557,-0.76914,-1.12464,-0.96104,-1.30704
317,1,-1.01997,-0.99296,-1.38603,-1.10058,-1.5739
318,0.332,-0.3298,-0.38779,-0.63892,-0.42057,-0.79057
319,0.005,0.14403,0.40345,0.21562,0.07055,3.42843
320,0,-0.08538,-5.08611,-5.86354,-4.63799,-6.34782
321,100,NaN,NaN,NaN,NaN,NaN
322,74.989,-78.89687,-36.35843,-81.33593,-87.29615,-100.29986
323,56.423,-57.33441,-24.09801,-58.42067,-58.25794,-72.29746
324,42.17,-34.37385,-23.04748,-35.00796,-33.84514,-41.58758
325,31.623,-29.8313,-20.12731,-31.39649,-29.12623,-37.54511
326,23.714,-21.90584,-16.28191,-23.78417,-21.13129,-27.95052
327,17.783,-18.45465,-14.05626,-18.85577,-17.71953,-22.17014
328,13.335,-13.64039,-10.07811,-14.31851,-13.93356,-16.72694
329,10,-11.25444,-9.73577,-12.85133,-12.07148,-15.03029
330,7.499,-7.06768,-5.91426,-7.82144,-7.07769,-8.90677
331,5.623,-4.97403,-4.64984,-5.58469,-5.11728,-6.24296
332,4.217,-3.78296,-3.83942,-4.44016,-3.9374,-4.87253
333,3.162,-2.9631,-3.06528,-3.38484,-3.02119,-3.65788
334,2.371,-2.54281,-2.36677,-2.77282,-2.50688,-3.02557
335,1.778,-1.55162,-1.73038,-1.9918,-1.67405,-2.24469
336,1.334,-1.48996,-1.48826,-1.82641,-1.49209,-2.03292
337,1,-0.9137,-0.88293,-1.27161,-0.89297,-1.43029
338,0.332,-0.3151,-0.40046,-0.67102,-0.44295,-0.81891
339,0.005,-0.06641,-0.00288,-0.22767,-0.15474,-0.32292
340,0,0.2735,-5.92402,-7.49497,-5.87477,-8.25102
341,100,-101.66443,-43.7667,-85.36447,-87.6123,-105.55003
342,74.989,-76.93995,-43.52129,-86.12169,-89.52145,-108.25926
343,56.423,-55.54892,-24.87653,-60.60322,-61.56375,-74.81919
344,42.17,-42.76751,-24.73716,-43.94648,-44.46287,-54.38346
345,31.623,-30.11652,-20.10521,-32.65594,-32.73042,-39.15534
346,23.714,-22.4651,-15.90896,-27.99056,-27.949,-33.9241
347,17.783,-15.34854,-11.71064,-17.07609,-15.97308,-20.03188
348,13.335,-14.5932,-10.90638,-14.47128,-14.47519,-17.35877
349,10,-10.14623,-8.5165,-10.90907,-10.16782,-12.51357
350,7.499,-6.95056,-6.13789,-7.87126,-7.23653,-8.93137
351,5.623,-5.87383,-6.03649,-7.16081,-6.39474,-7.95907
352,4.217,-4.28146,-4.46816,-5.16147,-4.46475,-5.65199
353,3.162,-2.58689,-2.82364,-3.27291,-2.70893,-3.56115
354,2.371,-2.2842,-2.54931,-2.89545,-2.4513,-3.17244
355,1.778,-1.79187,-1.83552,-2.23061,-1.93718,-2.45127
356,1.334,-1.24035,-1.33399,-1.63684,-1.37525,-1.83866
357,1,-0.93818,-1.03782,-1.35335,-1.03331,-1.54633
358,0.332,-0.34931,-0.25005,-0.60934,-0.35557,-0.7361
359,0.005,0.13054,0.37413,0.17289,0.08049,0.29847
360,0,0.04396,-3.77485,-4.2491,-3.33727,-4.54501
361,100,-91.50674,-41.18737,-86.90183,-95.58629,-109.57626
362,74.989,-68.59091,-33.198,-73.18676,-77.05868,-92.46364
363,56.423,-58.42465,-33.83099,-62.1272,-61.81802,-75.48996
364,42.17,-42.53155,-20.77386,-38.32435,-36.70868,-47.1825
365,31.623,-31.56365,-21.60248,-33.29345,-32.39912,-41.00993
366,23.714,-21.731,-15.5143,-23.0153,-21.80362,-27.07488
367,17.783,-18.72587,-11.74556,-18.27726,-18.10842,-21.18819
368,13.335,-11.87999,-10.27341,-14.40823,-13.56974,-16.93684
369,10,-9.97414,-8.4726,-11.49228,-10.75387,-13.36852
370,7.499,-7.64683,-6.82688,-8.50861,-8.08205,-9.65698
371,5.623,-5.44081,-5.15477,-6.65532,-6.28902,-7.61213
372,4.217,-3.4101,-3.7075,-4.1241,-3.66671,-4.45083
373,3.162,-3.00062,-2.93613,-3.61418,-3.07957,-3.91384
374,2.371,-2.14675,-2.03629,-2.43238,-2.15744,-2.68057
375,1.778,-1.72022,-1.64474,-2.04419,-1.73177,-2.28383
376,1.334,-1.45169,-1.47407,-1.82024,-1.46576,-2.02445
377,1,-0.96384,-0.90782,-1.41406,-1.06221,-1.60747
378,0.332,-0.31619,-0.30415,-0.57563,-0.41507,-0.71438
379,0.005,0.18778,0.51616,0.27626,0.09201,3.74159
380,0,-0.54593,-4.78131,-5.49223,-4.39933,-5.96641
381,100,-100.5324,-38.37206,-88.59958,-89.87909,-109.27446
382,74.989,-71.69152,-37.10582,-71.9643,-68.01236,-88.20017
383,56.423,-56.63841,-32.08869,-55.98905,-57.83451,-68.76216
384,42.17,-36.45895,-19.60611,-36.05493,-39.47909,-44.39267
385,31.623,-33.43248,-20.52079,-32.66549,-33.23938,-40.12731
386,23.714,-23.95955,-17.19574,-23.9825,-24.23486,-28.72183
387,17.783,-18.16006,-11.95736,-19.21308,-18.53717,-22.96623
388,13.335,-14.19937,-11.7605,-15.63133,-15.0208,-18.37782
389,10,-10.10447,-7.99932,-11.37198,-10.47882,-13.08384
390,7.499,-7.46583,-7.33872,-8.99205,-7.90576,-10.10623
391,5.623,-5.72346,-5.33564,-6.65532,-5.8998,-7.51379
392,4.217,-3.82419,-3.90697,-4.49349,-3.77036,-4.90902
393,3.162,-3.23373,-3.2296,-3.74391,-3.25482,-4.10187
394,2.371,-2.23339,-2.21715,-2.63856,-2.37951,-2.9391
395,1.778,-1.69645,-1.88204,-2.17908,-1.74551,-2.39117
396,1.334,-1.22667,-1.37911,-1.64455,-1.34188,-1.84777
397,1,-1.32125,-1.02795,-1.62946,-1.28838,-1.81349
398,0.332,-0.42525,-0.38732,-0.73703,-0.50527,-0.87415
399,0.005,-0.21913,-0.05924,-0.47684,-0.31803,-0.58916
400,0,0.91327,-4.32903,-5.08863,-4.08056,-5.53646
401,100,-121.1635,-31.97968,-105.7674,-118.72599,-132.03162
402,74.989,-70.26828,-30.34152,-71.87522,-67.48698,-89.01836
403,56.423,-47.02851,-29.42351,-50.07678,-49.97901,-61.80079
404,42.17,-49.76944,-31.13336,-54.04779,-57.95539,-65.57571
405,31.623,-35.62826,-20.93157,-33.43723,-30.98817,-39.73768
406,23.714,-22.38784,-14.36299,-24.91936,-22.70035,-30.20035
407,17.783,-17.8621,-15.16435,-21.52133,-19.18844,-25.14262
408,13.335,-12.7267,-10.73372,-14.28843,-13.59622,-16.95428
409,10,-9.2161,-7.85189,-11.15392,-10.44511,-12.91547
410,7.499,-7.19627,-6.99382,-8.62561,-7.33256,-9.73109
411,5.623,-5.93549,-5.24093,-6.37741,-5.74966,-7.11035
412,4.217,-4.16109,-4.27542,-5.35835,-4.79607,-5.95479
413,3.162,-3.24414,-3.36569,-3.98872,-3.45947,-4.38024
414,2.371,-2.50493,-2.43452,-2.95754,-2.52571,-3.19781
415,1.778,-1.99771,-2.13591,-2.39904,-2.04595,-2.62803
416,1.334,-1.389,-1.45942,-1.79972,-1.46974,-1.98945
417,1,-1.04725,-1.09469,-1.39696,-1.10108,-1.6107
418,0.332,-0.62604,-0.65,-0.90161,-0.67999,-1.06214
419,0.005,-0.07547,0.07633,-0.23418,-0.13585,-0.32331
420,0,0.28697,-5.77648,-7.04226,-5.7346,-7.85181
421,100,-104.82379,-62.20721,-119.65332,-114.11476,-150.36099
422,74.989,-73.93753,-37.69051,-74.11476,-75.40676,-92.74113
423,56.423,-56.21854,-31.2374,-53.63878,-53.40614,-64.78371
424,42.17,-54.4415,-31.2571,-51.99816,-55.99143,-63.00546
425,31.623,-37.05621,-18.8983,-35.89489,-35.44005,-43.00173
426,23.714,-24.89804,-16.09733,-24.70645,-25.39201,-29.80042
427,17.783,-17.58029,-11.77082,-17.82757,-18.12073,-21.09751
428,13.335,-13.30222,-10.84966,-14.81942,-14.00159,-17.39639
429,10,-9.18671,-8.02767,-10.04387,-8.92496,-11.34858
430,7.499,-7.11981,-6.4445,-8.00081,-7.14062,-8.97188
431,5.623,-5.58398,-5.47944,-6.65409,-6.06019,-7.46652
432,4.217,-4.37238,-4.22159,-5.21875,-5.13299,-5.90857
433,3.162,-3.95355,-3.94946,-4.6038,-3.99938,-4.98938
434,2.371,-2.29357,-2.42022,-2.84082,-2.55181,-3.13297
435,1.778,-1.81837,-1.88329,-2.18801,-1.86143,-2.40254
436,1.334,-1.27971,-1.34107,-1.64105,-1.2939,-1.81206
437,1,-1.09294,-1.03868,-1.53686,-1.19182,-1.704
438,0.332,-0.1424,-0.14408,-0.31448,-0.20308,-0.43033
439,0.005,0.43107,0.83765,0.90649,0.30618,3.32683
440,0,-0.12551,-3.47891,-4.03122,-3.13201,-4.3076
441,100,NaN,NaN,NaN,NaN,NaN
442,74.989,-69.96402,-40.01115,-71.03192,-72.89019,-88.67607
443,56.423,-58.56641,-28.93739,-53.36223,-52.8877,-64.57779
444,42.17,-45.12674,-26.69751,-43.33491,-41.5395,-52.43865
445,31.623,-42.3399,-22.69002,-38.98765,-38.81205,-47.26772
446,23.714,-23.58339,-17.59005,-27.15338,-25.51353,-31.98533
447,17.783,-19.12897,-16.00025,-21.92725,-20.11422,-25.36471
448,13.335,-11.60345,-9.51466,-12.90972,-12.77939,-15.0976
449,10,-10.21679,-8.90597,-11.35785,-10.69226,-13.0048
450,7.499,-7.54296,-6.72734,-9.01491,-8.36842,-10.3242
451,5.623,-4.96195,-4.74877,-5.95478,-5.42403,-6.66133
452,4.217,-4.27006,-4.32435,-4.96117,-4.10881,-5.40711
453,3.162,-2.85122,-3.0491,-3.43357,-2.90683,-3.73329
454,2.371,-2.07271,-2.2729,-2.61466,-2.14513,-2.83996
455,1.778,-1.67256,-1.9204,-2.14535,-1.7889,-2.34255
456,1.334,-1.33439,-1.47252,-1.72752,-1.39777,-1.91954
457,1,-1.05851,-0.8515,-1.36748,-1.07383,-1.50841
458,0.332,-0.2203,-0.19384,-0.41084,-0.27749,-0.54542
459,0.005,0.00185,0.20379,-0.12696,-0.08251,-0.20025
460,0,0.68232,-4.17875,-4.65535,-3.66022,-4.98814
461,100,-110.96962,-49.89989,-107.20285,-121.72426,-135.86042
462,74.989,-73.82822,-38.98902,-82.79763,-84.00094,-102.07092
463,56.423,-52.03472,-32.81231,-55.67611,-51.46515,-65.90123
464,42.17,-43.6526,-29.28812,-44.01687,-43.62231,-54.0869
465,31.623,-33.15275,-23.3562,-36.6349,-33.95857,-43.35002
466,23.714,-22.37237,-15.57304,-23.0408,-22.2126,-27.28247
467,17.783,-17.36877,-13.76667,-19.18377,-20.25723,-22.9785
468,13.335,-11.9955,-8.93546,-12.87048,-12.28206,-15.11187
469,10,-10.97885,-9.44204,-12.07616,-11.18302,-13.93298
470,7.499,-8.31385,-6.48289,-9.26322,-8.82226,-10.57057
471,5.623,-5.7403,-5.10819,-6.53794,-5.87294,-7.35498
472,4.217,-3.938,-3.60882,-4.40097,-3.80676,-4.89625
473,3.162,-3.37683,-3.34271,-3.91484,-3.32395,-4.30031
474,2.371,-2.66929,-2.86394,-3.25822,-2.7117,-3.58531
475,1.778,-1.47391,-1.82085,-1.9901,-1.63406,-2.16447
476,1.334,-1.02575,-1.0009,-1.34597,-1.08318,-1.53693
477,1,-1.11934,-1.26825,-1.53421,-1.2674,-1.73701
478,0.332,-0.65368,-0.55372,-0.91875,-0.71405,-1.09158
