tid,gamma,trueage,relmid,impsamp,freqonly,simpavg
83,56.423,-54.75151,-29.66486,-53.01023,-56.4186,-56.9977
84,42.17,-35.23406,-20.19449,-36.31114,-35.91191,-37.82033
85,31.623,-33.29417,-23.93888,-34.75229,-34.05897,-35.15959
86,23.714,-20.26041,-12.83918,-21.13809,-20.32319,-21.62503
87,17.783,-16.3203,-12.87233,-17.86211,-17.02339,-16.68225
88,13.335,-12.71792,-9.09309,-13.90833,-13.30435,-13.32783
89,10,-10.66123,-8.58875,-11.08658,-10.49978,-10.56546
90,7.499,-7.45404,-6.36824,-8.54388,-7.74492,-7.73249
91,5.623,-5.22437,-5.01917,-5.7669,-5.08563,-5.00913
92,4.217,-3.75115,-4.06843,-5.03613,-4.48524,-4.60135
93,3.162,-2.91098,-2.98092,-3.36785,-2.82911,-2.62943
94,2.371,-2.26073,-2.4352,-2.71501,-2.3729,-2.2187
95,1.778,-1.74771,-1.72867,-2.15864,-1.74314,-1.54239
96,1.334,-1.33986,-1.44438,-1.81738,-1.43763,-1.18102
97,1,-1.2789,-1.47058,-1.68836,-1.43027,-1.29155
98,0.332,0.17826,0.51114,0.284,0.09431,0.73128
99,0.005,0.2162,0.49434,0.37507,0.15095,0.59445
100,0,-0.43404,-5.23011,-6.01264,-4.86052,-4.67181
101,100,NaN,NaN,NaN,NaN,NaN
102,74.989,-67.2174,-31.6114,-58.87929,-59.50186,-58.84216
103,56.423,-55.94313,-33.40312,-63.55481,-64.74224,-63.89232
104,42.17,-42.94602,-21.24465,-43.83401,-45.68069,-44.28304
105,31.623,-33.11751,-20.12066,-34.1747,-32.70784,-30.84732
106,23.714,-21.99577,-15.2598,-23.36094,-22.93546,-22.91889
107,17.783,-16.83301,-11.97735,-18.63059,-18.47962,-18.50508
108,13.335,-14.20916,-10.62523,-15.1368,-15.98416,-16.5004
109,10,-8.34376,-7.60029,-9.08009,-7.96742,-7.78023
110,7.499,-7.46072,-6.20757,-8.3301,-7.65348,-7.29959
111,5.623,-5.78303,-5.15988,-6.46123,-5.74777,-5.67314
112,4.217,-3.82403,-4.28099,-5.10444,-4.81559,-4.83865
113,3.162,-2.94123,-3.09957,-3.59199,-2.96362,-2.77848
114,2.371,-2.66325,-2.70718,-3.26787,-2.74688,-2.56895
115,1.778,-2.14526,-2.27938,-2.59202,-2.25673,-2.14262
116,1.334,-1.11702,-1.22831,-1.54681,-1.17889,-0.89496
117,1,-0.93053,-0.82382,-1.17561,-0.9154,-0.66626
118,0.332,-0.25771,-0.00337,-0.49434,-0.34713,-0.00807
119,0.005,0.05202,0.12363,-0.04655,-0.0104,0.3788
120,0,0.78528,-3.35327,-3.86092,-2.81055,-2.43211
121,100,-112.2197,-43.54465,-106.77808,-129.38066,-128.82235
122,74.989,-67.28635,-31.89408,-60.37927,-64.1931,-63.68743
123,56.423,-54.04706,-29.07723,-51.65963,-50.47315,-49.64647
124,42.17,-40.3963,-19.70007,-43.21901,-44.29675,-45.182
125,31.623,-30.29386,-20.0113,-32.08883,-31.26173,-29.64446
126,23.714,-21.12045,-17.4941,-24.5602,-23.74626,-23.84958
127,17.783,-18.15107,-13.06476,-18.50464,-17.48494,-17.12857
128,13.335,-13.6021,-9.78832,-14.68868,-13.57287,-13.47939
129,10,-10.10372,-7.51497,-10.94286,-10.53942,-10.55513
130,7.499,-6.77853,-6.04559,-7.33957,-6.62974,-6.60725
131,5.623,-5.90183,-5.16705,-6.64238,-6.06003,-6.11224
132,4.217,-4.52591,-4.35525,-5.19994,-4.80677,-4.61152
133,3.162,-3.10383,-3.1751,-3.66705,-3.26477,-3.15561
134,2.371,-2.11945,-2.3605,-2.82341,-2.32323,-2.13445
135,1.778,-1.9898,-2.21777,-2.61145,-2.13403,-1.8963
136,1.334,-1.32538,-1.49152,-1.76796,-1.47252,-1.31521
137,1,-0.70465,-0.70189,-1.0206,-0.77064,-0.55046
138,0.332,-0.14228,-0.09107,-0.31321,-0.20851,0.07637
139,0.005,0.21079,0.51981,0.40457,0.16081,0.62674
140,0,-0.32724,-6.95114,-8.15756,-6.31237,-5.92109
141,100,-96.54156,-41.25276,-108.12286,-108.78366,-105.96235
142,74.989,-70.45094,-36.76542,-66.17902,-67.39769,-65.70683
143,56.423,-54.15581,-33.10953,-54.64755,-53.49985,-52.51368
144,42.17,-40.38069,-23.48797,-42.13213,-38.91464,-37.9214
145,31.623,-28.66209,-15.18483,-29.11222,-28.29199,-28.16152
146,23.714,-24.16641,-15.46492,-23.29961,-22.74502,-23.06386
147,17.783,-14.5772,-11.971,-16.04417,-16.46987,-17.09011
148,13.335,-13.30733,-9.78343,-13.354,-13.10039,-13.34648
149,10,-10.43153,-8.75133,-11.29667,-10.70153,-10.6512
150,7.499,-7.81317,-7.14556,-8.83183,-7.69234,-7.60386
151,5.623,-5.48208,-5.11476,-6.09438,-5.37599,-5.21067
152,4.217,-3.93032,-3.97472,-4.79568,-4.14012,-4.06689
153,3.162,-2.93406,-3.20078,-3.57938,-3.2384,-3.02493
154,2.371,-2.00572,-2.04643,-2.33185,-2.03485,-1.81872
155,1.778,-1.54717,-1.53429,-1.94131,-1.52743,-1.3103
156,1.334,-1.17982,-1.32569,-1.60745,-1.26947,-1.03959
157,1,-1.00493,-1.13694,-1.38179,-1.08281,-0.84201
158,0.332,-0.25637,0.04326,-0.40735,-0.29806,0.10068
159,0.005,0.37499,0.80815,1.57165,0.2971,0.81972
160,0,-0.53259,-3.6271,-4.28574,-3.43094,-3.10372
161,100,-89.84965,-42.62473,-84.97565,-80.43932,-74.06238
162,74.989,-76.50759,-32.88484,-70.47324,-71.39503,-68.74117
163,56.423,-51.46468,-25.31182,-54.62617,-52.18692,-52.23199
164,42.17,-43.38458,-28.69832,-48.91695,-45.5601,-45.34604
165,31.623,-31.20819,-20.0383,-30.71918,-30.28871,-29.14209
166,23.714,-28.37745,-20.80862,-31.11733,-31.19774,-31.01261
167,17.783,-16.51181,-11.8686,-17.62818,-17.1223,-17.08736
168,13.335,-11.39505,-11.03197,-14.05946,-13.39495,-13.41108
169,10,-10.09875,-7.29923,-10.4044,-9.75224,-9.75942
170,7.499,-7.02229,-6.77073,-8.4663,-7.3007,-7.19942
171,5.623,-5.81403,-5.0695,-6.10847,-5.45553,-5.17412
172,4.217,-4.16657,-4.06509,-4.98811,-4.4022,-4.3473
173,3.162,-2.6764,-2.66054,-3.10982,-2.64833,-2.51899
174,2.371,-2.55552,-2.90174,-3.32399,-2.76302,-2.53957
175,1.778,-1.56629,-1.53398,-1.98082,-1.63616,-1.46397
176,1.334,-1.18217,-1.2026,-1.5961,-1.36754,-1.18545
177,1,-1.00149,-1.31957,-1.47377,-1.11129,-0.92453
178,0.332,-0.1465,0.17819,-0.19147,-0.19929,0.22098
179,0.005,-8e-04,0.04979,-0.17706,-0.09475,0.31877
180,0,0.62263,-2.80092,-3.334,-2.47604,-2.17812
181,100,-99.15122,-39.45515,-100.10442,-106.81329,-105.42763
182,74.989,-78.55545,-44.0554,-77.83656,-76.38613,-71.97578
183,56.423,-56.28243,-31.23666,-59.84948,-62.2257,-61.23707
184,42.17,-36.18833,-19.21815,-35.57229,-33.86095,-33.42065
185,31.623,-34.4876,-25.25862,-34.14269,-32.79878,-30.79222
186,23.714,-23.28823,-15.54495,-24.32923,-23.85721,-23.56052
187,17.783,-19.15264,-13.41467,-18.32852,-18.05795,-18.18969
188,13.335,-12.07561,-9.47721,-12.54444,-11.74216,-11.49332
189,10,-10.99314,-8.36894,-11.6542,-10.91679,-10.743
190,7.499,-6.96379,-6.31734,-8.00042,-7.262,-7.37433
191,5.623,-5.90541,-5.37684,-6.70557,-5.90378,-5.84486
192,4.217,-4.29095,-3.91326,-4.70159,-3.95059,-3.64329
193,3.162,-3.52655,-3.56643,-4.1613,-3.60363,-3.50254
194,2.371,-2.33021,-2.5278,-2.92687,-2.53741,-2.40626
195,1.778,-1.7688,-1.79794,-2.23399,-1.93933,-1.84295
196,1.334,-1.57487,-1.69586,-1.96905,-1.63518,-1.44189
197,1,-0.92075,-0.99793,-1.30563,-1.04569,-0.86738
198,0.332,-0.27578,-0.40528,-0.57793,-0.34115,0.07876
199,0.005,-0.20982,-0.11296,-0.38206,-0.26376,-0.02855
200,0,0.06432,-2.90862,-3.29471,-2.61257,-2.38948
201,100,NaN,NaN,NaN,NaN,NaN
202,74.989,-72.77894,-34.50485,-71.26274,-75.31728,-71.78929
203,56.423,-54.09386,-24.38902,-51.38838,-47.43816,-46.62863
204,42.17,-39.13672,-23.89859,-49.12064,-48.73849,-46.78164
205,31.623,-32.43821,-17.9023,-34.577,-32.93931,-33.37696
206,23.714,-20.48572,-14.89366,-20.38067,-19.53077,-19.20997
207,17.783,-16.5756,-12.44815,-17.57867,-15.59957,-15.42232
208,13.335,-12.19799,-8.82808,-12.74444,-12.36184,-11.9432
209,10,-9.32871,-8.18499,-11.20505,-10.13876,-10.23994
210,7.499,-7.74488,-6.39204,-7.92128,-7.13223,-6.97461
211,5.623,-5.28421,-5.10745,-5.89222,-5.09097,-4.99696
212,4.217,-4.4405,-4.63711,-5.68846,-4.86553,-4.75427
213,3.162,-2.76957,-3.13053,-3.57443,-3.03139,-2.8579
214,2.371,-2.06962,-2.16135,-2.48817,-2.01923,-1.83585
215,1.778,-1.59322,-1.41068,-1.80324,-1.48321,-1.27278
216,1.334,-1.20266,-1.41553,-1.64971,-1.3412,-1.11231
217,1,-0.76818,-0.74497,-1.06314,-0.79865,-0.54285
218,0.332,-0.1238,-0.02071,-0.27114,-0.18382,0.16336
219,0.005,0.38369,0.64274,0.73354,0.23132,0.72257
220,0,-0.91663,-5.54753,-6.6772,-5.4061,-5.14383
221,100,-96.30152,-45.73946,-83.45122,-87.66483,-85.07065
222,74.989,-72.22019,-36.28281,-68.82757,-63.17475,-60.52027
223,56.423,-48.13067,-36.95113,-54.24177,-51.98819,-49.71898
224,42.17,-37.67806,-20.66555,-38.24856,-37.98257,-35.28982
225,31.623,-31.95437,-21.73692,-35.26763,-36.68271,-36.69701
226,23.714,-22.21651,-14.21906,-21.07578,-20.75822,-21.00269
227,17.783,-15.0443,-11.24871,-17.30363,-17.16348,-16.51566
228,13.335,-12.82992,-9.90727,-14.3308,-13.47596,-13.4499
229,10,-9.96416,-9.61644,-11.95035,-10.70553,-10.45874
230,7.499,-7.42756,-6.5695,-8.28892,-7.79403,-7.80812
231,5.623,-5.56847,-5.20687,-6.61455,-5.76626,-5.7298
232,4.217,-4.0791,-3.8244,-4.50917,-3.88054,-3.74284
233,3.162,-2.9255,-2.93313,-3.32303,-2.9057,-2.79222
234,2.371,-1.99512,-1.77351,-2.30102,-1.8955,-1.74817
235,1.778,-1.6716,-1.77951,-2.13779,-1.79849,-1.64132
236,1.334,-1.31796,-1.33039,-1.6525,-1.32451,-1.12881
237,1,-1.11376,-1.02049,-1.42705,-1.13251,-0.84306
238,0.332,-0.24162,-0.155,-0.48287,-0.32094,0.0438
239,0.005,-0.17703,0.09283,-0.32462,-0.22683,0.0908
240,0,-0.14285,-6.00719,-6.88634,-5.53544,-5.23521
241,100,NaN,NaN,NaN,NaN,NaN
242,74.989,NaN,NaN,NaN,NaN,NaN
243,56.423,-50.53883,-30.10215,-57.03699,-55.86249,-54.40133
244,42.17,-39.65372,-23.83004,-42.59238,-45.57257,-46.58821
245,31.623,-30.17956,-17.73727,-29.57537,-29.22274,-29.05068
246,23.714,-29.4246,-19.94697,-33.66267,-35.79801,-36.00099
247,17.783,-18.10175,-12.5645,-18.51596,-17.92073,-17.94761
248,13.335,-12.03622,-8.11939,-13.05953,-12.42914,-12.31701
249,10,-9.57982,-7.5233,-11.18678,-10.66377,-10.4486
250,7.499,-6.72252,-6.12826,-7.70181,-7.01664,-7.10241
251,5.623,-5.31666,-5.22618,-6.30643,-5.50931,-5.42399
252,4.217,-3.63722,-3.86162,-4.40034,-3.8142,-3.64413
253,3.162,-2.48651,-2.70132,-3.14187,-2.69404,-2.5995
254,2.371,-2.13812,-2.41687,-2.80111,-2.33166,-2.14446
255,1.778,-1.75815,-1.79158,-2.17291,-1.86462,-1.72912
256,1.334,-1.38326,-1.37572,-1.72973,-1.46819,-1.25587
257,1,-1.00412,-0.95482,-1.34862,-1.06938,-0.81947
258,0.332,-0.37841,-0.43379,-0.6396,-0.40214,-0.00099
259,0.005,0.01733,0.24783,-0.04406,-0.02794,0.35699
260,0,0.53459,-5.35239,-6.51527,-4.97727,-4.68116
261,100,-91.87309,-41.16759,-77.5351,-78.27111,-75.76526
262,74.989,-74.27376,-35.5713,-73.20733,-79.13207,-78.80376
263,56.423,-52.29278,-31.0786,-52.75203,-48.69584,-46.95451
264,42.17,-39.33092,-21.04715,-39.41702,-38.63404,-38.71198
265,31.623,-27.98124,-17.62161,-28.58624,-28.13783,-28.22742
266,23.714,-23.59561,-13.67165,-22.86428,-21.94815,-22.41644
267,17.783,-17.34198,-12.6333,-18.46444,-18.90863,-19.46652
268,13.335,-12.45866,-9.98531,-14.45341,-13.3985,-13.14145
269,10,-8.82265,-7.41403,-9.93517,-9.41536,-9.28274
270,7.499,-7.0162,-5.73813,-7.22049,-6.81124,-6.95766
271,5.623,-4.66846,-4.75222,-5.81644,-5.10964,-5.03288
272,4.217,-4.50538,-4.4995,-5.21961,-4.6602,-4.6035
273,3.162,-2.69381,-2.71032,-3.12675,-2.69767,-2.43741
274,2.371,-2.55167,-2.68786,-3.06857,-2.70623,-2.61477
275,1.778,-1.88763,-1.94627,-2.29777,-1.92227,-1.712
276,1.334,-1.04992,-1.15743,-1.41288,-1.10767,-0.86672
277,1,-0.90951,-1.04671,-1.30824,-0.97419,-0.6966
278,0.332,-0.53626,-0.38866,-0.87459,-0.59994,-0.31176
279,0.005,0.09099,0.41499,0.13627,0.02959,0.42545
280,0,2.81272,-3.49337,-5.47056,-4.01471,-3.63173
281,100,-99.50742,-54.63293,-103.9679,-109.21939,-104.64806
282,74.989,-71.37417,-30.87785,-71.34334,-70.08091,-70.93063
283,56.423,-57.78248,-28.88169,-60.38481,-58.30133,-58.98232
284,42.17,-36.80011,-21.95982,-39.62678,-39.68757,-40.42484
285,31.623,-27.92477,-20.0112,-28.16217,-26.70074,-26.11081
286,23.714,-24.35034,-16.73428,-24.9848,-29.2816,-29.60982
287,17.783,-17.15434,-11.96942,-18.49858,-16.90965,-16.91292
288,13.335,-13.45424,-10.00064,-14.63835,-12.69191,-12.28245
289,10,-10.60721,-7.78477,-11.07349,-10.80241,-10.85757
290,7.499,-8.40873,-7.89672,-9.76165,-8.68685,-8.50924
291,5.623,-5.33825,-5.25512,-6.28502,-5.43633,-5.31428
292,4.217,-4.21127,-4.17082,-4.96327,-4.41946,-4.39487
293,3.162,-3.34268,-3.24609,-4.03697,-3.51569,-3.37825
294,2.371,-2.41237,-2.46454,-2.84914,-2.37449,-2.20442
295,1.778,-1.61803,-1.80751,-2.13962,-1.74761,-1.52039
296,1.334,-1.24276,-1.17342,-1.57299,-1.2405,-1.02518
297,1,-0.9339,-0.98258,-1.32764,-1.02089,-0.75135
298,0.332,-0.27645,-0.14735,-0.50376,-0.35625,0.01198
299,0.005,0.08218,0.35103,0.08351,0.01677,0.30884
300,0,0.07704,-5.51751,-6.35232,-4.93867,-4.61125
301,100,-96.87262,-42.11958,-83.36852,-86.99114,-82.66773
302,74.989,-71.74601,-33.65731,-69.58508,-70.49827,-67.98687
303,56.423,-56.65578,-32.06506,-62.3802,-62.22684,-62.15661
304,42.17,-39.26802,-23.1047,-42.39031,-45.99467,-46.86014
305,31.623,-31.04332,-19.0815,-32.2959,-30.2842,-31.18587
306,23.714,-21.31109,-15.75085,-21.22584,-20.64797,-20.63431
307,17.783,-17.2479,-13.80157,-18.1991,-16.93056,-17.13216
308,13.335,-12.63818,-9.58219,-13.53168,-12.85583,-12.86782
309,10,-9.90489,-8.0946,-10.84332,-10.0914,-10.08703
310,7.499,-7.02695,-6.50553,-8.04187,-6.90931,-6.62199
311,5.623,-5.86722,-5.27915,-6.5686,-5.69734,-5.58107
312,4.217,-4.05254,-3.71456,-4.51118,-3.94422,-3.89882
313,3.162,-2.65803,-2.59521,-2.9762,-2.56235,-2.39776
314,2.371,-2.36923,-2.5392,-2.83722,-2.40367,-2.11792
315,1.778,-2.06699,-2.01983,-2.446,-2.0086,-1.82357
316,1.334,-0.96557,-0.76914,-1.12464,-0.96104,-0.78602
317,1,-1.01997,-0.99296,-1.38603,-1.10058,-0.88043
318,0.332,-0.3298,-0.38779,-0.63892,-0.42057,-0.03045
319,0.005,0.14403,0.40345,0.21562,0.07055,0.55864
320,0,-0.08538,-5.08611,-5.86354,-4.63799,-4.31175
321,100,NaN,NaN,NaN,NaN,NaN
322,74.989,-78.89687,-36.35843,-81.33593,-87.29615,-84.70376
323,56.423,-57.33441,-24.09801,-58.42067,-58.25794,-56.18678
324,42.17,-34.37385,-23.04748,-35.00796,-33.84514,-32.6427
325,31.623,-29.8313,-20.12731,-31.39649,-29.12623,-28.63164
326,23.714,-21.90584,-16.28191,-23.78417,-21.13129,-21.04679
327,17.783,-18.45465,-14.05626,-18.85577,-17.71953,-17.31589
328,13.335,-13.64039,-10.07811,-14.31851,-13.93356,-14.07122
329,10,-11.25444,-9.73577,-12.85133,-12.07148,-12.26991
330,7.499,-7.06768,-5.91426,-7.82144,-7.07769,-7.09594
331,5.623,-4.97403,-4.64984,-5.58469,-5.11728,-5.10259
332,4.217,-3.78296,-3.83942,-4.44016,-3.9374,-3.86377
333,3.162,-2.9631,-3.06528,-3.38484,-3.02119,-2.88622
334,2.371,-2.54281,-2.36677,-2.77282,-2.50688,-2.42465
335,1.778,-1.55162,-1.73038,-1.9918,-1.67405,-1.54269
336,1.334,-1.48996,-1.48826,-1.82641,-1.49209,-1.30812
337,1,-0.9137,-0.88293,-1.27161,-0.89297,-0.59512
338,0.332,-0.3151,-0.40046,-0.67102,-0.44295,-0.10224
339,0.005,-0.06641,-0.00288,-0.22767,-0.15474,0.1863
340,0,0.2735,-5.92402,-7.49497,-5.87477,-5.58112
341,100,-101.66443,-43.7667,-85.36447,-87.6123,-86.24594
342,74.989,-76.93995,-43.52129,-86.12169,-89.52145,-90.98359
343,56.423,-55.54892,-24.87653,-60.60322,-61.56375,-60.7823
344,42.17,-42.76751,-24.73716,-43.94648,-44.46287,-44.06606
345,31.623,-30.11652,-20.10521,-32.65594,-32.73042,-32.79515
346,23.714,-22.4651,-15.90896,-27.99056,-27.949,-27.73983
347,17.783,-15.34854,-11.71064,-17.07609,-15.97308,-16.09106
348,13.335,-14.5932,-10.90638,-14.47128,-14.47519,-15.06615
349,10,-10.14623,-8.5165,-10.90907,-10.16782,-10.10073
350,7.499,-6.95056,-6.13789,-7.87126,-7.23653,-7.244
351,5.623,-5.87383,-6.03649,-7.16081,-6.39474,-6.18851
352,4.217,-4.28146,-4.46816,-5.16147,-4.46475,-4.23983
353,3.162,-2.58689,-2.82364,-3.27291,-2.70893,-2.53622
354,2.371,-2.2842,-2.54931,-2.89545,-2.4513,-2.33485
355,1.778,-1.79187,-1.83552,-2.23061,-1.93718,-1.77355
356,1.334,-1.24035,-1.33399,-1.63684,-1.37525,-1.25086
357,1,-0.93818,-1.03782,-1.35335,-1.03331,-0.80258
358,0.332,-0.34931,-0.25005,-0.60934,-0.35557,0.13679
359,0.005,0.13054,0.37413,0.17289,0.08049,0.50007
360,0,0.04396,-3.77485,-4.2491,-3.33727,-3.09973
361,100,-91.50674,-41.18737,-86.90183,-95.58629,-94.78633
362,74.989,-68.59091,-33.198,-73.18676,-77.05868,-80.33359
363,56.423,-58.42465,-33.83099,-62.1272,-61.81802,-59.24682
364,42.17,-42.53155,-20.77386,-38.32435,-36.70868,-36.79194
365,31.623,-31.56365,-21.60248,-33.29345,-32.39912,-32.86459
366,23.714,-21.731,-15.5143,-23.0153,-21.80362,-22.11433
367,17.783,-18.72587,-11.74556,-18.27726,-18.10842,-17.35348
368,13.335,-11.87999,-10.27341,-14.40823,-13.56974,-13.4702
369,10,-9.97414,-8.4726,-11.49228,-10.75387,-11.03151
370,7.499,-7.64683,-6.82688,-8.50861,-8.08205,-8.21886
371,5.623,-5.44081,-5.15477,-6.65532,-6.28902,-6.49568
372,4.217,-3.4101,-3.7075,-4.1241,-3.66671,-3.4732
373,3.162,-3.00062,-2.93613,-3.61418,-3.07957,-2.89916
374,2.371,-2.14675,-2.03629,-2.43238,-2.15744,-2.05302
375,1.778,-1.72022,-1.64474,-2.04419,-1.73177,-1.57024
376,1.334,-1.45169,-1.47407,-1.82024,-1.46576,-1.24044
377,1,-0.96384,-0.90782,-1.41406,-1.06221,-0.83187
378,0.332,-0.31619,-0.30415,-0.57563,-0.41507,-0.18501
379,0.005,0.18778,0.51616,0.27626,0.09201,0.62469
380,0,-0.54593,-4.78131,-5.49223,-4.39933,-4.1714
381,100,-100.5324,-38.37206,-88.59958,-89.87909,-88.17935
382,74.989,-71.69152,-37.10582,-71.9643,-68.01236,-65.31439
383,56.423,-56.63841,-32.08869,-55.98905,-57.83451,-57.29723
384,42.17,-36.45895,-19.60611,-36.05493,-39.47909,-40.34817
385,31.623,-33.43248,-20.52079,-32.66549,-33.23938,-34.88412
386,23.714,-23.95955,-17.19574,-23.9825,-24.23486,-23.93244
387,17.783,-18.16006,-11.95736,-19.21308,-18.53717,-18.77455
388,13.335,-14.19937,-11.7605,-15.63133,-15.0208,-15.37004
389,10,-10.10447,-7.99932,-11.37198,-10.47882,-10.44117
390,7.499,-7.46583,-7.33872,-8.99205,-7.90576,-7.79364
391,5.623,-5.72346,-5.33564,-6.65532,-5.8998,-5.78589
392,4.217,-3.82419,-3.90697,-4.49349,-3.77036,-3.63662
393,3.162,-3.23373,-3.2296,-3.74391,-3.25482,-3.10348
394,2.371,-2.23339,-2.21715,-2.63856,-2.37951,-2.31132
395,1.778,-1.69645,-1.88204,-2.17908,-1.74551,-1.5553
396,1.334,-1.22667,-1.37911,-1.64455,-1.34188,-1.16227
