tid,gamma,trueage,relmid,impsamp,freqonly
1122,74.989,-75.323,-49.445,-74.298,-77.425
1123,56.423,-39.475,-27.968,-35.967,-30.501
1124,42.17,-42.977,-32.453,-43.981,-41.021
1125,31.623,-31.094,-22.444,-29.666,-28.22
1126,23.714,-25.229,-17.995,-24.568,-25.673
1127,17.783,-17.323,-14.374,-17.745,-17.47
1128,13.335,-13.089,-9.447,-13.414,-12.768
1129,10,-10.513,-8.318,-10.971,-10.636
1130,7.499,-8.176,-7.127,-8.615,-8.047
1131,5.623,-3.308,-3.188,-3.468,-2.808
1132,4.217,-4.52,-4.452,-4.789,-4.364
1133,3.162,-2.95,-3.064,-3.286,-2.817
1134,2.371,-2.409,-2.529,-2.718,-2.496
1135,1.778,-1.769,-2.012,-2.106,-1.835
1136,1.334,-1.333,-1.488,-1.536,-1.27
1137,1,-0.936,-1.109,-1.138,-0.811
1138,0.332,-0.216,-0.319,-0.305,-0.117
1139,0.005,0.087,0.051,0.045,0.182
1140,0,-2.295,-2.547,-2.659,-2.609
1141,100,-99.75,-62.144,-104.133,-106.615
1142,74.989,-73.459,-44.023,-72.43,-75.674
1143,56.423,-34.182,-23.547,-30.346,-26.128
1144,42.17,-39.986,-22.787,-41.739,-40.345
1145,31.623,-29.687,-21.68,-28.793,-28.252
1146,23.714,-23.915,-17.568,-22.919,-22.76
1147,17.783,-18.178,-14.85,-20.296,-19.9
1148,13.335,-12.953,-10.324,-13.125,-13.049
1149,10,-10.432,-9.599,-11.818,-10.992
1150,7.499,-7.459,-6.73,-8.162,-7.745
1151,5.623,-3.577,-3.417,-3.717,-3.087
1152,4.217,-4.438,-4.26,-4.568,-3.967
1153,3.162,-3.149,-3.296,-3.523,-3.051
1154,2.371,-2.49,-2.608,-2.769,-2.47
1155,1.778,-1.766,-1.965,-2.032,-1.736
1156,1.334,-1.203,-1.313,-1.353,-1.125
1157,1,-0.795,-0.96,-0.984,-0.717
1158,0.332,-0.272,-0.416,-0.415,-0.182
1159,0.005,-0.093,-0.183,-0.2,0.007
1160,0,-2.516,-2.842,-2.999,-3.002
1161,100,-101.095,-55.44,-98.212,-109.186
1162,74.989,-79.726,-52.541,-78.564,-78.95
1163,56.423,-38.563,-23.352,-34.551,-30.137
1164,42.17,-39.47,-27.26,-40.42,-37.963
1165,31.623,-31.089,-22.65,-30.531,-29.478
1166,23.714,-21.952,-16.624,-21.81,-21.44
1167,17.783,-17.321,-12.542,-17.298,-18
1168,13.335,-12.74,-10.903,-13.703,-12.913
1169,10,-10.248,-8.855,-11.219,-10.852
1170,7.499,-7.116,-6.38,-7.625,-7.108
1171,5.623,-3.681,-3.346,-3.738,-3.178
1172,4.217,-3.911,-4.054,-4.506,-3.96
1173,3.162,-3.41,-3.398,-3.702,-3.302
1174,2.371,-2.293,-2.478,-2.659,-2.385
1175,1.778,-1.898,-2.126,-2.218,-1.92
1176,1.334,-1.565,-1.661,-1.723,-1.411
1177,1,-1.339,-1.523,-1.575,-1.269
1178,0.332,-0.394,-0.475,-0.489,-0.309
1179,0.005,-0.233,-0.332,-0.347,-0.139
1180,0,-2.473,-2.791,-2.921,-2.875
1181,100,-100.649,-62.365,-98.953,-98.073
1182,74.989,-75.622,-50.768,-73.357,-74.987
1183,56.423,-37.059,-23.658,-35.997,-30.409
1184,42.17,-41.749,-33.681,-44.403,-45.73
1185,31.623,-30.07,-23.549,-30.61,-30.915
1186,23.714,-24.842,-17.358,-23.244,-23.823
1187,17.783,-19.539,-14.599,-20.013,-20.061
1188,13.335,-13.592,-11.608,-13.891,-13.638
1189,10,-10.023,-9.46,-11.331,-11.164
1190,7.499,-8.34,-7.705,-8.704,-7.952
1191,5.623,-3.583,-3.434,-3.816,-3.155
1192,4.217,-4.169,-3.929,-4.452,-4.2
1193,3.162,-3.306,-3.525,-3.761,-3.139
1194,2.371,-2.397,-2.653,-2.835,-2.533
1195,1.778,-1.573,-1.816,-1.896,-1.645
1196,1.334,-1.057,-1.259,-1.307,-1.019
1197,1,-0.95,-1.213,-1.251,-0.974
1198,0.332,-0.163,-0.201,-0.205,-0.073
1199,0.005,0.043,-0.006,-0.009,0.146
1200,0,-2.583,-2.77,-2.902,-2.834
1201,100,-99.166,-73.156,-98.798,-98.785
1202,74.989,-77.472,-53.232,-77.555,-81.002
1203,56.423,-36.137,-22.141,-33.53,-29.502
1204,42.17,-42.232,-29.192,-39.978,-41.056
1205,31.623,-28.266,-19.392,-28.399,-28.626
1206,23.714,-23.331,-17.353,-21.757,-20.617
1207,17.783,-16.351,-12.271,-16.364,-16.667
1208,13.335,-14.925,-11.389,-15.494,-15.277
1209,10,-10.279,-9.092,-10.762,-10.137
1210,7.499,-7.934,-7.249,-8.578,-8.047
1211,5.623,-3.685,-3.517,-3.864,-3.089
1212,4.217,-4.488,-4.167,-4.533,-4.047
1213,3.162,-3.165,-3.137,-3.419,-3.097
1214,2.371,-2.616,-2.746,-2.854,-2.479
1215,1.778,-1.629,-1.874,-1.996,-1.643
1216,1.334,-1.161,-1.382,-1.422,-1.142
1217,1,-1.079,-1.27,-1.317,-1.024
1218,0.332,-0.467,-0.58,-0.607,-0.391
1219,0.005,0.167,0.199,0.195,0.277
1220,0,-2.369,-2.604,-2.713,-2.671
1221,100,-97.522,-60.612,-94.778,-95.967
1222,74.989,-74.905,-55.053,-78.468,-78.477
1223,56.423,-37.182,-21.633,-33.682,-28.806
1224,42.17,-43.16,-33.29,-43.767,-43.243
1225,31.623,-33.724,-21.486,-31.689,-32.021
1226,23.714,-23.058,-16.508,-23.554,-23.506
1227,17.783,-17.623,-13.959,-17.413,-17.474
1228,13.335,-13.957,-11.64,-14.834,-14.004
1229,10,-10.687,-9.433,-10.962,-10.085
1230,7.499,-7.282,-6.286,-7.455,-6.931
1231,5.623,-3.77,-3.535,-3.864,-3.097
1232,4.217,-4.253,-4.168,-4.759,-4.294
1233,3.162,-2.819,-2.837,-3.052,-2.662
1234,2.371,-2.09,-2.331,-2.47,-2.18
1235,1.778,-1.835,-2.036,-2.119,-1.828
1236,1.334,-1.206,-1.356,-1.422,-1.106
1237,1,-0.978,-1.179,-1.215,-0.947
1238,0.332,-0.146,-0.171,-0.189,-0.056
1239,0.005,0.128,0.142,0.129,0.217
1240,0,-2.35,-2.655,-2.79,-2.717
1241,100,-94.203,-63.11,-94.684,-92.875
1242,74.989,-76.384,-51.93,-72.06,-70.424
1243,56.423,-33.783,-24.493,-31.449,-26.733
1244,42.17,-41.565,-28.172,-39.114,-38.12
1245,31.623,-28.702,-22.326,-29.403,-27.617
1246,23.714,-23.422,-17.992,-23.629,-23.348
1247,17.783,-16.989,-13.605,-16.77,-15.893
1248,13.335,-13.817,-10.278,-13.765,-14.168
1249,10,-10.114,-8.85,-10.93,-10.876
1250,7.499,-7.931,-7.404,-8.359,-8.005
1251,5.623,-3.639,-3.41,-3.764,-3.175
1252,4.217,-4.227,-4.358,-4.89,-4.625
1253,3.162,-3.353,-3.385,-3.741,-3.402
1254,2.371,-2.983,-3.01,-3.21,-2.845
1255,1.778,-1.751,-1.887,-1.987,-1.726
1256,1.334,-1.241,-1.479,-1.532,-1.244
1257,1,-1.233,-1.435,-1.487,-1.148
1258,0.332,-0.293,-0.429,-0.431,-0.223
1259,0.005,0.076,0.074,0.058,0.18
1260,0,-2.293,-2.59,-2.671,-2.593
1261,100,-99.293,-72.436,-96.766,-99.02
1262,74.989,-76.837,-48.504,-71.698,-70.926
1263,56.423,-36.977,-23.621,-33.308,-28.806
1264,42.17,-43.797,-32.234,-46.812,-47.678
1265,31.623,-33.927,-26.764,-34.827,-34.195
1266,23.714,-23.795,-16.857,-23.357,-23.504
1267,17.783,-17.723,-14.275,-18.817,-18.631
1268,13.335,-13.523,-11.419,-14.56,-13.748
1269,10,-9.803,-8.074,-10.357,-9.876
1270,7.499,-7.503,-6.859,-8.018,-7.316
1271,5.623,-3.781,-3.508,-3.941,-3.257
1272,4.217,-4.533,-4.558,-4.965,-4.229
1273,3.162,-3.278,-3.169,-3.47,-3.194
1274,2.371,-2.126,-2.312,-2.412,-2.03
1275,1.778,-1.671,-1.851,-1.947,-1.668
1276,1.334,-1.298,-1.562,-1.633,-1.378
1277,1,-0.965,-1.134,-1.16,-0.831
1278,0.332,-0.446,-0.628,-0.646,-0.348
1279,0.005,0.02,-0.003,-0.01,0.121
1280,0,-2.498,-2.775,-2.923,-2.836
1281,100,-98.148,-58.429,-95.416,-101.246
1282,74.989,-73.735,-47.849,-73.643,-72.604
1283,56.423,-33.718,-24.064,-29.971,-26.832
1284,42.17,-39.794,-30.304,-41.877,-41.315
1285,31.623,-30.598,-21.727,-28.745,-28.654
1286,23.714,-22.778,-15.016,-21.132,-21.138
1287,17.783,-19.623,-15.073,-18.939,-18.43
1288,13.335,-13.362,-11.834,-14.877,-14.528
1289,10,-9.852,-8.372,-9.942,-9.531
1290,7.499,-7.39,-6.989,-8.28,-7.762
1291,5.623,-3.591,-3.351,-3.694,-3.103
1292,4.217,-4.477,-4.198,-4.755,-4.162
1293,3.162,-2.93,-3.071,-3.263,-2.885
1294,2.371,-2.503,-2.637,-2.748,-2.474
1295,1.778,-2.001,-2.112,-2.2,-1.858
1296,1.334,-1.181,-1.43,-1.485,-1.166
1297,1,-1,-1.151,-1.196,-0.964
1298,0.332,-0.258,-0.369,-0.399,-0.171
1299,0.005,-0.002,-0.06,-0.06,0.074
1300,0,-2.253,-2.675,-2.774,-2.684
1301,100,-106.951,-63.291,-94.574,-99.004
1302,74.989,-74.693,-54.477,-78.112,-77.122
1303,56.423,-36.486,-25.143,-33.711,-28.767
1304,42.17,-45,-36.573,-48.492,-48.891
1305,31.623,-30.791,-24.381,-30.634,-28.958
1306,23.714,-21.86,-18.16,-22.86,-22.892
1307,17.783,-19.132,-16.232,-19.349,-18.531
1308,13.335,-13.746,-11.284,-13.738,-13.168
1309,10,-10.845,-9.747,-11.669,-11.215
1310,7.499,-7.294,-7.068,-8.518,-7.908
1311,5.623,-3.602,-3.329,-3.636,-3.066
1312,4.217,-4.092,-4.048,-4.604,-4.385
1313,3.162,-3.336,-3.535,-3.921,-3.544
1314,2.371,-2.5,-2.516,-2.671,-2.335
1315,1.778,-1.938,-2.135,-2.248,-1.893
1316,1.334,-1.488,-1.66,-1.724,-1.449
1317,1,-0.984,-1.188,-1.225,-0.964
1318,0.332,-0.332,-0.504,-0.522,-0.255
1319,0.005,0.05,-0.009,-0.021,0.146
1320,0,-2.268,-2.499,-2.598,-2.503
1321,100,-105.168,-56.64,-101.192,-104.946
1322,74.989,-70.455,-47.116,-64.851,-67.814
1323,56.423,-37.67,-22.851,-35.711,-29.924
1324,42.17,-43.043,-31.005,-44.311,-45.348
1325,31.623,-29.715,-24.048,-32.5,-32.976
1326,23.714,-24.789,-18.669,-24.707,-24.516
1327,17.783,-17.558,-13.214,-18.194,-17.78
1328,13.335,-12.395,-10.841,-13.437,-12.883
1329,10,-9.459,-8.418,-10.211,-10.115
1330,7.499,-7.854,-7.444,-8.514,-7.939
1331,5.623,-3.604,-3.417,-3.738,-3.046
1332,4.217,-4.246,-4.195,-4.789,-4.392
1333,3.162,-3.066,-3.382,-3.614,-3.222
1334,2.371,-2.682,-2.748,-2.971,-2.646
1335,1.778,-1.922,-2.153,-2.306,-2.044
1336,1.334,-1.429,-1.707,-1.786,-1.472
1337,1,-1.078,-1.377,-1.426,-1.105
1338,0.332,-0.349,-0.428,-0.433,-0.239
1339,0.005,-0.097,-0.21,-0.21,-0.005
1340,0,-2.329,-2.6,-2.737,-2.71
1341,100,-102.448,-68.27,-103.796,-106.586
1342,74.989,-73.476,-41.517,-69.876,-71.815
1343,56.423,-42.886,-27.547,-36.083,-29.013
1344,42.17,-39.223,-31.934,-43.427,-41.916
1345,31.623,-32.715,-24.502,-30.544,-30.755
1346,23.714,-25.801,-16.284,-25.99,-26.75
1347,17.783,-18.834,-14.453,-19.093,-19.207
1348,13.335,-12.55,-10.707,-13.22,-12.137
1349,10,-9.324,-7.638,-9.526,-8.797
1350,7.499,-7.314,-6.636,-7.843,-7.243
1351,5.623,-3.542,-3.439,-3.669,-3.044
1352,4.217,-4.293,-4.034,-4.45,-4.057
1353,3.162,-2.985,-3.007,-3.251,-2.937
1354,2.371,-2.389,-2.626,-2.814,-2.507
1355,1.778,-1.928,-2.036,-2.155,-1.939
1356,1.334,-1.5,-1.667,-1.722,-1.364
1357,1,-0.681,-0.847,-0.868,-0.583
1358,0.332,-0.34,-0.495,-0.496,-0.247
1359,0.005,-0.15,-0.264,-0.271,-0.068
1360,0,-2.427,-2.749,-2.87,-2.769
1361,100,-96.073,-58.931,-93.26,-95.078
1362,74.989,-77.841,-53.917,-77.465,-76.283
1363,56.423,-41.541,-28.923,-35.538,-28.728
1364,42.17,-52.205,-33.785,-49.426,-52.857
1365,31.623,-34.029,-23.613,-34.828,-34.832
1366,23.714,-23.216,-15.992,-21.429,-21.322
1367,17.783,-18.942,-15.977,-20.398,-20.099
1368,13.335,-12.971,-10.628,-12.579,-12.441
1369,10,-11.128,-9.554,-11.334,-10.842
1370,7.499,-7.949,-7.783,-8.705,-7.906
1371,5.623,-3.479,-3.266,-3.563,-2.899
1372,4.217,-4.103,-4.073,-4.427,-4.063
1373,3.162,-3.7,-3.76,-4.14,-3.803
1374,2.371,-2.351,-2.503,-2.616,-2.214
1375,1.778,-1.768,-2.041,-2.136,-1.816
1376,1.334,-1.501,-1.667,-1.75,-1.518
1377,1,-0.983,-1.204,-1.244,-0.982
1378,0.332,-0.427,-0.591,-0.597,-0.337
1379,0.005,0.041,0.097,0.087,0.148
1380,0,-2.431,-2.665,-2.777,-2.724
1381,100,-95.309,-55.487,-96.27,-103.061
1382,74.989,-77.343,-47.511,-73.774,-76.543
1383,56.423,-36.045,-28.128,-34.085,-28.49
1384,42.17,-44.358,-30.897,-43.517,-45.027
1385,31.623,-30.075,-22.784,-30.092,-29.315
1386,23.714,-24.117,-18.774,-25,-24.421
1387,17.783,-18.79,-14.716,-19.018,-19.352
1388,13.335,-13.356,-10.887,-13.274,-13.408
1389,10,-11.03,-9.894,-11.677,-11.009
1390,7.499,-7.098,-6.156,-7.58,-6.968
1391,5.623,-3.615,-3.485,-3.88,-3.231
1392,4.217,-4.545,-4.241,-4.86,-4.466
1393,3.162,-3.048,-3.097,-3.418,-3.047
1394,2.371,-2.415,-2.66,-2.827,-2.571
1395,1.778,-1.546,-1.709,-1.774,-1.44
1396,1.334,-1.513,-1.677,-1.745,-1.433
1397,1,-1.197,-1.397,-1.433,-1.101
1398,0.332,-0.529,-0.66,-0.679,-0.467
1399,0.005,-0.116,-0.216,-0.218,-0.028
1400,0,-2.436,-2.696,-2.811,-2.695
1401,100,-108.294,-71.891,-114.644,-116.09
1402,74.989,-72.674,-46.454,-74.194,-74.877
1403,56.423,-48.396,-27.917,-39.265,-31.521
1404,42.17,-42.427,-28.337,-40.408,-42.173
1405,31.623,-36.266,-24.251,-36.801,-35.919
1406,23.714,-22.756,-15.625,-21.709,-21.917
1407,17.783,-15.777,-13.417,-16.23,-16.245
1408,13.335,-13.614,-11.389,-13.435,-12.943
1409,10,-9.65,-8.709,-10.616,-9.865
1410,7.499,-7.618,-7.004,-8.129,-7.768
1411,5.623,-3.474,-3.222,-3.519,-2.94
1412,4.217,-4.448,-4.407,-5.085,-4.597
1413,3.162,-2.998,-3.052,-3.305,-3.061
1414,2.371,-2.156,-2.224,-2.362,-2.071
1415,1.778,-1.521,-1.735,-1.83,-1.598
1416,1.334,-1.138,-1.273,-1.334,-1.009
1417,1,-1.253,-1.45,-1.518,-1.267
1418,0.332,-0.644,-0.833,-0.845,-0.571
1419,0.005,0.074,0.07,0.063,0.192
1420,0,-2.468,-2.781,-2.941,-2.85
1421,100,-96.385,-59.299,-99.215,-102.303
1422,74.989,-71.232,-45.101,-67.871,-71.291
1423,56.423,-36.89,-23.579,-34.886,-30.224
1424,42.17,-42.165,-29.259,-42.01,-44.752
1425,31.623,-31.524,-22.557,-31.76,-30.042
1426,23.714,-26.567,-18.579,-26.22,-25.074
1427,17.783,-17.449,-13.847,-17.881,-17.373
1428,13.335,-13.07,-9.974,-12.586,-12.035
1429,10,-10.885,-9.803,-11.791,-11.515
1430,7.499,-7.932,-7.294,-8.622,-8.025
1431,5.623,-3.388,-3.193,-3.52,-3.006
1432,4.217,-4.671,-4.587,-5.215,-4.696
1433,3.162,-2.968,-3.324,-3.526,-3.073
1434,2.371,-2.389,-2.586,-2.73,-2.413
1435,1.778,-1.533,-1.798,-1.877,-1.605
1436,1.334,-1.197,-1.334,-1.385,-1.098
1437,1,-0.994,-1.156,-1.164,-0.858
1438,0.332,-0.333,-0.481,-0.489,-0.264
1439,0.005,-0.098,-0.149,-0.151,0.001
1440,0,-2.408,-2.611,-2.753,-2.652
1441,100,-112.712,-71.835,-111.772,-116.1
1442,74.989,-81.033,-58.824,-82.729,-80.832
1443,56.423,-37.552,-23.409,-32.818,-29.08
1444,42.17,-43.627,-34.158,-45.538,-47.361
1445,31.623,-34.75,-23.391,-33.344,-37.05
1446,23.714,-22.757,-18.369,-23.769,-22.091
1447,17.783,-17.45,-12.844,-18.454,-17.938
1448,13.335,-13.994,-10.298,-13.968,-13.408
1449,10,-10.262,-8.957,-11.199,-10.819
1450,7.499,-7.922,-7.325,-8.593,-8.058
1451,5.623,-3.771,-3.525,-3.877,-3.154
1452,4.217,-4.718,-4.463,-4.949,-4.547
1453,3.162,-2.979,-3.249,-3.512,-3.064
1454,2.371,-2.258,-2.273,-2.355,-2.014
1455,1.778,-1.615,-1.779,-1.86,-1.59
1456,1.334,-1.121,-1.304,-1.33,-1.02
1457,1,-1.158,-1.323,-1.365,-1.105
1458,0.332,-0.328,-0.474,-0.499,-0.256
1459,0.005,0.159,0.189,0.173,0.262
1460,0,-2.37,-2.734,-2.847,-2.715
1461,100,-110.544,-72.499,-107.859,-107.461
1462,74.989,-73.372,-49.668,-72.398,-71.685
1463,56.423,-41.367,-28.95,-36.538,-30.368
1464,42.17,-44.363,-35.652,-45.33,-45.934
1465,31.623,-32.747,-22.784,-32.722,-33.456
1466,23.714,-26.104,-21.827,-27.04,-26.353
1467,17.783,-17.056,-13.299,-16.797,-16.709
1468,13.335,-13.292,-11.033,-13.561,-12.833
1469,10,-9.384,-7.729,-9.512,-8.918
1470,7.499,-7.238,-6.406,-7.474,-6.794
1471,5.623,-3.854,-3.408,-3.931,-3.225
1472,4.217,-4.125,-4.318,-4.768,-4.204
1473,3.162,-2.939,-3.1,-3.334,-2.967
1474,2.371,-2.331,-2.371,-2.538,-2.193
1475,1.778,-1.978,-2.121,-2.212,-1.878
1476,1.334,-1.624,-1.803,-1.877,-1.546
1477,1,-0.956,-1.147,-1.186,-0.888
1478,0.332,-0.545,-0.676,-0.707,-0.472
1479,0.005,0.039,-0.002,-0.003,0.147
1480,0,-2.473,-2.816,-2.908,-2.779
1481,100,-105.539,-68.843,-105.659,-107.729
1482,74.989,-72.612,-45.957,-71.769,-71.669
1483,56.423,-40.123,-28.031,-35.323,-29.925
1484,42.17,-46.767,-39.312,-47.437,-46.602
1485,31.623,-32.767,-26.052,-32.755,-31.738
1486,23.714,-24.399,-18.868,-24.773,-25.331
1487,17.783,-16.252,-12.998,-17.736,-16.628
1488,13.335,-14.432,-12.114,-14.534,-14.046
1489,10,-10.167,-8.563,-10.667,-10.5
1490,7.499,-7.98,-7.154,-8.859,-8.058
1491,5.623,-3.442,-3.303,-3.629,-2.967
1492,4.217,-4.454,-4.171,-4.741,-4.39
1493,3.162,-3.173,-3.192,-3.391,-3.106
1494,2.371,-2.364,-2.59,-2.729,-2.329
1495,1.778,-1.898,-2.044,-2.137,-1.819
1496,1.334,-1.276,-1.363,-1.407,-1.113
1497,1,-1.098,-1.261,-1.314,-1.04
1498,0.332,-0.275,-0.449,-0.455,-0.2
1499,0.005,-0.304,-0.44,-0.446,-0.216
1500,0,-2.354,-2.63,-2.709,-2.552
