sim,freq,est
100,0.3,0.00209957351354488
100,0.3,0.00220184855459694
100,0.3,0.00202820087200121
100,0.3,0.00194663269100893
100,0.3,0.00190989998495482
100,0.3,0.00190808322053684
100,0.3,NaN
100,0.3,0.00222729431568143
100,0.3,0.00179917454261689
100,0.3,NaN
100,0.3,0.00198014652371191
100,0.3,0.00204840642908658
100,0.3,0.00220272251771169
100,0.3,NaN
100,0.3,0.00255263588209949
100,0.3,0.00186085599835955
100,0.3,0.00201354888911034
100,0.3,NaN
100,0.3,NaN
100,0.3,0.00222724927473404
100,0.3,NaN
100,0.3,NaN
100,0.3,NaN
100,0.3,0.00223632051415331
100,0.3,NaN
100,0.3,0.00213789047388091
100,0.3,NaN
100,0.3,0.00185864641820726
100,0.3,0.00201946409964838
100,0.3,NaN
100,0.3,0.00178941662824891
100,0.3,0.002324806750068
100,0.3,NaN
100,0.3,NaN
100,0.3,NaN
100,0.3,0.0017706426416318
100,0.3,0.00207405218316376
100,0.3,NaN
100,0.3,0.00188622871333241
100,0.3,0.00186162060491675
100,0.3,0.00219511342499955
100,0.3,0.00177529356019096
100,0.3,NaN
100,0.3,0.00199243257105751
100,0.3,0.00249425129134905
100,0.3,0.0020266862638707
100,0.3,0.00203712935062021
100,0.6,NaN
100,0.6,NaN
100,0.6,0.00279684492712308
100,0.6,0.00227094722542129
100,0.6,0.00257836097533793
100,0.6,0.00272082466267628
100,0.6,0.00223062359955096
100,0.6,0.00308419775158518
100,0.6,NaN
100,0.6,0.00289196435910636
100,0.6,NaN
100,0.6,0.00263455482703914
100,0.6,0.00277124046098267
100,0.6,0.00290022283902892
100,0.6,NaN
100,0.6,0.00262098956053495
100,0.6,NaN
100,0.6,0.00272773764959191
100,0.6,0.00246623400834289
100,0.6,0.00294590945652008
100,0.6,0.00284603333330293
100,0.6,0.00306293633083626
100,0.6,0.00269314139790592
100,0.6,0.00272877639768991
100,0.6,0.00261538231595454
100,0.6,0.0031953278289662
100,0.6,NaN
100,0.6,0.00291866049950772
100,0.6,NaN
100,0.6,0.00293572899522394
100,0.6,0.00270739486663111
100,0.6,0.00279031066044848
100,0.6,0.00229149700425434
100,0.6,0.00277393410795675
100,0.6,0.003037406430465
100,0.6,0.00271203528051005
100,0.6,0.00276132831762851
100,0.6,0.00271273263470733
100,0.6,0.00305033846548732
100,0.6,0.00274839755041043
100,0.6,0.00285242124870209
100,0.6,0.00314788685849156
100,0.6,NaN
100,0.6,0.00230545339728406
100,0.6,NaN
100,0.6,0.00239316215699454
100,0.6,NaN
100,0.6,NaN
100,0.6,NaN
100,0.6,0.00243656425511112
100,0.6,NaN
100,0.6,0.00262178488123997
100,0.6,NaN
100,0.6,0.00267265950981553
100,0.6,NaN
100,0.6,0.00273832130105686
100,0.6,0.00293966226024116
100,0.6,0.00304424960632534
100,0.6,NaN
100,0.6,NaN
100,0.6,NaN
100,0.6,NaN
100,0.6,0.00251794935211889
100,0.6,NaN
100,0.6,NaN
100,0.6,0.0028076587145961
100,0.6,0.00263161621655174
100,0.6,NaN
100,0.6,0.00277856073132868
100,0.6,NaN
100,0.6,0.00240989448355708
100,0.6,0.00309204671906246
100,0.6,NaN
100,0.6,NaN
100,0.6,NaN
100,0.6,NaN
100,0.6,NaN
100,0.6,0.00336504372867972
100,0.6,NaN
100,0.6,NaN
100,0.6,0.00242242739501218
100,0.6,0.00282465877878907
100,0.6,0.00269725503634887
100,0.6,NaN
100,0.6,NaN
100,0.6,0.00282066581973572
100,0.6,NaN
100,0.6,0.00271831949000008
100,0.6,NaN
100,0.6,0.00228567218039921
100,0.6,NaN
100,0.6,0.00253011088527711
100,0.6,0.00268387814725403
100,0.6,0.00299945084549095
100,0.6,NaN
100,0.6,0.0029429778237756
100,0.6,NaN
100,0.6,NaN
100,0.6,NaN
100,0.6,0.00265338458656231
300,0.3,0.0105616723045527
300,0.3,0.00915524907156843
300,0.3,0.00936160433950818
300,0.3,0.00947131075971927
300,0.3,NaN
300,0.3,0.00836285330729529
300,0.3,NaN
300,0.3,0.00993448429233976
300,0.3,NaN
300,0.3,0.0111723759829692
300,0.3,0.0115381860585231
300,0.3,0.0109005184098111
300,0.3,0.00762404109347422
300,0.3,0.0112039365995539
300,0.3,0.00972245419471448
300,0.3,NaN
300,0.3,NaN
300,0.3,0.0104390563086723
300,0.3,NaN
300,0.3,NaN
300,0.3,0.0104340000097995
300,0.3,NaN
300,0.3,NaN
300,0.3,NaN
300,0.3,NaN
300,0.3,NaN
300,0.3,0.00864156021093859
300,0.3,0.0111610780422251
300,0.3,0.00830843940074278
300,0.3,0.00908611682178438
300,0.3,0.0113175227386218
300,0.3,0.00986747419853414
300,0.3,0.00629057525616061
300,0.3,NaN
300,0.3,0.00950716339097613
300,0.3,NaN
300,0.3,NaN
300,0.3,0.00783095853244838
300,0.3,0.0101822674396404
300,0.3,NaN
300,0.3,0.00948070800711891
300,0.3,0.00977751705058187
300,0.3,0.00998126697694748
300,0.3,NaN
300,0.3,0.00873163073303842
300,0.3,NaN
300,0.3,0.0117949396986869
300,0.3,0.0110747967388656
300,0.3,0.0114589827828764
300,0.3,0.00874244437758941
300,0.3,0.00883213871661158
300,0.3,NaN
300,0.3,NaN
300,0.3,0.0096476019454383
300,0.3,NaN
300,0.3,0.00962661037658485
300,0.3,0.0120547791139005
300,0.3,NaN
300,0.3,0.00966314626759503
300,0.3,NaN
300,0.3,NaN
300,0.3,0.0114026924567165
300,0.3,NaN
300,0.3,NaN
300,0.3,0.0116932723972207
300,0.3,NaN
300,0.3,0.0110569963369539
300,0.3,NaN
300,0.3,0.0112191294734115
300,0.3,NaN
300,0.3,0.0113343854343057
300,0.3,NaN
300,0.3,NaN
300,0.3,0.0113898559820702
300,0.3,NaN
300,0.3,NaN
300,0.3,NaN
300,0.3,0.0108059057283584
300,0.3,0.0114791147276707
300,0.3,NaN
300,0.3,0.011233591482632
300,0.3,0.010699925552662
300,0.3,NaN
300,0.3,NaN
300,0.3,0.0104966154504859
300,0.3,NaN
300,0.3,NaN
300,0.3,0.0106915756020227
300,0.3,NaN
300,0.3,NaN
300,0.3,NaN
300,0.3,NaN
300,0.3,0.0104481133961338
300,0.3,NaN
300,0.3,0.0113650206057138
300,0.3,NaN
300,0.3,NaN
300,0.3,0.00979416605665795
300,0.3,NaN
300,0.3,0.0110227103062906
300,0.6,0.0112250394933267
300,0.6,NaN
300,0.6,NaN
300,0.6,0.0115766377333264
300,0.6,0.0118353029712469
300,0.6,0.0124364338454138
300,0.6,0.0127227415255045
300,0.6,0.0147479017801234
300,0.6,NaN
300,0.6,NaN
300,0.6,0.0135987518629107
300,0.6,0.0128358562109892
300,0.6,0.00962254876079409
300,0.6,0.0133939973672558
300,0.6,NaN
300,0.6,0.0128650820454259
300,0.6,0.0140429674228593
300,0.6,NaN
300,0.6,0.0132071343628407
300,0.6,0.0118043098171007
300,0.6,NaN
300,0.6,0.0127902283841118
300,0.6,0.0123319040017979
300,0.6,0.012529646131952
300,0.6,0.0130064534062204
300,0.6,0.0136293411527269
300,0.6,0.0121014039246172
300,0.6,NaN
300,0.6,0.0108553085715226
300,0.6,NaN
300,0.6,0.0117920220044226
300,0.6,0.0140263780181798
300,0.6,NaN
300,0.6,0.0116006060863233
300,0.6,0.0137727280651524
300,0.6,0.0124858485878918
300,0.6,0.0125388608206388
300,0.6,NaN
300,0.6,0.012108007891494
300,0.6,NaN
300,0.6,0.0129337046552652
300,0.6,NaN
300,0.6,NaN
300,0.6,NaN
300,0.6,0.0115617585241328
300,0.6,0.0130425671689338
300,0.6,0.0118039836202849
300,0.6,0.0115509169346066
300,0.6,0.0131529360653604
300,0.6,0.0131315179059112
300,0.6,0.013428411080571
300,0.6,0.0137247658633263
300,0.6,0.0108156546549332
300,0.6,NaN
300,0.6,NaN
300,0.6,0.0128677576069123
300,0.6,NaN
300,0.6,0.0119377125873682
300,0.6,0.0127972666922419
300,0.6,0.0123751977256441
300,0.6,NaN
300,0.6,NaN
300,0.6,NaN
300,0.6,NaN
300,0.6,0.0121235810268758
300,0.6,0.014487451777296
300,0.6,0.0131924664927573
300,0.6,0.0124800606896706
300,0.6,0.0126566960493667
300,0.6,NaN
300,0.6,NaN
300,0.6,0.0123268718750353
300,0.6,NaN
300,0.6,0.0116669816242614
300,0.6,0.0118127106241631
300,0.6,0.0149128079537591
300,0.6,0.0124960971999812
300,0.6,NaN
300,0.6,0.0159582881285794
300,0.6,0.0128471319458138
300,0.6,0.013013682394474
300,0.6,0.0124371309698274
300,0.6,0.0124970995789126
300,0.6,NaN
300,0.6,0.0117665713286242
300,0.6,NaN
300,0.6,0.0129625757473026
300,0.6,NaN
300,0.6,0.0116043533650521
300,0.6,0.0123624650434618
300,0.6,NaN
300,0.6,NaN
300,0.6,NaN
300,0.6,NaN
300,0.6,0.0150497691635838
300,0.6,NaN
300,0.6,0.0122444777978552
300,0.6,0.0114710064203408
300,0.6,NaN
300,0.6,0.0132565688551572
