tid,gamma,trueage,relmid,impsamp,freqonly
490,7.499,-7.11781,-6.55891,-7.47642,-7.15077
491,5.623,-5.22804,-5.31549,-5.92216,-5.46509
492,4.217,-4.01858,-4.01825,-4.27434,-3.86019
493,3.162,-3.15605,-3.1375,-3.41671,-3.08087
494,2.371,-2.5437,-2.65033,-2.80897,-2.61864
495,1.778,-1.82529,-1.92891,-2.02414,-1.8235
496,1.334,-1.23609,-1.48132,-1.47919,-1.19677
497,1,-1.07596,-1.3007,-1.28829,-1.0542
498,0.332,-0.45647,-0.6491,-0.66567,-0.35128
499,0.005,-0.32851,-0.47004,-0.48527,-0.25792
500,0,-3.09406,-2.88045,-2.97242,-2.42431
501,100,-98.47694,-83.85106,-94.63945,-98.82689
502,74.989,-86.6982,-72.63004,-76.71322,-83.87636
503,56.423,-56.71584,-36.74653,-53.50502,-57.2516
504,42.17,-50.20234,-40.33113,-47.774,-50.12018
505,31.623,-32.35977,-27.19204,-32.30745,-33.76785
506,23.714,-21.06915,-16.64082,-20.18106,-21.36901
507,17.783,-17.92312,-16.29291,-18.38366,-17.84268
508,13.335,-14.06071,-13.00402,-14.80955,-14.7713
509,10,-10.10916,-8.60745,-10.62758,-10.85696
510,7.499,-7.53592,-6.79275,-7.86614,-7.51918
511,5.623,-6.20421,-5.93742,-6.85726,-6.56487
512,4.217,-3.56998,-3.34654,-3.6982,-3.50823
513,3.162,-3.09651,-3.27543,-3.54049,-3.14293
514,2.371,-2.42845,-2.65988,-2.8433,-2.57306
515,1.778,-1.61051,-1.80079,-1.87421,-1.59228
516,1.334,-1.26217,-1.47323,-1.47919,-1.27013
517,1,-0.92785,-1.11063,-1.08138,-0.90475
518,0.332,,,,
519,0.005,,,,
520,0,-9.66101,-7.43017,-8.0441,-7.24096
521,100,NaN,NaN,NaN,NaN
522,74.989,-84.85117,-69.9247,-78.40417,-78.80992
523,56.423,-62.08735,-48.58798,-59.28115,-66.56154
524,42.17,-40.13581,-35.19904,-39.77795,-40.32761
525,31.623,-35.19611,-30.78058,-34.76458,-34.41685
526,23.714,-23.64945,-19.64193,-22.3564,-22.66791
527,17.783,-18.13868,-12.95009,-16.683,-16.84789
528,13.335,-13.91103,-11.94044,-13.5606,-13.08179
529,10,-10.13621,-9.87284,-10.81722,-10.07057
530,7.499,-8.79173,-8.37878,-9.54371,-8.97655
531,5.623,-6.08236,-5.58085,-6.35075,-5.78086
532,4.217,-4.11732,-3.90382,-4.39173,-4.21336
533,3.162,-3.08649,-3.01711,-3.3186,-3.07281
534,2.371,-2.43535,-2.60659,-2.72862,-2.4272
535,1.778,-2.04688,-2.11721,-2.20363,-1.91086
536,1.334,-1.44352,-1.59518,-1.62198,-1.42112
537,1,-1.07441,-1.32803,-1.34695,-1.04519
538,0.332,-0.55411,-0.74963,-0.69455,-0.5125
539,0.005,-0.25139,-0.38343,-0.2717,-0.1509
540,0,-20.05787,-16.69025,-17.43274,-15.98879
541,100,-96.68508,-68.41211,-88.70668,-102.86884
542,74.989,-65.74386,-54.98134,-60.2569,-65.61812
543,56.423,-68.6788,-56.66004,-66.33247,-73.75307
544,42.17,-42.35174,-35.63791,-40.0656,-41.35166
545,31.623,-36.74154,-30.75194,-35.94843,-38.2165
546,23.714,-24.65511,-19.43429,-23.7762,-24.31686
547,17.783,-21.86896,-18.44202,-20.63674,-22.03483
548,13.335,-13.03606,-11.50855,-13.196,-13.33827
549,10,-10.10555,-9.4662,-10.9582,-10.95893
550,7.499,-7.85868,-7.42859,-8.90764,-8.65432
551,5.623,-5.83985,-5.30736,-5.97122,-5.80067
552,4.217,-4.17869,-4.09767,-4.50494,-4.29596
553,3.162,-3.50143,-3.43379,-3.73405,-3.4
554,2.371,-2.67271,-2.80031,-2.94902,-2.67554
555,1.778,-1.90599,-2.03853,-2.1296,-1.94381
556,1.334,-1.19732,-1.45264,-1.42774,-1.23797
557,1,-0.95667,-1.188,-1.20486,-0.8997
558,0.332,-0.66584,-0.86371,-0.8454,-0.61978
559,0.005,,,,
560,0,-27.61783,-22.3531,-26.59433,-25.53284
561,100,-98.58046,-88.16466,-93.90071,-96.38951
562,74.989,-108.55776,-85.62724,-99.91755,-101.43975
563,56.423,-61.69309,-51.31988,-57.64399,-57.66797
564,42.17,-41.33537,-33.05538,-38.22441,-40.18387
565,31.623,-28.75813,-24.78394,-30.07864,-30.90901
566,23.714,-26.3586,-21.69893,-25.72488,-26.17246
567,17.783,-19.71408,-17.07931,-19.87972,-19.21859
568,13.335,-13.48243,-11.59,-14.04557,-14.02214
569,10,-10.34534,-9.55605,-10.6198,-10.19679
570,7.499,-7.50307,-6.98096,-8.05797,-7.56726
571,5.623,-5.36181,-5.47726,-5.99678,-5.49317
572,4.217,-4.73164,-4.70963,-5.08573,-4.76253
573,3.162,-3.31267,-3.37626,-3.67815,-3.55011
574,2.371,-2.80669,-3.01411,-3.1913,-2.8235
575,1.778,,,,
576,1.334,,,,
577,1,,,,
578,0.332,,,,
579,0.005,,,,
580,0,-22.17545,-19.04816,-20.9592,-21.2616
581,100,-103.69154,-86.86405,-94.94999,-102.88032
582,74.989,-85.6253,-64.35255,-74.37094,-78.29523
583,56.423,-58.65395,-49.19108,-55.47501,-61.96282
584,42.17,-51.39407,-38.75238,-45.34503,-47.01418
585,31.623,-31.88776,-27.55854,-32.31661,-35.15786
586,23.714,-26.51552,-20.8911,-26.7409,-29.00458
587,17.783,-20.83712,-17.94104,-20.5829,-20.31392
588,13.335,-11.24366,-9.72923,-11.15642,-11.00316
589,10,-10.99309,-9.79043,-11.41454,-11.04101
590,7.499,,,,
591,5.623,-5.55376,-5.06262,-5.62151,-5.39321
592,4.217,-4.22575,-4.32099,-4.62386,-4.19415
593,3.162,-3.26921,-3.42564,-3.6435,-3.34711
594,2.371,,,,
595,1.778,,,,
596,1.334,,,,
597,1,,,,
598,0.332,,,,
599,0.005,,,,
600,0,-33.88558,-27.23569,-34.72593,-35.90709
601,100,-118.75196,-100.5038,-102.68737,-109.42521
602,74.989,-72.19452,-66.02952,-74.89207,-79.99881
603,56.423,-53.7289,-38.07442,-50.93847,-53.80445
604,42.17,-45.30656,-36.78172,-43.28281,-48.05947
605,31.623,-31.51346,-23.3007,-28.89008,-30.1623
606,23.714,-26.79448,-21.56969,-27.49851,-29.18426
607,17.783,-20.52107,-16.50632,-19.69915,-20.74877
608,13.335,-13.68175,-11.27781,-13.45336,-14.16437
609,10,-10.1054,-8.83569,-10.27403,-9.7924
610,7.499,,,,
611,5.623,-5.73619,-5.36809,-6.04937,-5.9123
612,4.217,,,,
613,3.162,-3.49422,-3.59431,-3.85511,-3.5155
614,2.371,,,,
615,1.778,,,,
616,1.334,,,,
617,1,-1.07607,-1.25932,-1.2908,-0.99092
618,0.332,,,,
619,0.005,0.21005,0.26183,0.31687,0.32878
620,0,-38.86763,-37.56396,-39.58625,-37.11593
621,100,-88.33111,-77.2978,-80.14362,-87.63771
622,74.989,-78.67461,-62.87291,-71.17165,-81.23391
623,56.423,-58.31364,-49.45217,-57.09544,-57.6722
624,42.17,-46.56123,-23.92949,-45.47482,-50.69279
625,31.623,-35.01709,-30.08151,-33.16992,-35.83677
626,23.714,-22.98326,-17.91173,-22.53347,-23.16315
627,17.783,-19.19274,-15.78714,-18.40064,-19.04033
628,13.335,-12.94645,-11.2541,-13.79461,-13.69754
629,10,-11.6969,-10.70177,-12.38898,-12.33407
630,7.499,-8.48463,-7.74654,-8.45839,-8.3357
631,5.623,-5.72739,-5.5384,-6.16513,-5.76299
632,4.217,-4.17869,-4.267,-4.56173,-4.10789
633,3.162,-3.1356,-3.22886,-3.4503,-3.07298
634,2.371,-2.09676,-2.26477,-2.36191,-2.13207
635,1.778,-1.84856,-2.10613,-2.13887,-1.88026
636,1.334,-1.61124,-1.79187,-1.85687,-1.59598
637,1,-1.26784,-1.38868,-1.42475,-1.17785
638,0.332,,,,
639,0.005,,,,
640,0,-32.63166,-30.68304,-36.729,-33.90624
641,100,-127.33759,-120.80012,-122.18413,-123.32135
642,74.989,-85.27414,-78.09971,-82.09566,-80.60818
643,56.423,-64.6676,-49.71263,-59.34556,-64.75613
644,42.17,-43.85921,-32.22867,-39.65238,-44.92457
645,31.623,-29.21429,-24.311,-29.30246,-30.30354
646,23.714,-22.91578,-18.82195,-21.78308,-22.95056
647,17.783,-17.97366,-16.25354,-19.37885,-19.15366
648,13.335,-13.07814,-10.98567,-12.67779,-12.83547
649,10,-11.12623,-9.1708,-10.75202,-10.94611
650,7.499,-8.0492,-7.45504,-8.02132,-7.38972
651,5.623,-5.97347,-5.40383,-6.29653,-5.84997
652,4.217,-4.32062,-4.00236,-4.36252,-4.02288
653,3.162,-2.77915,-3.03847,-3.19549,-2.93141
654,2.371,,,,
655,1.778,-1.7403,-1.97522,-2.0483,-1.75405
656,1.334,-1.54689,-1.71292,-1.712,-1.44917
657,1,,,,
658,0.332,,,,
659,0.005,,,,
660,0,-26.60421,-22.26105,-28.01166,-31.75512
661,100,NaN,NaN,NaN,NaN
662,74.989,-67.82223,-53.56465,-62.80435,-66.26228
663,56.423,-61.32784,-48.36447,-57.83305,-60.77649
664,42.17,-44.3982,-35.30589,-39.8195,-41.35742
665,31.623,-31.11643,-24.13373,-29.87143,-30.90241
666,23.714,-22.54108,-19.10946,-22.85609,-24.06507
667,17.783,-20.72545,-17.63619,-20.90074,-20.8152
668,13.335,,,,
669,10,-10.05087,-8.59372,-10.35276,-9.99229
670,7.499,,,,
671,5.623,,,,
672,4.217,,,,
673,3.162,,,,
674,2.371,,,,
675,1.778,,,,
676,1.334,,,,
677,1,,,,
678,0.332,,,,
679,0.005,,,,
680,0,-38.00209,-37.11607,-40.67868,-41.3399
681,100,-100.00596,-83.3457,-89.1052,-94.16384
682,74.989,,,,
683,56.423,-56.40421,-47.26405,-53.62852,-55.93103
684,42.17,-37.00083,-33.62726,-36.36235,-37.14924
685,31.623,-34.02761,-25.01422,-34.2211,-35.2544
686,23.714,-26.34251,-21.61787,-26.90568,-27.45342
687,17.783,-17.92119,-17.34653,-19.114,-18.44488
688,13.335,-13.57592,-12.18677,-13.86219,-13.71805
689,10,-10.94866,-10.40248,-11.51599,-11.19207
690,7.499,-7.35056,-6.79243,-7.69262,-7.38032
691,5.623,-5.86781,-5.67003,-6.23845,-5.78037
692,4.217,-3.87383,-4.10587,-4.37746,-3.93474
693,3.162,-3.36611,-3.17487,-3.48021,-3.35405
694,2.371,-2.46638,-2.46571,-2.59513,-2.38389
695,1.778,-2.07176,-2.22049,-2.25995,-2.15276
696,1.334,-1.33228,-1.47434,-1.48079,-1.27672
697,1,-0.82087,-0.94183,-0.96229,-0.75509
698,0.332,-0.39714,-0.54338,-0.41015,-0.29378
699,0.005,-0.28177,-0.41153,-0.41884,-0.21004
700,0,-52.53404,-62.18568,-64.96733,-52.97408
701,100,-119.64685,-92.55064,-108.77147,-115.62929
702,74.989,-70.86914,-53.38763,-66.17771,-69.61164
703,56.423,-53.5475,-43.81304,-51.7051,-54.65268
704,42.17,-46.32505,-36.79827,-42.22464,-42.27077
705,31.623,-32.70239,-27.98182,-32.4575,-33.88075
706,23.714,-23.22983,-21.95243,-24.17895,-23.86776
707,17.783,-16.79755,-13.33893,-15.7288,-16.04916
708,13.335,-13.32856,-11.27918,-13.05831,-13.11533
709,10,-10.95481,-8.98541,-10.61635,-10.60037
710,7.499,-7.92692,-7.35244,-8.49959,-8.1407
711,5.623,-5.99872,-5.55343,-6.32116,-6.05978
712,4.217,-3.72461,-3.95816,-4.18774,-3.65841
713,3.162,-3.02849,-2.98146,-3.08957,-2.79092
714,2.371,-2.42857,-2.57487,-2.73451,-2.42458
715,1.778,-1.77559,-1.97516,-2.05692,-1.8179
716,1.334,-1.40712,-1.58656,-1.59231,-1.40084
717,1,-1.06754,-1.18097,-1.21462,-1.02072
718,0.332,,,,
719,0.005,-0.17058,-0.25007,-0.21001,-0.08724
720,0,-16.02119,-12.14089,-13.21414,-12.4425
721,100,-85.98558,-62.18567,-75.8435,-78.82767
722,74.989,-65.175,-54.95038,-63.057,-65.02454
723,56.423,-56.68947,-44.30312,-55.66605,-58.69858
724,42.17,-55.83016,-48.11966,-51.72936,-53.6389
725,31.623,-34.02068,-26.06229,-30.81167,-32.52987
726,23.714,-24.47504,-20.29731,-24.42644,-24.90809
727,17.783,-18.31314,-15.57509,-17.87093,-18.31225
728,13.335,-13.42444,-11.52056,-14.03903,-14.03451
729,10,-9.91462,-8.43828,-9.77944,-9.62424
730,7.499,-7.53118,-7.04793,-7.81885,-7.48459
731,5.623,-6.08089,-6.02567,-6.64272,-6.04277
732,4.217,-4.03644,-4.11442,-4.47754,-3.98436
733,3.162,-3.12153,-3.28109,-3.53543,-3.27856
734,2.371,-2.37908,-2.48799,-2.59759,-2.41005
735,1.778,-1.51003,-1.67858,-1.74548,-1.46786
736,1.334,-1.5188,-1.60756,-1.61951,-1.34712
737,1,-1.13997,-1.3176,-1.30882,-1.03522
738,0.332,-0.44456,-0.6721,-0.66215,-0.38289
739,0.005,-0.27812,-0.36133,-0.36257,-0.19514
740,0,-12.38638,-9.7979,-10.63486,-9.96944
741,100,-94.55076,-81.37487,-96.43479,-104.39211
742,74.989,NaN,NaN,NaN,NaN
743,56.423,-55.86139,-47.67772,-51.09106,-55.52065
744,42.17,-49.27715,-41.28902,-47.56403,-51.23999
745,31.623,-32.67663,-26.75999,-31.49055,-33.36004
746,23.714,-29.47022,-21.5161,-27.54803,-30.42531
747,17.783,-19.60064,-16.34087,-19.08455,-20.48959
748,13.335,-13.65707,-12.27154,-14.35596,-14.16778
749,10,-9.78432,-8.64095,-10.01649,-9.70138
750,7.499,-8.34309,-6.71173,-8.51645,-8.23224
751,5.623,-5.56057,-5.24121,-5.97347,-5.74994
752,4.217,-3.94718,-3.90966,-4.411,-4.21239
753,3.162,-3.4163,-3.53052,-3.83583,-3.47679
754,2.371,-2.68867,-2.71144,-2.90483,-2.74577
755,1.778,-2.02235,-2.27383,-2.35832,-2.11739
756,1.334,-1.5462,-1.69486,-1.77318,-1.50573
757,1,-0.85776,-1.08982,-1.09366,-0.87551
758,0.332,-0.26499,-0.36933,-0.35226,-0.18453
759,0.005,0.16329,0.22047,0.25975,0.26801
760,0,-4.25022,-3.75117,-3.9669,-3.33333
761,100,-112.57252,-105.49845,-109.88844,-115.62929
762,74.989,-77.53466,-68.92538,-74.11353,-75.69536
763,56.423,-75.09306,-63.44554,-68.37368,-74.70257
764,42.17,-49.63664,-40.77636,-45.64589,-46.7721
765,31.623,-32.79735,-27.64142,-31.69139,-32.31737
766,23.714,-24.58356,-20.76615,-25.0208,-25.06049
767,17.783,-15.42029,-14.01475,-15.53042,-15.38278
768,13.335,-13.34051,-11.5855,-13.55344,-14.65597
769,10,-9.83062,-8.96347,-10.02486,-9.83441
770,7.499,-8.44512,-7.37161,-8.74087,-8.68767
771,5.623,-6.11572,-5.80056,-6.78962,-6.69474
772,4.217,-4.23938,-4.66857,-4.9541,-4.30075
773,3.162,-3.12724,-3.2356,-3.50058,-3.22825
774,2.371,-2.26173,-2.5056,-2.56606,-2.21798
775,1.778,-2.1271,-2.39101,-2.50616,-2.28527
776,1.334,-1.59226,-1.61525,-1.67592,-1.45085
777,1,-1.13374,-1.39349,-1.35736,-1.18907
778,0.332,-0.51554,-0.66633,-0.67752,-0.42584
779,0.005,-0.16606,-0.29751,-0.24642,-0.08428
780,0,-4.53597,-3.9684,-4.15184,-3.47135
781,100,-88.00905,-81.451,-84.82785,-91.14617
782,74.989,-83.17952,-59.69279,-70.9541,-80.00188
783,56.423,-60.00963,-44.61115,-53.4654,-60.51607
784,42.17,-34.1251,-28.04944,-32.90056,-33.60693
785,31.623,-33.3175,-19.90971,-34.6222,-36.15423
786,23.714,-23.9928,-21.61804,-24.13107,-24.31842
787,17.783,-18.62657,-16.18868,-18.53098,-18.03286
788,13.335,-13.99175,-13.15793,-14.85964,-14.9305
789,10,-9.92681,-9.71362,-10.93017,-10.41323
790,7.499,-7.48445,-7.03765,-8.15192,-7.82342
791,5.623,-6.01714,-5.98723,-6.72995,-6.3121
792,4.217,-4.2103,-4.18738,-4.48246,-4.16587
793,3.162,-3.16417,-3.4647,-3.64744,-3.24303
794,2.371,-2.3625,-2.58913,-2.75223,-2.47819
795,1.778,-2.1888,-2.34454,-2.30675,-2.10349
796,1.334,-1.49917,-1.7334,-1.73525,-1.45834
797,1,-0.84386,-1.00468,-1.04086,-0.81712
798,0.332,-0.16905,-0.30593,-0.26221,-0.09374
799,0.005,-0.08411,-0.1869,-0.13168,0.0137
800,0,-4.87585,-4.37864,-4.54798,-3.76586
801,100,-124.96261,-83.0295,-119.4511,-129.85891
802,74.989,-82.65703,-59.63216,-70.61668,-75.16764
803,56.423,-56.48116,-44.00912,-51.78009,-56.48599
804,42.17,-40.00932,-32.19339,-38.21745,-41.50268
805,31.623,-30.55943,-25.81141,-29.45663,-30.10045
806,23.714,-27.51188,-20.21548,-25.22842,-26.63276
807,17.783,-17.88787,-13.64336,-17.4757,-18.2783
808,13.335,-13.66431,-12.66742,-14.68324,-14.10649
809,10,-10.21258,-9.85156,-11.68438,-11.1585
810,7.499,-8.07408,-7.53775,-8.56842,-8.35461
811,5.623,-6.27987,-6.01375,-6.63802,-6.28467
812,4.217,-4.89777,-4.86523,-5.33167,-4.80625
813,3.162,-3.44094,-3.71252,-3.89689,-3.55213
814,2.371,-2.39512,-2.4205,-2.57231,-2.35179
815,1.778,-1.88228,-2.11388,-2.18453,-1.86964
816,1.334,-1.35112,-1.52955,-1.56336,-1.366
817,1,-1.09344,-1.39227,-1.36307,-1.12255
818,0.332,-0.52469,-0.6937,-0.70624,-0.46476
819,0.005,-0.05736,-0.08886,-0.06734,0.04325
820,0,-40.61659,-46.38734,-49.47369,-49.55063
821,100,-101.36727,-80.82339,-91.97211,-97.58503
822,74.989,-81.18125,-65.99307,-72.46703,-80.55328
823,56.423,-57.07587,-52.8003,-56.60171,-56.65815
824,42.17,-45.17888,-38.16868,-45.39472,-50.14745
825,31.623,-33.68002,-28.69851,-31.76136,-33.01581
826,23.714,-24.32642,-19.84278,-27.41505,-28.14589
827,17.783,-17.86066,-14.03377,-17.71268,-18.47587
828,13.335,-12.99355,-11.42649,-13.3346,-13.27899
829,10,-10.4562,-9.4384,-10.71088,-10.54706
830,7.499,-6.91418,-6.55371,-7.30682,-6.69113
831,5.623,-6.06535,-5.26683,-6.37466,-6.0759
832,4.217,-4.70124,-4.99735,-5.34581,-4.94078
833,3.162,-3.29694,-3.27834,-3.45773,-3.08382
834,2.371,-2.28139,-2.30152,-2.38323,-2.07689
835,1.778,-2.04418,-2.15549,-2.2772,-2.00153
836,1.334,-1.65396,-1.91551,-1.96388,-1.61389
837,1,-1.02712,-1.22109,-1.21852,-1.01817
838,0.332,-0.44767,-0.59981,-0.60149,-0.35709
839,0.005,0.02838,-0.06055,0.05795,0.13028
840,0,-43.27498,-41.92909,-43.33285,-44.79318
841,100,-106.02039,-88.12009,-100.15009,-109.42521
842,74.989,-69.75186,-52.17414,-63.9936,-70.0651
843,56.423,-57.28169,-41.92,-53.2035,-58.49387
844,42.17,-38.18715,-27.56764,-35.71861,-37.40215
845,31.623,-28.98297,-23.18275,-27.483,-29.48496
846,23.714,-25.83301,-23.9928,-27.01984,-26.53838
847,17.783,-19.01648,-15.35507,-18.78691,-18.8807
848,13.335,-12.5838,-11.42665,-12.96778,-13.29468
849,10,-10.90257,-9.67097,-11.39433,-11.18877
850,7.499,-7.90925,-7.41521,-8.38529,-7.98141
851,5.623,-6.28072,-5.83984,-6.72825,-6.40113
852,4.217,-4.72709,-5.06413,-5.5258,-5.51048
853,3.162,-3.09641,-3.31259,-3.53548,-3.2623
854,2.371,-2.42047,-2.64767,-2.82288,-2.58668
855,1.778,-2.02261,-2.15882,-2.29123,-2.11232
856,1.334,-1.55687,-1.75079,-1.7414,-1.59223
857,1,-1.31028,-1.52202,-1.5194,-1.28248
858,0.332,-0.42703,-0.61803,-0.58385,-0.32811
859,0.005,-0.07006,-0.14551,-0.10108,0.02099
860,0,-10.23733,-8.61956,-9.30675,-7.9671
861,100,-108.72515,-92.26193,-102.54701,-115.62929
862,74.989,-76.48471,-61.64768,-74.7578,-75.22484
863,56.423,-63.22266,-56.50856,-59.32427,-63.04555
864,42.17,-46.21288,-41.40076,-47.33805,-46.78149
865,31.623,-31.25634,-26.79611,-29.78992,-30.7556
866,23.714,-23.17067,-18.56745,-22.51171,-22.44269
867,17.783,-19.72662,-16.26345,-19.45875,-20.04013
868,13.335,-13.75373,-11.76424,-13.85578,-13.76105
869,10,-10.53592,-8.85825,-10.89638,-10.80726
870,7.499,-7.65261,-6.92716,-8.04454,-7.6332
871,5.623,-5.98619,-5.51221,-6.21236,-5.89468
872,4.217,-4.28243,-4.35987,-4.72648,-4.18141
873,3.162,-3.58796,-3.6054,-3.86337,-3.49344
874,2.371,-2.40094,-2.36211,-2.50932,-2.36144
875,1.778,-2.2657,-2.51333,-2.63345,-2.32827
876,1.334,-1.57182,-1.82383,-1.89525,-1.64761
877,1,-0.78347,-1.01092,-1.00801,-0.75225
878,0.332,-0.1137,-0.17906,-0.1858,-0.0135
879,0.005,-0.23482,-0.32405,-0.33674,-0.13723
880,0,-38.11169,-30.07909,-37.19126,-43.7632
881,100,NaN,NaN,NaN,NaN
882,74.989,-70.07647,-58.30384,-65.84817,-72.45548
883,56.423,-56.52118,-47.45964,-52.78789,-56.67522
884,42.17,-46.92496,-38.49265,-43.027,-45.87594
885,31.623,-37.6346,-33.9135,-37.65476,-37.6294
886,23.714,-24.56677,-18.84215,-23.38288,-25.05172
887,17.783,-19.25795,-16.66572,-19.20968,-19.73974
888,13.335,-14.21304,-11.58355,-13.72401,-13.73421
889,10,-11.59663,-10.48057,-11.90863,-11.70471
890,7.499,-7.21859,-6.85732,-7.62404,-7.14075
891,5.623,-5.82259,-5.83571,-6.50152,-6.3734
892,4.217,-3.93352,-3.87462,-4.14096,-3.97717
893,3.162,-3.35911,-3.56832,-3.87316,-3.47164
894,2.371,-2.24295,-2.35704,-2.49076,-2.22244
895,1.778,-1.99172,-2.09021,-2.16152,-1.90396
896,1.334,-1.46464,-1.66457,-1.70243,-1.35952
897,1,-1.26746,-1.39359,-1.45275,-1.23482
898,0.332,-0.6833,-0.81468,-0.80437,-0.60757
899,0.005,-0.23859,-0.32378,-0.2542,-0.1472
900,0,-61.03501,-49.24035,-57.44465,-66.10761
901,100,-106.73375,-97.90577,-104.68585,-102.86884
902,74.989,-77.27281,-58.34209,-71.54705,-76.16433
903,56.423,-50.43916,-40.06285,-48.48219,-53.98136
904,42.17,-38.60369,-31.90435,-36.86694,-37.49363
905,31.623,-32.00314,-28.83884,-31.99566,-31.47983
906,23.714,-22.79376,-20.60269,-23.11888,-23.21863
907,17.783,-18.54086,-17.03667,-19.08971,-19.40084
908,13.335,-12.94646,-11.40949,-13.22779,-12.6129
909,10,-10.84732,-10.45598,-11.52837,-11.11419
910,7.499,-7.80157,-7.30426,-8.01618,-7.45936
911,5.623,-5.55889,-4.96175,-5.72502,-5.72273
912,4.217,-3.69028,-3.9207,-4.29987,-4.02165
913,3.162,-3.1392,-3.24209,-3.31746,-2.92447
914,2.371,-2.39185,-2.58676,-2.70998,-2.37837
915,1.778,-1.73513,-1.93528,-2.04607,-1.71727
916,1.334,-1.72884,-1.83134,-1.90188,-1.62187
917,1,-1.18093,-1.33214,-1.32444,-1.06855
918,0.332,-0.54971,-0.6992,-0.71428,-0.45895
919,0.005,-0.19302,-0.26878,-0.27998,-0.11728
920,0,-49.5924,-47.88699,-50.98853,-55.01009
921,100,-128.1293,-91.42949,-118.8382,-129.85891
922,74.989,-75.68934,-62.56403,-69.79607,-73.3656
923,56.423,-64.41979,-52.4126,-64.31678,-70.84013
924,42.17,-39.98621,-37.57144,-40.43495,-41.98505
925,31.623,-38.14153,-35.73131,-39.01491,-38.22633
926,23.714,-20.84853,-16.99959,-19.36086,-20.17396
927,17.783,-17.15027,-14.83668,-16.73943,-16.6151
928,13.335,-13.09558,-10.99704,-12.93312,-12.97797
929,10,-10.26413,-9.05062,-10.39507,-9.87235
930,7.499,-7.17647,-6.84962,-7.88257,-7.48906
931,5.623,-5.84289,-5.34906,-6.21859,-6.0037
932,4.217,-3.9766,-4.11359,-4.45528,-3.9395
933,3.162,-3.57651,-3.6671,-4.06493,-3.79595
934,2.371,-2.20157,-2.42852,-2.54442,-2.18144
935,1.778,-1.99397,-2.18485,-2.29983,-2.02395
936,1.334,-1.30072,-1.51577,-1.5414,-1.22043
937,1,-1.12138,-1.24663,-1.31418,-1.10998
938,0.332,-0.50157,-0.65237,-0.66139,-0.41411
939,0.005,-0.24813,-0.2695,-0.28915,-0.16272
940,0,-9.38114,-7.72082,-8.44729,-7.63403
941,100,-131.62231,-108.86146,-117.40077,-126.42758
942,74.989,-80.80685,-67.49099,-73.48453,-77.20605
943,56.423,-52.16408,-45.46828,-50.21181,-52.1154
944,42.17,-45.15927,-36.7022,-41.39391,-41.44904
945,31.623,-28.97522,-24.64694,-28.46249,-29.40218
946,23.714,-23.24216,-17.8154,-23.04021,-23.12023
947,17.783,-16.63809,-15.28222,-16.98018,-17.44857
948,13.335,-13.65704,-11.31764,-13.31428,-13.64172
949,10,-10.09701,-9.42781,-10.88913,-10.28157
950,7.499,-7.7301,-6.79238,-8.1549,-7.73115
951,5.623,-6.00269,-5.22686,-6.0246,-5.86125
952,4.217,-4.28565,-4.16928,-4.65477,-4.06618
953,3.162,-3.24213,-3.26059,-3.48024,-3.28477
954,2.371,-2.37211,-2.55328,-2.69467,-2.36713
955,1.778,-1.88997,-1.99533,-2.08215,-1.80469
956,1.334,-1.60107,-1.7127,-1.77311,-1.51261
957,1,-1.0005,-1.1548,-1.14291,-0.89153
958,0.332,-0.42522,-0.56901,-0.51879,-0.31876
959,0.005,-0.17309,-0.26117,-0.19932,-0.06784
960,0,-11.78916,-9.84809,-10.34028,-9.05431
961,100,NaN,NaN,NaN,NaN
962,74.989,-75.85735,-52.51139,-72.77699,-76.65654
963,56.423,-67.37492,-56.38226,-61.16973,-66.25909
964,42.17,-54.43444,-44.11397,-49.75932,-53.62063
965,31.623,-30.09387,-25.65367,-28.61318,-29.0101
966,23.714,-20.85299,-17.31751,-20.07028,-20.68462
967,17.783,-15.0967,-13.54651,-15.38098,-15.64282
968,13.335,-13.29393,-11.09562,-13.65657,-13.77665
969,10,-9.82039,-9.67286,-10.54969,-10.30138
970,7.499,-8.03251,-7.68319,-8.51062,-7.91341
971,5.623,-5.6973,-5.8951,-6.47519,-5.98677
972,4.217,-3.67042,-3.73015,-4.07105,-3.68891
973,3.162,-3.32589,-3.14282,-3.4799,-3.24948
974,2.371,-2.7246,-2.79074,-2.99743,-2.75232
975,1.778,-2.02811,-2.16818,-2.28793,-2.09241
976,1.334,-1.26379,-1.45725,-1.4397,-1.19506
977,1,-1.18338,-1.363,-1.32185,-1.1773
978,0.332,-0.58911,-0.68821,-0.64514,-0.48138
979,0.005,0.13708,0.15652,0.21154,0.24238
980,0,-44.15249,-41.19731,-44.81169,-40.03621
981,100,NaN,NaN,NaN,NaN
982,74.989,-81.33975,-65.49026,-74.3296,-79.43447
983,56.423,-63.60486,-51.90376,-60.90438,-63.05799
984,42.17,-43.55347,-37.90571,-41.55517,-42.58024
985,31.623,-30.96637,-23.15851,-30.27166,-32.22701
986,23.714,-25.22865,-20.41578,-24.23077,-24.72464
987,17.783,-19.64898,-16.11842,-18.69329,-19.66157
988,13.335,-12.54712,-11.36408,-13.09046,-12.9914
989,10,-10.34533,-9.17598,-10.50957,-10.23439
990,7.499,-8.25337,-7.72488,-8.69188,-8.23391
991,5.623,-6.36669,-6.05739,-6.51513,-5.90668
