est
NaN
0.00141039973965536
NaN
0.0158329953234791
0.0158329953234791
NaN
NaN
0.0158329953234791
0.00907769716006955
0.00712403939105604
0.0158329953234791
0.0158329953234791
0.0158329953234791
NaN
0.0052361860674786
NaN
NaN
NaN
NaN
NaN
NaN
0.00640728170028389
0.0011191054674549
NaN
NaN
0.00266966485860315
0.0158329953234791
0.0158329953234791
0.0158329953234791
NaN
NaN
NaN
0.00662799777028081
0.0158329953234791
NaN
0.0158329953234791
0.0157024268753816
NaN
0.0158329953234791
NaN
0.0158329953234791
NaN
NaN
NaN
0.0136931276130085
NaN
NaN
0.00933909239346591
NaN
0.00155459693405177
NaN
0.00111921188563997
0.0158329953234791
0.00256293394643487
NaN
0.00586930683587104
0.000845817047708769
NaN
NaN
0.0139986428290817
0.00494490387583207
0.00920687290112793
NaN
NaN
NaN
NaN
0.0158329953234791
NaN
0.0151517040137309
NaN
NaN
0.0158329953234791
0.0158329953234791
NaN
NaN
0.0102826295643401
NaN
0.00115855655975522
0.0158329953234791
NaN
NaN
NaN
NaN
0.0158329953234791
NaN
0.00243242518784415
0.0158329953234791
0.0158329953234791
NaN
NaN
0.00364096822580488
NaN
0.0158329953234791
NaN
0.0158329953234791
0.0158329953234791
0.0158329953234791
0.00398011992351891
NaN
0.0158329953234791
