tid,gamma,trueage,relmid,impsamp,freqonly
118,0.332,-0.24099,0.0403,-0.44502,-0.31961
119,0.005,,,,
120,0,0.93702,-3.69735,-4.2084,-2.86869
121,100,-116.21597,-38.53919,-60.02304,-127.27557
122,74.989,-86.46487,-33.09305,-44.22666,-57.50495
123,56.423,-71.37956,-27.17869,-49.28962,-97.42479
124,42.17,-40.94771,-12.74359,-44.52915,-59.95702
125,31.623,-25.88412,-16.08395,-26.95308,-35.66987
126,23.714,-22.82594,-17.83195,-23.14324,-21.57351
127,17.783,-16.8932,-11.24761,-15.488,-14.96918
128,13.335,-13.16373,-9.72272,-13.56851,-11.9494
129,10,-9.80952,-6.75858,-10.12743,-10.04768
130,7.499,-6.82044,-6.18816,-7.49959,-6.63377
131,5.623,-6.12278,-5.24518,-7.00291,-6.29851
132,4.217,-4.3662,-4.19307,-5.23025,-4.95139
133,3.162,-3.05639,-3.18586,-3.79704,-3.3674
134,2.371,-2.16986,-2.56033,-3.06986,-2.44682
135,1.778,-1.85704,-2.08122,-2.52602,-1.94148
136,1.334,-1.36664,-1.54759,-1.82179,-1.4992
137,1,-0.83437,-0.94058,-1.25296,-0.9452
138,0.332,-0.10468,-0.05363,-0.19727,-0.17912
139,0.005,0.05201,0.25537,1.90926,0.00277
140,0,-0.13404,-7.04209,-8.75689,-6.39381
141,100,-40.98187,-37.3202,-39.39889,-21.22972
142,74.989,-59.74324,-30.88238,-40.27877,-61.20937
143,56.423,-61.11148,-28.89933,-43.4035,-54.14956
144,42.17,-32.63565,-24.18717,-33.70135,-31.08833
145,31.623,-27.46539,-10.33625,-21.88843,-27.00672
146,23.714,-27.05061,-15.85286,-24.14477,-23.91317
147,17.783,-15.66714,-12.30772,-16.57412,-19.54043
148,13.335,-13.40643,-9.34025,-12.25248,-11.95093
149,10,-11.15406,-8.44799,-12.0246,-13.08518
150,7.499,-8.6206,-7.99104,-10.14567,-8.9558
151,5.623,-5.08569,-4.76599,-5.77516,-4.89438
152,4.217,-4.09589,-4.23376,-5.25306,-4.54197
153,3.162,-2.67938,-2.95383,-3.37506,-2.99261
154,2.371,-1.83719,-1.91224,-2.12749,-1.83303
155,1.778,-1.4783,-1.53932,-1.99208,-1.4315
156,1.334,-1.19038,-1.37847,-1.65207,-1.2777
157,1,-0.88311,-1.07802,-1.32111,-0.97064
158,0.332,-0.30872,-0.05595,-0.55206,-0.3667
159,0.005,0.26086,0.7038,2.65171,0.17488
160,0,0.00545,-3.4953,-4.27707,-3.27471
161,100,-84.39636,-14.11518,-42.85434,-82.1006
162,74.989,-97.51012,-47.90134,-70.58545,-343.45202
163,56.423,-36.4859,-8.78737,-38.92072,-31.86324
164,42.17,-44.67769,-35.54619,-46.50461,-50.22112
165,31.623,-21.03797,-15.27758,-19.86136,-18.25019
166,23.714,-25.02459,-13.80668,-23.26476,-25.67009
167,17.783,-16.61092,-11.59982,-17.41894,-17.48089
168,13.335,-8.98453,-10.01428,-11.63959,-10.28812
169,10,-10.6289,-7.50775,-10.65108,-10.4427
170,7.499,-7.03581,-6.57668,-8.66716,-7.23398
171,5.623,-5.51725,-4.73594,-5.71359,-4.99306
172,4.217,-4.33816,-4.33887,-5.41321,-4.768
173,3.162,-2.72676,-2.76433,-3.27868,-2.74415
174,2.371,-2.273,-2.72671,-3.20026,-2.5066
175,1.778,-1.38193,-1.35199,-1.85028,-1.39379
176,1.334,-1.03792,-1.03003,-1.50346,-1.22627
177,1,-1.15489,-1.61375,-1.74418,-1.34908
178,0.332,-0.06229,0.3027,-0.07135,-0.11776
179,0.005,-0.12563,-0.11082,-0.3465,-0.18946
180,0,0.0153,-3.41497,-3.97521,-2.841
181,100,-101.03246,-17.63231,-54.6072,-105.69488
182,74.989,-65.72856,-45.2809,-59.46305,-107.97179
183,56.423,-57.83716,-39.0351,-47.0657,-54.39229
184,42.17,-33.37714,-11.98788,-32.98082,-33.02174
185,31.623,-40.27681,-18.84868,-27.59031,-37.519
186,23.714,-18.13008,-12.02194,-18.50354,-18.24021
187,17.783,-21.02914,-12.92633,-18.50717,-19.55877
188,13.335,-11.10109,-8.18493,-10.95884,-10.04454
189,10,-10.50309,-8.24716,-10.58552,-9.34941
190,7.499,-7.18232,-6.77409,-8.69966,-7.74573
191,5.623,-6.42461,-5.59294,-7.34423,-6.57269
192,4.217,-4.21393,-3.75837,-4.72722,-3.92523
193,3.162,-3.48928,-3.61796,-4.29121,-3.60311
194,2.371,-2.16235,-2.37493,-2.85741,-2.40573
195,1.778,-1.79741,-1.87605,-2.39634,-2.04927
196,1.334,-1.71702,-1.90235,-2.10607,-1.83816
197,1,-0.70963,-0.79326,-1.17207,-0.8265
198,0.332,-0.18255,-0.30535,-0.49319,-0.23576
199,0.005,-0.21798,-0.14172,-0.41271,-0.27633
200,0,-0.14286,-3.17981,-3.6331,-2.79052
201,100,,,,
202,74.989,-62.7319,-32.73586,-43.33316,-58.83985
203,56.423,-63.52847,-21.28069,-46.19353,-52.81831
204,42.17,-44.21822,-30.55241,-43.25409,-46.94692
205,31.623,-39.2256,-22.0083,-35.19023,-40.25116
206,23.714,-20.10151,-14.08504,-18.3339,-17.18341
207,17.783,-17.47677,-11.17702,-16.53959,-13.09148
208,13.335,-10.6634,-6.95495,-10.46748,-10.21259
209,10,-9.27878,-8.73911,-11.49106,-10.0179
210,7.499,-7.22201,-5.94247,-7.58756,-6.59594
211,5.623,-5.43536,-5.06719,-6.10524,-5.18519
212,4.217,-4.33446,-4.69608,-5.84998,-4.83996
213,3.162,-2.64292,-3.07264,-3.58741,-2.95682
214,2.371,-2.14681,-2.28321,-2.67385,-2.09923
215,1.778,-1.67337,-1.51029,-1.95655,-1.53826
216,1.334,-1.22442,-1.56438,-1.70852,-1.41674
217,1,-0.83203,-0.87905,-1.19242,-0.8782
218,0.332,-0.20943,-0.15148,-0.36149,-0.27879
219,0.005,0.56418,1.00814,2.53696,0.3461
220,0,-0.55274,-5.70747,-7.03365,-5.37978
221,100,-114.70666,-30.16805,-59.11683,-478.77761
222,74.989,-103.45982,-22.91631,-52.48742,-89.37533
223,56.423,-43.30486,-22.63804,-38.46922,-47.69642
224,42.17,-41.29051,-18.20269,-27.98085,-40.98062
225,31.623,-29.4653,-15.52682,-30.70693,-39.65298
226,23.714,-24.7778,-13.33544,-22.7193,-30.14361
227,17.783,-11.74931,-9.4776,-13.65331,-13.99495
228,13.335,-13.09818,-8.76448,-14.40868,-14.67276
229,10,-8.1907,-8.8077,-10.55191,-8.30541
230,7.499,-7.16717,-6.28451,-8.33385,-7.97212
231,5.623,-5.59552,-5.25918,-6.88707,-5.88686
232,4.217,-4.15711,-3.83737,-4.72645,-4.00185
233,3.162,-2.92051,-2.96026,-3.44223,-2.95921
234,2.371,-2.24325,-1.97463,-2.57981,-2.10643
235,1.778,-1.50536,-1.70364,-2.0873,-1.64752
236,1.334,-1.32751,-1.32794,-1.70521,-1.27071
237,1,-0.99341,-0.90604,-1.34514,-1.01076
238,0.332,-0.16321,-0.04886,-0.37952,-0.23864
239,0.005,-0.28894,-0.05672,-0.53279,-0.34467
240,0,0.23555,-6.22481,-7.20555,-5.52673
241,100,,,,
242,74.989,,,,
243,56.423,-49.61291,-25.77554,-39.42345,-63.78654
244,42.17,-55.48795,-34.34138,-48.24756,-69.19943
245,31.623,-37.06479,-14.25101,-30.84171,-43.04641
246,23.714,-28.05839,-19.35473,-28.07614,-29.46279
247,17.783,-18.97509,-10.8787,-18.63821,-19.95823
248,13.335,-11.26618,-7.07665,-12.0704,-11.54229
249,10,-9.23215,-6.15159,-9.89721,-9.41335
250,7.499,-6.49486,-6.10073,-7.65922,-6.73377
251,5.623,-5.66076,-5.30845,-6.86961,-6.03985
252,4.217,-3.7524,-3.90719,-4.64116,-4.00977
253,3.162,-2.4953,-2.75091,-3.25508,-2.69669
254,2.371,-1.92007,-2.2581,-2.72981,-2.16069
255,1.778,-1.87942,-1.97103,-2.41369,-2.05376
256,1.334,-1.31738,-1.32343,-1.75094,-1.42526
257,1,-1.11564,-1.13506,-1.45529,-1.16756
258,0.332,-0.11959,-0.11777,-0.31852,-0.16472
259,0.005,0.08332,0.32696,0.17236,0.01116
260,0,-0.49311,-6.41412,-7.66326,-5.59119
261,100,-75.6012,-29.09956,-35.18371,-30.77779
262,74.989,-100.38096,-14.75606,-62.71363,-181.0707
263,56.423,-43.20788,-21.91632,-42.82245,-63.82841
264,42.17,-34.7453,-19.68504,-37.01544,-43.63211
265,31.623,-27.34528,-16.83066,-24.1873,-28.27964
266,23.714,-26.59773,-11.31103,-27.17016,-29.72978
267,17.783,-16.01387,-12.54575,-16.44183,-16.58424
268,13.335,-10.87673,-9.12684,-13.50067,-12.47585
269,10,-8.2829,-6.9502,-9.44789,-9.05258
270,7.499,-6.76172,-5.7233,-7.11056,-6.45058
271,5.623,-4.56168,-4.71053,-6.01893,-5.21238
272,4.217,-4.40853,-4.33831,-5.22574,-4.63991
273,3.162,-2.37832,-2.3135,-2.80167,-2.3045
274,2.371,-2.57629,-2.74877,-3.1846,-2.77594
275,1.778,-1.74204,-1.76521,-2.18528,-1.71569
276,1.334,-0.95449,-1.1255,-1.39072,-1.05572
277,1,-1.00034,-1.24256,-1.42651,-1.05291
278,0.332,-0.59373,-0.51897,-0.92567,-0.66213
279,0.005,,,,
280,0,1.68682,-4.82887,-6.7651,-4.6034
281,100,-98.84537,-49.18728,-60.73683,-46.87812
282,74.989,-97.0791,-48.77213,-73.9646,-113.76651
283,56.423,-44.0298,-31.86814,-46.39052,-41.69326
284,42.17,-43.94339,-26.05889,-43.98452,-73.26088
285,31.623,-28.18846,-15.3977,-20.89545,-22.2389
286,23.714,-21.42876,-12.9657,-17.70634,-26.23032
287,17.783,-17.50257,-14.36247,-18.00995,-16.86034
288,13.335,-14.44168,-9.05183,-15.21056,-13.58181
289,10,-10.37996,-7.46613,-10.31308,-10.29259
290,7.499,-8.76728,-7.93433,-10.14879,-9.00876
291,5.623,-5.36242,-5.49653,-6.72663,-5.8522
292,4.217,-4.14869,-4.09442,-5.12662,-4.54767
293,3.162,-3.41127,-3.1709,-4.05875,-3.44404
294,2.371,-2.59568,-2.60581,-3.08165,-2.52586
295,1.778,-1.50107,-1.7505,-2.13865,-1.64912
296,1.334,-1.28854,-1.28511,-1.70824,-1.26026
297,1,-0.82038,-0.8961,-1.31662,-0.92219
298,0.332,-0.27138,-0.16605,-0.48254,-0.35222
299,0.005,0.10966,0.38598,0.28776,0.03924
300,0,-0.26313,-6.05905,-7.0487,-5.20914
301,100,-93.39442,-16.44239,-53.69515,-105.69488
302,74.989,-59.38384,-29.43172,-42.10804,-61.2346
303,56.423,-69.83272,-43.9467,-66.5015,-88.47582
304,42.17,-44.8229,-21.42734,-34.77745,-89.55056
305,31.623,-35.84771,-24.27525,-33.79775,-36.04883
306,23.714,-23.33634,-13.38646,-18.74773,-18.57041
307,17.783,-19.14014,-14.60305,-20.09027,-22.21316
308,13.335,-10.12189,-8.81921,-11.13307,-9.55006
309,10,-9.36609,-7.00155,-10.35253,-9.5134
310,7.499,-6.77813,-6.09512,-7.93946,-6.67828
311,5.623,-5.90942,-5.09255,-6.52008,-5.50011
312,4.217,-4.38252,-3.95345,-5.02102,-4.42899
313,3.162,-2.61727,-2.5331,-2.99677,-2.49788
314,2.371,-2.03358,-2.25228,-2.59681,-2.08887
315,1.778,-2.10529,-2.12844,-2.59369,-2.06231
316,1.334,-0.9737,-0.76232,-1.17939,-0.95647
317,1,-1.01297,-1.01483,-1.473,-1.11658
318,0.332,-0.19597,-0.24534,-0.44557,-0.28936
319,0.005,-0.00116,0.23863,2.49874,-0.05386
320,0,0.06897,-5.11342,-6.16882,-4.73867
321,100,,,,
322,74.989,-70.53935,-33.8972,-44.62452,-73.49897
323,56.423,-53.86083,-23.23721,-40.27752,-54.32332
324,42.17,-24.63715,-19.83812,-23.17829,-19.8265
325,31.623,-33.13709,-22.95532,-31.66585,-32.34403
326,23.714,-26.08746,-20.49802,-26.9471,-24.75713
327,17.783,-20.35758,-12.43115,-18.90819,-19.70279
328,13.335,-15.35061,-9.74991,-13.96833,-14.03478
329,10,-11.46079,-9.16897,-13.56435,-13.42938
330,7.499,-6.98815,-5.93253,-7.90594,-7.08677
331,5.623,-4.86031,-4.45645,-5.6495,-5.14889
332,4.217,-3.98843,-4.00206,-4.80721,-4.33529
333,3.162,-3.00479,-3.15341,-3.49375,-3.07324
334,2.371,-2.63928,-2.52101,-2.97804,-2.71829
335,1.778,-1.61801,-1.83011,-2.14448,-1.7542
336,1.334,-1.61832,-1.59633,-1.98028,-1.56865
337,1,-1.13013,-1.22932,-1.6471,-1.13415
338,0.332,-0.22285,-0.30001,-0.59584,-0.35616
339,0.005,0.06024,0.21398,0.13689,-0.01828
340,0,-0.60256,-6.98282,-8.61351,-6.44358
341,100,-97.21183,-31.11849,-63.16404,-63.45962
342,74.989,-106.8565,-44.98539,-59.16457,-153.83045
343,56.423,-61.02977,-24.89367,-39.03543,-53.51282
344,42.17,-51.18411,-19.81584,-37.89371,-56.78027
345,31.623,-31.0303,-16.34983,-29.81782,-38.67947
346,23.714,-21.22995,-13.0453,-19.92607,-17.80284
347,17.783,-16.71618,-12.59634,-18.49244,-17.49917
348,13.335,-15.52216,-10.63376,-14.64981,-15.22314
349,10,-10.40679,-7.853,-10.56908,-10.20406
350,7.499,-6.93519,-6.23775,-7.71886,-6.9457
351,5.623,-5.28939,-5.54915,-6.81133,-5.93895
352,4.217,-4.241,-4.39356,-5.27522,-4.50311
353,3.162,-2.59585,-2.87523,-3.37723,-2.68189
354,2.371,-2.25317,-2.62188,-2.97221,-2.40838
355,1.778,-1.72956,-1.80269,-2.17661,-1.88972
356,1.334,-1.28349,-1.46808,-1.80701,-1.49617
357,1,-0.84769,-0.97938,-1.37234,-0.95121
358,0.332,-0.41673,-0.34744,-0.63597,-0.38938
359,0.005,0.16308,0.47815,1.50051,0.12342
360,0,-0.41677,-4.19523,-4.75656,-3.65309
361,100,-120.27659,-14.74189,-44.85841,-397.5754
362,74.989,-92.23323,-59.5154,-72.55186,-194.72356
363,56.423,-77.65366,-29.34945,-66.92347,-120.35348
364,42.17,-23.13244,-16.08165,-24.62831,-18.34484
365,31.623,-30.62229,-17.35931,-30.41574,-35.37087
366,23.714,-23.15346,-14.05509,-22.47831,-21.55417
367,17.783,-16.74004,-9.62947,-14.78771,-13.90869
368,13.335,-10.35061,-9.74069,-12.59749,-11.51805
369,10,-9.24663,-7.91218,-10.92652,-9.66217
370,7.499,-7.49994,-6.64128,-8.18965,-7.79011
371,5.623,-5.29093,-5.0463,-6.97303,-6.87086
372,4.217,-3.32583,-3.63531,-4.13394,-3.67433
373,3.162,-3.06824,-3.0896,-3.89634,-3.2717
374,2.371,-2.07912,-1.96381,-2.44514,-2.1287
375,1.778,-1.58883,-1.47519,-1.97584,-1.60382
376,1.334,-1.46792,-1.54138,-1.9424,-1.51086
377,1,-1.02291,-1.04719,-1.51171,-1.13075
378,0.332,-0.44253,-0.52575,-0.74497,-0.57202
379,0.005,0.19216,0.5785,2.70874,0.0784
380,0,-0.84652,-5.1572,-6.0654,-4.67571
381,100,-70.43464,-26.60052,-44.96546,-37.45333
382,74.989,-80.24089,-20.35447,-39.46602,-82.38178
383,56.423,-48.52016,-30.93961,-49.6253,-105.63645
384,42.17,-36.27398,-16.14018,-39.19982,-56.82403
385,31.623,-34.2507,-18.92569,-29.24013,-32.92216
386,23.714,-20.81559,-13.62345,-20.31079,-21.73993
387,17.783,-17.32702,-11.49057,-18.24134,-19.52419
388,13.335,-14.78794,-12.69443,-16.67304,-16.94259
389,10,-10.63887,-8.54104,-12.02966,-11.53697
390,7.499,-7.61773,-7.48443,-9.06197,-7.62688
391,5.623,-5.53368,-5.34205,-6.6064,-5.66274
392,4.217,-4.16538,-4.30035,-5.11583,-4.28281
393,3.162,-3.09325,-3.18299,-3.78245,-3.20098
394,2.371,-2.18306,-2.15554,-2.68431,-2.40398
395,1.778,-1.73889,-2.00627,-2.30305,-1.84333
396,1.334,-1.25124,-1.47576,-1.74403,-1.43224
397,1,-1.40154,-1.09373,-1.78318,-1.32057
398,0.332,-0.37677,-0.35098,-0.75372,-0.47402
399,0.005,-0.14251,0.02287,-0.3463,-0.25272
400,0,1.05251,-4.61058,-5.45308,-4.14727
401,100,-133.95459,-56.35609,-63.76339,-154.23001
402,74.989,-53.03266,-29.07868,-49.34551,-38.00254
403,56.423,-36.10031,-22.52841,-33.42727,-37.43554
404,42.17,-42.89581,-30.36148,-41.46419,-31.8634
405,31.623,-35.12277,-20.27163,-28.99188,-30.93642
406,23.714,-23.31018,-15.03377,-22.59142,-20.06911
407,17.783,-17.83317,-16.3173,-22.23861,-22.08237
408,13.335,-12.19711,-10.08177,-13.84425,-13.26953
409,10,-8.66018,-7.70948,-11.14723,-10.11154
410,7.499,-6.6759,-7.05637,-8.29936,-6.69917
411,5.623,-5.91359,-5.00894,-6.22892,-5.52009
412,4.217,-4.13462,-4.16643,-5.42288,-4.77446
413,3.162,-3.33647,-3.46311,-4.29453,-3.71749
414,2.371,-2.49082,-2.48578,-3.09712,-2.59501
415,1.778,-1.93647,-2.06925,-2.37084,-1.95106
416,1.334,-1.38489,-1.47584,-1.86439,-1.44722
417,1,-1.09911,-1.18652,-1.55251,-1.18651
418,0.332,-0.66965,-0.74705,-0.90495,-0.73427
419,0.005,-0.03779,0.17593,0.20702,-0.09283
420,0,-0.44222,-6.41722,-8.02854,-6.24498
421,100,-64.53574,-49.80534,-71.0819,-100.28844
422,74.989,-59.55738,-28.90252,-39.36255,-43.69978
423,56.423,-72.07662,-35.12281,-49.08675,-97.4926
424,42.17,-45.73797,-14.51288,-22.29594,-37.42949
425,31.623,-36.3227,-22.07371,-31.46544,-28.16824
426,23.714,-30.95886,-19.66937,-27.10974,-34.37053
427,17.783,-18.58022,-8.44899,-16.28598,-17.3088
428,13.335,-13.31064,-10.42863,-14.43026,-13.43655
429,10,-9.73036,-8.5258,-11.3653,-11.2144
430,7.499,-6.76797,-5.83987,-7.52647,-6.49274
431,5.623,-5.69887,-5.52473,-6.68357,-5.87781
432,4.217,-4.46358,-4.15821,-5.38662,-5.49964
433,3.162,-3.95373,-4.14277,-4.79182,-4.15504
434,2.371,-2.12407,-2.2331,-2.73108,-2.37699
435,1.778,-1.54375,-1.59595,-1.97259,-1.57717
436,1.334,-1.24666,-1.32347,-1.63077,-1.24548
437,1,-1.10469,-1.1134,-1.66755,-1.21182
438,0.332,-0.00149,0.03984,-0.01483,-0.07178
439,0.005,0.33054,0.72366,1.9062,0.20552
440,0,-0.23644,-3.76461,-4.39551,-3.25287
441,100,,,,
442,74.989,-85.46652,-36.93383,-68.53538,-73.46984
443,56.423,-57.5843,-22.66074,-40.01828,-56.22959
444,42.17,-53.7342,-33.24712,-48.04279,-62.93145
445,31.623,-41.26773,-21.55854,-40.24153,-69.7013
446,23.714,-24.52653,-15.29005,-21.9213,-24.1877
447,17.783,-17.54348,-15.07488,-21.68048,-21.45638
448,13.335,-12.13223,-9.28441,-13.08318,-13.52629
449,10,-9.74992,-7.73115,-10.12736,-9.37611
450,7.499,-7.17733,-6.86334,-9.56259,-9.00026
451,5.623,-4.96662,-4.91915,-5.87533,-5.75537
452,4.217,-4.33151,-4.62909,-5.28898,-4.27167
453,3.162,-3.05347,-3.38161,-3.74458,-3.11931
454,2.371,-1.8849,-2.07751,-2.4986,-1.90069
455,1.778,-1.57375,-1.88905,-2.10291,-1.66916
456,1.334,-1.43773,-1.65516,-1.92954,-1.52656
457,1,-0.96904,-0.75764,-1.30659,-0.98585
458,0.332,-0.23894,-0.23212,-0.36624,-0.29943
459,0.005,-0.04425,0.19869,-0.05709,-0.09348
460,0,0.3549,-4.52025,-5.15227,-3.95148
461,100,-81.81551,-33.48708,-38.4718,-29.65314
462,74.989,-133.07377,-71.63538,-88.15785,-73.26232
463,56.423,-51.60178,-28.84463,-41.46539,-31.93185
464,42.17,-48.19801,-20.39708,-37.65075,-52.72399
465,31.623,-31.43629,-17.88322,-30.99421,-38.82434
466,23.714,-22.1365,-13.50066,-22.03482,-25.99558
467,17.783,-18.59119,-13.44383,-18.52648,-20.9792
468,13.335,-11.90486,-9.68758,-12.69966,-11.80636
469,10,-10.74339,-9.02792,-11.63859,-10.90191
470,7.499,-7.90772,-5.96156,-9.16629,-9.20498
471,5.623,-5.93555,-5.10149,-6.93216,-6.31117
472,4.217,-4.18945,-3.86871,-4.83282,-4.11697
473,3.162,-3.52248,-3.38452,-4.16147,-3.4912
474,2.371,-2.96504,-3.11004,-3.67469,-3.00247
475,1.778,-1.42848,-1.8539,-2.03561,-1.61249
476,1.334,-1.10302,-1.13766,-1.52938,-1.19721
477,1,-1.04515,-1.23952,-1.54471,-1.20829
478,0.332,-0.65085,-0.57175,-1.01053,-0.72452
479,0.005,0.01581,0.32352,2.23511,-0.04057
480,0,0.18016,-5.04995,-5.59546,-4.26514
481,100,-69.54794,-22.85903,-32.04454,-57.45413
