sim,freq,est
30,0.3,NaN
30,0.3,NaN
30,0.3,NaN
30,0.3,NaN
30,0.3,0.0360181779273837
30,0.3,0.0360181779273837
30,0.3,0.020560964264192
30,0.3,0.0272133876837531
30,0.3,NaN
30,0.3,NaN
30,0.3,NaN
30,0.3,NaN
30,0.3,NaN
30,0.3,NaN
30,0.3,0.0272133876837531
30,0.3,0.0360181779273837
30,0.3,0.0294825617884795
30,0.3,NaN
30,0.3,0.0595179394616397
30,0.3,NaN
30,0.3,NaN
30,0.3,NaN
30,0.3,NaN
30,0.3,NaN
30,0.3,NaN
30,0.3,NaN
30,0.3,0.0294825617884795
30,0.3,NaN
30,0.3,0.020560964264192
30,0.3,0.0360181779273837
30,0.3,0.020560964264192
30,0.3,0.0360181779273837
30,0.3,0.0272133876837531
30,0.3,0.0360181779273837
30,0.3,0.020560964264192
30,0.3,0.0360181779273837
30,0.3,NaN
30,0.3,0.0272133876837531
30,0.3,NaN
30,0.3,0.020560964264192
30,0.6,NaN
30,0.6,NaN
30,0.6,0.0272133876837531
30,0.6,0.0272133876837531
30,0.6,NaN
30,0.6,NaN
30,0.6,NaN
30,0.6,0.0272133876837531
30,0.6,0.0272133876837531
30,0.6,0.0272133876837531
30,0.6,NaN
30,0.6,NaN
30,0.6,0.0272133876837531
30,0.6,NaN
30,0.6,0.0272133876837531
30,0.6,0.0272133876837531
30,0.6,NaN
30,0.6,0.0272133876837531
30,0.6,0.0272133876837531
30,0.6,0.020560964264192
30,0.6,0.0272133876837531
30,0.6,0.020560964264192
30,0.6,0.0272133876837531
30,0.6,NaN
30,0.6,NaN
30,0.6,NaN
30,0.6,NaN
30,0.6,NaN
30,0.6,NaN
30,0.6,NaN
30,0.6,0.0272133876837531
30,0.6,NaN
30,0.6,NaN
30,0.6,NaN
30,0.6,NaN
30,0.6,NaN
30,0.6,NaN
30,0.6,NaN
30,0.6,0.0272133876837531
30,0.6,0.0272133876837531
100,0.3,0.00118229886516871
100,0.3,0.00094170102575442
100,0.3,NaN
100,0.3,NaN
100,0.3,0.00124638488578445
100,0.3,0.00094170102575442
100,0.3,NaN
100,0.3,NaN
100,0.3,0.0630957344480193
100,0.3,NaN
100,0.3,NaN
100,0.3,0.00094170102575442
100,0.3,NaN
100,0.3,NaN
100,0.3,NaN
100,0.3,NaN
100,0.3,NaN
100,0.3,NaN
100,0.3,0.0630957344480193
100,0.3,NaN
100,0.3,NaN
100,0.3,0.00124638488578445
100,0.3,0.0630957344480193
100,0.3,0.00094170102575442
100,0.3,NaN
100,0.3,0.00124638488578445
100,0.3,NaN
100,0.3,NaN
100,0.3,NaN
100,0.3,NaN
100,0.3,NaN
100,0.3,NaN
100,0.3,NaN
100,0.3,NaN
100,0.3,NaN
100,0.3,NaN
100,0.3,NaN
100,0.3,NaN
100,0.3,NaN
100,0.3,NaN
100,0.6,NaN
100,0.6,NaN
100,0.6,NaN
100,0.6,NaN
100,0.6,NaN
100,0.6,NaN
100,0.6,0.000960746244818118
100,0.6,0.00124638488578445
100,0.6,NaN
100,0.6,0.00124638488578445
100,0.6,NaN
100,0.6,0.0630957344480193
100,0.6,0.0630957344480193
100,0.6,0.00124638488578445
100,0.6,NaN
100,0.6,0.00124638488578445
100,0.6,NaN
100,0.6,0.00124638488578445
100,0.6,NaN
100,0.6,0.00124638488578445
100,0.6,0.00124638488578445
100,0.6,0.0630957344480193
100,0.6,0.00094170102575442
100,0.6,0.0630957344480193
100,0.6,0.00124638488578445
100,0.6,0.00124638488578445
100,0.6,NaN
100,0.6,0.00124638488578445
100,0.6,NaN
100,0.6,0.00124638488578445
100,0.6,NaN
100,0.6,NaN
100,0.6,0.00124638488578445
100,0.6,NaN
100,0.6,0.00288981183406397
100,0.6,0.00124638488578445
100,0.6,NaN
100,0.6,0.00124638488578445
100,0.6,0.0630957344480193
100,0.6,NaN
300,0.3,0.00124638488578445
300,0.3,0.00140548458570921
300,0.3,0.00124638488578445
300,0.3,0.00124638488578445
300,0.3,NaN
300,0.3,0.00124638488578445
300,0.3,NaN
300,0.3,0.00124638488578445
300,0.3,NaN
300,0.3,NaN
300,0.3,0.00124638488578445
300,0.3,NaN
300,0.3,NaN
300,0.3,0.00124638488578445
300,0.3,0.00124638488578445
300,0.3,NaN
300,0.3,NaN
300,0.3,0.00140548458570921
300,0.3,NaN
300,0.3,NaN
300,0.3,NaN
300,0.3,NaN
300,0.3,NaN
300,0.3,NaN
300,0.3,NaN
300,0.3,NaN
300,0.3,0.00124638488578445
300,0.3,NaN
300,0.3,0.00124638488578445
300,0.3,NaN
300,0.3,0.00124638488578445
300,0.3,0.00124638488578445
300,0.3,0.00124638488578445
300,0.3,NaN
300,0.3,NaN
300,0.3,NaN
300,0.3,NaN
300,0.3,NaN
300,0.3,0.00124638488578445
300,0.3,NaN
300,0.6,NaN
300,0.6,NaN
300,0.6,NaN
300,0.6,0.00124638488578445
300,0.6,NaN
300,0.6,NaN
300,0.6,0.00643717998357411
300,0.6,0.00440025921260209
300,0.6,NaN
300,0.6,NaN
300,0.6,0.00218338556525624
300,0.6,NaN
300,0.6,0.00124638488578445
300,0.6,NaN
300,0.6,NaN
300,0.6,NaN
300,0.6,NaN
300,0.6,NaN
300,0.6,NaN
300,0.6,0.00124638488578445
300,0.6,NaN
300,0.6,NaN
300,0.6,0.00124638488578445
300,0.6,NaN
300,0.6,0.00886800821906928
300,0.6,NaN
300,0.6,0.00124638488578445
300,0.6,NaN
