tid,gamma,trueage,relmid,impsamp,freqonly,simpavg
397,1,-1.40154,-1.09373,-1.79105,-1.32057,-1.97727
398,0.332,-0.37677,-0.35098,-0.75544,-0.47402,-0.93149
399,0.005,-0.14251,0.02287,-0.353,-0.25272,-0.50772
400,0,1.05251,-4.61058,-5.4683,-4.14727,-5.78866
401,100,-133.95459,-56.35609,-65.41974,-154.23001,-64.46445
402,74.989,-53.03266,-29.07868,-49.48561,-38.00254,-48.02228
403,56.423,-36.10031,-22.52841,-33.06041,-37.43554,-34.03835
404,42.17,-42.89581,-30.36148,-40.94988,-31.8634,-40.74972
405,31.623,-35.12277,-20.27163,-29.35855,-30.93642,-30.20185
406,23.714,-23.31018,-15.03377,-22.62219,-20.06911,-23.95665
407,17.783,-17.83317,-16.3173,-22.19306,-22.08237,-23.0607
408,13.335,-12.19711,-10.08177,-13.8087,-13.26953,-15.04733
409,10,-8.66018,-7.70948,-11.12002,-10.11154,-11.9921
410,7.499,-6.6759,-7.05637,-8.32974,-6.69917,-8.93702
411,5.623,-5.91359,-5.00894,-6.22308,-5.52009,-6.75224
412,4.217,-4.13462,-4.16643,-5.43778,-4.77446,-5.90723
413,3.162,-3.33647,-3.46311,-4.31071,-3.71749,-4.69755
414,2.371,-2.49082,-2.48578,-3.094,-2.59501,-3.33413
415,1.778,-1.93647,-2.06925,-2.37016,-1.95106,-2.61902
416,1.334,-1.38489,-1.47584,-1.86984,-1.44722,-2.07613
417,1,-1.09911,-1.18652,-1.56251,-1.18651,-1.81416
418,0.332,-0.66965,-0.74705,-0.90292,-0.73427,-1.11793
419,0.005,-0.03779,0.17593,0.17739,-0.09283,4.09792
420,0,-0.44222,-6.41722,-7.99908,-6.24498,-8.53864
421,100,-64.53574,-49.80534,-73.54266,-100.28844,-64.18798
422,74.989,-59.55738,-28.90252,-38.56054,-43.69978,-37.31361
423,56.423,-72.07662,-35.12281,-49.33792,-97.4926,-48.66324
424,42.17,-45.73797,-14.51288,-21.7757,-37.42949,-23.07607
425,31.623,-36.3227,-22.07371,-31.68379,-28.16824,-31.63435
426,23.714,-30.95886,-19.66937,-27.58165,-34.37053,-28.48688
427,17.783,-18.58022,-8.44899,-16.32112,-17.3088,-17.6335
428,13.335,-13.31064,-10.42863,-14.44893,-13.43655,-15.60726
429,10,-9.73036,-8.5258,-11.37339,-11.2144,-12.262
430,7.499,-6.76797,-5.83987,-7.55648,-6.49274,-8.17744
431,5.623,-5.69887,-5.52473,-6.65291,-5.87781,-7.16852
432,4.217,-4.46358,-4.15821,-5.40576,-5.49964,-5.9755
433,3.162,-3.95373,-4.14277,-4.77307,-4.15504,-5.09367
434,2.371,-2.12407,-2.2331,-2.72247,-2.37699,-3.02044
435,1.778,-1.54375,-1.59595,-1.96171,-1.57717,-2.19659
436,1.334,-1.24666,-1.32347,-1.63524,-1.24548,-1.82523
437,1,-1.10469,-1.1134,-1.6712,-1.21182,-1.85873
438,0.332,-0.00149,0.03984,-0.0149,-0.07178,2.94563
439,0.005,0.33054,0.72366,1.98279,0.20552,3.65341
440,0,-0.23644,-3.76461,-4.39103,-3.25287,-4.62755
441,100,,,,,
442,74.989,-85.46652,-36.93383,-69.28908,-73.46984,-67.05682
443,56.423,-57.5843,-22.66074,-38.7526,-56.22959,-39.08819
444,42.17,-53.7342,-33.24712,-47.91749,-62.93145,-47.87152
445,31.623,-41.26773,-21.55854,-40.17977,-69.7013,-40.17454
446,23.714,-24.52653,-15.29005,-22.29756,-24.1877,-23.73291
447,17.783,-17.54348,-15.07488,-21.57781,-21.45638,-22.57779
448,13.335,-12.13223,-9.28441,-13.06849,-13.52629,-14.08285
449,10,-9.74992,-7.73115,-10.14563,-9.37611,-11.00246
450,7.499,-7.17733,-6.86334,-9.51111,-9.00026,-10.37038
451,5.623,-4.96662,-4.91915,-5.90766,-5.75537,-6.40766
452,4.217,-4.33151,-4.62909,-5.2832,-4.27167,-5.65291
453,3.162,-3.05347,-3.38161,-3.74388,-3.11931,-4.00977
454,2.371,-1.8849,-2.07751,-2.49414,-1.90069,-2.70773
455,1.778,-1.57375,-1.88905,-2.11103,-1.66916,-2.2983
456,1.334,-1.43773,-1.65516,-1.93203,-1.52656,-2.14305
457,1,-0.96904,-0.75764,-1.29054,-0.98585,-1.46694
458,0.332,-0.23894,-0.23212,-0.35814,-0.29943,-0.53453
459,0.005,-0.04425,0.19869,-0.05464,-0.09348,3.51808
460,0,0.3549,-4.52025,-5.12592,-3.95148,-5.41611
461,100,-81.81551,-33.48708,-38.43727,-29.65314,-38.24566
462,74.989,-133.07377,-71.63538,-89.13558,-73.26232,-85.80167
463,56.423,-51.60178,-28.84463,-40.92876,-31.93185,-40.72648
464,42.17,-48.19801,-20.39708,-37.99797,-52.72399,-38.60607
465,31.623,-31.43629,-17.88322,-30.77399,-38.82434,-31.76646
466,23.714,-22.1365,-13.50066,-22.09789,-25.99558,-23.30595
467,17.783,-18.59119,-13.44383,-18.51081,-20.9792,-19.71286
468,13.335,-11.90486,-9.68758,-12.58482,-11.80636,-13.64227
469,10,-10.74339,-9.02792,-11.68616,-10.90191,-12.58688
470,7.499,-7.90772,-5.96156,-9.14006,-9.20498,-9.91935
471,5.623,-5.93555,-5.10149,-6.98918,-6.31117,-7.59627
472,4.217,-4.18945,-3.86871,-4.82136,-4.11697,-5.27127
473,3.162,-3.52248,-3.38452,-4.15503,-3.4912,-4.52629
474,2.371,-2.96504,-3.11004,-3.65396,-3.00247,-3.97146
475,1.778,-1.42848,-1.8539,-2.03801,-1.61249,-2.23734
476,1.334,-1.10302,-1.13766,-1.53872,-1.19721,-1.76264
477,1,-1.04515,-1.23952,-1.54398,-1.20829,-1.76892
478,0.332,-0.65085,-0.57175,-1.01762,-0.72452,-1.22529
479,0.005,0.01581,0.32352,2.22375,-0.04057,3.91509
480,0,0.18016,-5.04995,-5.59051,-4.26514,-5.87696
481,100,-69.54794,-22.85903,-32.22544,-57.45413,-33.05811
482,74.989,-55.86813,-37.05554,-55.58376,-73.36406,-54.31829
483,56.423,-51.42591,-30.64567,-38.08004,-41.65687,-38.50657
484,42.17,-38.22267,-19.37795,-30.47268,-47.81412,-31.6733
485,31.623,-38.26489,-14.27446,-31.57324,-44.82523,-32.64073
486,23.714,-27.58922,-14.55227,-25.03822,-28.35621,-26.41495
487,17.783,-15.1257,-12.7485,-17.74608,-15.93317,-18.56996
488,13.335,-14.60907,-9.08569,-14.77911,-13.06411,-15.71662
489,10,-11.94915,-8.81456,-12.07077,-11.7676,-12.95709
490,7.499,-6.70245,-5.82261,-7.6864,-6.88059,-8.37924
491,5.623,-4.98133,-5.12294,-6.31196,-5.40229,-6.82103
492,4.217,-3.71254,-3.7708,-4.37663,-3.6151,-4.704
493,3.162,-3.44492,-3.42263,-4.09734,-3.55483,-4.42233
494,2.371,-2.40558,-2.31678,-2.84067,-2.50328,-3.10906
495,1.778,-1.89622,-1.88844,-2.28163,-1.99344,-2.56076
496,1.334,-1.2411,-1.5155,-1.73946,-1.31217,-1.95761
497,1,-0.989,-1.11388,-1.40662,-1.06372,-1.58617
498,0.332,-0.39208,-0.62198,-0.89118,-0.44407,-1.06055
499,0.005,-0.35229,-0.36088,-0.69903,-0.43103,-0.89454
500,0,0.44431,-2.62368,-3.18981,-2.19962,-3.38949
501,100,-110.37721,-52.51516,-97.53154,-397.5754,-89.705
502,74.989,-95.46951,-43.36713,-52.26221,-73.54238,-51.50363
503,56.423,-44.538,-10.17097,-37.51504,-48.96473,-38.65283
504,42.17,-46.12422,-21.60303,-35.1516,-41.69914,-36.00557
505,31.623,-25.85356,-15.50253,-24.42789,-25.06835,-25.80615
506,23.714,-19.31464,-11.78608,-18.74772,-23.53453,-20.14371
507,17.783,-19.83161,-15.67368,-22.16297,-22.8827,-23.22378
508,13.335,-11.65199,-10.64154,-14.23196,-13.68649,-15.27635
509,10,-9.6347,-7.18543,-10.97412,-12.10087,-12.03312
510,7.499,-7.89343,-6.55604,-8.75841,-8.294,-9.47964
511,5.623,-5.57709,-5.21993,-6.75177,-6.01723,-7.33242
512,4.217,-3.30809,-3.01111,-3.59326,-3.18776,-3.93336
513,3.162,-2.62728,-3.21762,-3.76135,-3.05241,-4.07377
514,2.371,-2.32654,-2.58559,-3.09148,-2.65056,-3.38733
515,1.778,-1.84366,-1.95503,-2.38207,-1.99121,-2.61799
516,1.334,-1.09771,-1.38273,-1.50609,-1.1971,-1.69393
517,1,-0.80206,-0.80041,-1.12018,-0.91265,-1.33474
518,0.332,-0.65012,-0.91699,-1.17203,-0.81478,-1.38296
519,0.005,-0.18036,-0.19175,-0.40669,-0.25071,-0.60249
520,0,2.1631,-7.47338,-9.13707,-7.18027,-9.73077
521,100,,,,,
522,74.989,-101.36957,-42.94679,-74.26856,-57.31564,-67.89227
523,56.423,-47.17427,-18.50327,-36.98331,-67.60842,-37.4289
524,42.17,-40.49253,-27.91888,-43.60566,-58.04677,-43.72055
525,31.623,-40.31959,-26.32784,-39.47777,-45.66373,-39.95815
526,23.714,-25.83059,-16.05341,-22.52812,-24.59937,-23.79215
527,17.783,-19.06187,-8.87893,-15.80661,-15.54483,-17.06796
528,13.335,-14.89874,-11.15606,-15.58974,-14.67253,-16.56479
529,10,-10.25115,-9.74523,-11.98475,-10.26135,-12.68212
530,7.499,-8.45261,-7.72067,-10.26295,-8.88901,-11.09123
531,5.623,-6.41505,-5.51326,-7.08833,-5.97243,-7.69541
532,4.217,-3.55489,-3.41189,-4.1613,-3.73284,-4.597
533,3.162,-3.20357,-3.00161,-3.64096,-3.24378,-4.0411
534,2.371,-2.11048,-2.25115,-2.6773,-2.14541,-2.92171
535,1.778,-2.15048,-2.02238,-2.57447,-2.11186,-2.83107
536,1.334,-1.21836,-1.3634,-1.57793,-1.27637,-1.75516
537,1,-0.94081,-1.21509,-1.52772,-1.05955,-1.70824
538,0.332,-0.1308,-0.19444,-0.2278,-0.22354,-0.38541
539,0.005,-0.04081,-0.01851,0.05947,-0.12821,4.05648
540,0,-19.74479,-15.97854,-18.1597,-12.97276,-18.77659
541,100,-63.77964,-14.86597,-34.49612,-100.10308,-35.29605
542,74.989,-63.26114,-31.20791,-40.56714,-54.69002,-40.89928
543,56.423,-42.03027,-22.65958,-31.48121,-41.66185,-32.51526
544,42.17,-45.73078,-24.7758,-37.77984,-46.06533,-38.04721
545,31.623,-29.95278,-19.4616,-31.06254,-41.26092,-32.01955
546,23.714,-23.69499,-12.80243,-21.22352,-21.78593,-22.5345
547,17.783,-24.24611,-15.75469,-21.30504,-32.03263,-22.65443
548,13.335,-10.6267,-8.74039,-11.18304,-10.4795,-12.11882
549,10,-8.82989,-7.89257,-10.52249,-10.23743,-11.36261
550,7.499,-7.00781,-6.45595,-9.15649,-8.54693,-10.0256
551,5.623,-6.39919,-5.43321,-6.89539,-6.87068,-7.51842
552,4.217,-3.88121,-3.6479,-4.56725,-4.10995,-4.99829
553,3.162,-3.96246,-3.74915,-4.59801,-4.08351,-4.99303
554,2.371,-2.2922,-2.43289,-2.84731,-2.34366,-3.08849
555,1.778,-1.74549,-1.75586,-2.12814,-1.83464,-2.36822
556,1.334,-1.00626,-1.2731,-1.45478,-1.19252,-1.69183
557,1,-0.96049,-1.1741,-1.4314,-0.99927,-1.62031
558,0.332,-0.64003,-0.69898,-0.99823,-0.71681,-1.20055
559,0.005,0.41355,0.77563,1.60954,0.34431,3.47834
560,0,-30.38324,-16.48944,-27.97854,-23.24278,-28.29803
561,100,-110.04704,-66.00434,-83.55439,-126.93211,-77.651
562,74.989,-134.8216,-42.27241,-81.31329,-73.54959,-76.0886
563,56.423,-76.25879,-38.03265,-63.34242,-73.40751,-61.81813
564,42.17,-43.85371,-21.86103,-33.81352,-43.70301,-34.78062
565,31.623,-22.17351,-16.26709,-28.37425,-32.15204,-29.62972
566,23.714,-28.32876,-16.59502,-26.91307,-32.12199,-28.00487
567,17.783,-19.64085,-13.57706,-20.10044,-17.47615,-20.89519
568,13.335,-13.38673,-9.814,-15.25511,-16.29941,-16.65923
569,10,-10.5362,-9.1305,-11.56058,-10.68074,-12.36701
570,7.499,-7.18695,-6.39262,-8.42692,-7.32435,-9.073
571,5.623,-5.02657,-5.37372,-6.37351,-5.34633,-6.87377
572,4.217,-5.21663,-5.07954,-6.30095,-5.91631,-6.77483
573,3.162,-2.99536,-3.10542,-3.6617,-3.35824,-4.01596
574,2.371,-2.80467,-3.02061,-3.57939,-2.95357,-3.87818
575,1.778,-1.62138,-1.95084,-2.07347,-1.63509,-2.29092
576,1.334,-1.12293,-1.31211,-1.51716,-1.14632,-1.72101
577,1,-0.68271,-0.66453,-1.0232,-0.65074,-1.22333
578,0.332,-0.43208,-0.31028,-0.68203,-0.402,-0.85955
579,0.005,0.23925,1.13319,2.53187,0.16064,3.95795
580,0,-19.856,-13.42822,-16.47999,-14.9288,-17.18329
581,100,-104.06695,-45.63985,-65.86339,-100.381,-64.17871
582,74.989,-127.77506,-35.92946,-62.6264,-113.6623,-60.15974
583,56.423,-43.02996,-22.63682,-30.12359,-38.56879,-30.98585
584,42.17,-77.71191,-27.47107,-49.5885,-92.0461,-49.40885
585,31.623,-24.69497,-16.30271,-25.26738,-33.85583,-26.10142
586,23.714,-22.28665,-12.10507,-22.18754,-31.39562,-23.82229
587,17.783,-22.83633,-15.47956,-22.51732,-23.18273,-23.54574
588,13.335,-10.99465,-8.43895,-11.46728,-11.1592,-12.47455
589,10,-10.44765,-8.52792,-11.90485,-10.88176,-12.83616
590,7.499,-6.89006,-5.63242,-7.83889,-6.88791,-8.49661
591,5.623,-5.07661,-4.72117,-5.75958,-5.28129,-6.20364
592,4.217,-3.60767,-3.96258,-4.75795,-3.87041,-5.13911
593,3.162,-3.07501,-3.33998,-3.91504,-3.38251,-4.24523
594,2.371,-2.90145,-3.14926,-3.6973,-3.18488,-4.03052
595,1.778,-1.73452,-1.98328,-2.24816,-1.70883,-2.46584
596,1.334,-1.06091,-1.02212,-1.42334,-1.17868,-1.65545
597,1,-0.67648,-0.47753,-1.02194,-0.74174,-1.23727
598,0.332,-0.16145,0.01095,-0.38987,-0.2257,-0.57137
599,0.005,-0.19684,-0.14538,-0.50122,-0.2962,-0.69711
600,0,-8.77803,-8.16432,-14.34953,-10.63615,-15.56602
601,100,-142.4928,-61.86439,-65.62171,-53.59696,-64.1258
602,74.989,-31.05375,-34.81958,-51.39388,-73.44844,-49.73743
603,56.423,-50.03705,-14.19792,-37.99706,-49.42278,-38.3591
604,42.17,-21.09685,-14.36111,-20.42229,-21.19551,-21.69928
605,31.623,-32.42294,-13.45521,-24.24055,-26.97818,-25.40547
606,23.714,-23.27262,-13.52124,-26.30684,-36.67965,-27.61671
607,17.783,-17.95692,-11.03735,-16.53911,-18.11639,-17.74368
608,13.335,-10.10207,-7.58579,-10.61864,-10.5114,-11.49746
609,10,-10.29843,-8.11075,-11.28453,-10.16016,-12.17967
610,7.499,-6.2045,-5.8515,-8.08781,-7.49922,-8.87259
611,5.623,-4.8522,-4.34392,-5.41934,-4.86969,-5.87607
612,4.217,-3.47383,-3.55229,-4.12495,-3.79234,-4.48422
613,3.162,-3.14926,-3.11701,-3.77088,-3.10211,-4.08919
614,2.371,-2.62476,-2.73372,-3.15349,-2.54432,-3.41474
615,1.778,-1.77353,-1.9043,-2.16807,-2.04666,-2.45791
616,1.334,-1.36316,-1.77249,-1.99567,-1.47061,-2.18865
617,1,-1.00499,-1.10495,-1.44064,-1.01032,-1.63651
618,0.332,-0.08209,0.10279,-0.23395,-0.14876,-0.37954
619,0.005,0.2773,0.6189,1.57189,0.24622,3.47398
620,0,-12.13787,-20.70925,-32.89233,-16.78767,-32.15086
621,100,-81.06025,-45.63921,-50.43279,-61.92347,-49.76132
622,74.989,-69.2303,-28.5152,-40.58052,-100.28844,-40.88092
623,56.423,-68.37297,-35.66633,-64.62601,-107.5427,-62.21734
624,42.17,-42.65909,-5.68065,-31.74902,-133.69565,-33.37872
625,31.623,-25.70034,-17.63232,-21.63208,-21.22552,-22.54784
626,23.714,-19.82278,-11.69676,-21.11491,-23.05624,-22.12038
627,17.783,-21.87036,-13.49398,-20.24915,-26.28043,-21.5691
628,13.335,-12.35458,-9.34993,-14.91123,-15.19712,-16.28002
629,10,-9.96694,-8.13355,-10.99282,-10.13831,-11.8387
630,7.499,-7.68758,-6.53246,-8.05121,-7.50301,-8.71707
631,5.623,-5.60437,-5.34794,-6.61164,-5.83734,-7.17249
632,4.217,-3.82631,-3.88564,-4.71152,-3.83754,-5.05679
633,3.162,-3.54508,-3.65956,-4.35898,-3.73139,-4.69523
634,2.371,-1.71599,-1.77218,-2.15707,-1.73065,-2.36786
635,1.778,-1.74166,-1.9776,-2.36799,-1.94574,-2.60027
636,1.334,-1.51949,-1.55815,-2.04229,-1.63706,-2.29787
637,1,-1.0232,-0.9323,-1.40597,-1.05457,-1.62255
638,0.332,-0.51132,-0.5283,-0.81354,-0.57023,-0.98893
639,0.005,-0.20635,0.00141,-0.47376,-0.29568,-0.66255
640,0,-1.54764,-10.97529,-19.73233,-8.3102,-20.39198
641,100,-116.57521,-89.89784,-93.77988,-47.03543,-90.66709
642,74.989,-106.39568,-70.3724,-92.19759,-84.92311,-87.36008
643,56.423,-77.7306,-27.18657,-54.4319,-251.15425,-53.99953
644,42.17,-34.16749,-14.0387,-24.22235,-36.67204,-25.0877
645,31.623,-23.98377,-16.06505,-26.90526,-31.17454,-28.1613
646,23.714,-21.22358,-12.45855,-17.87804,-19.33201,-19.30995
647,17.783,-15.36742,-12.76606,-20.62354,-20.57138,-21.86361
648,13.335,-12.49919,-8.87541,-11.96066,-11.8793,-13.01548
649,10,-10.24728,-7.08808,-9.62265,-9.3137,-10.44115
650,7.499,-8.38064,-7.43545,-8.74657,-7.33954,-9.29457
651,5.623,-5.89436,-5.05832,-6.65782,-5.76807,-7.33446
652,4.217,-4.9379,-4.48733,-5.48267,-5.11076,-6.00404
653,3.162,-2.72714,-2.86107,-3.46204,-3.01538,-3.73052
654,2.371,-1.85967,-2.17844,-2.50345,-2.01304,-2.75443
655,1.778,-1.74797,-1.81859,-2.3456,-1.8522,-2.58317
656,1.334,-1.46618,-1.50569,-1.9024,-1.44079,-2.11119
657,1,-1.22779,-1.28552,-1.71037,-1.24275,-1.91348
658,0.332,-0.26617,-0.1247,-0.49479,-0.26987,-0.67529
659,0.005,-0.0427,0.08372,-0.26714,-0.12968,-0.39632
660,0,-2.85294,-2.89596,-4.14778,-4.18332,-4.65636
661,100,,,,,
662,74.989,-78.37608,-31.25394,-57.68395,-105.49003,-56.78809
663,56.423,-71.22067,-28.25649,-57.51365,-138.01526,-56.53115
664,42.17,-59.36253,-26.7776,-40.62169,-60.13489,-41.14038
665,31.623,-29.66971,-14.6104,-25.99683,-28.53465,-27.52898
666,23.714,-19.52349,-13.28627,-20.55004,-25.26585,-22.26123
667,17.783,-21.81521,-14.6017,-23.06282,-25.24615,-24.36737
668,13.335,-15.21373,-12.10472,-15.54828,-16.77071,-16.4731
669,10,-10.00077,-7.48391,-11.02195,-10.17204,-12.07727
670,7.499,-7.04481,-5.95231,-7.93696,-8.20261,-8.66362
671,5.623,-5.07218,-4.85091,-5.96038,-5.16864,-6.47692
672,4.217,-5.31568,-4.98118,-6.38054,-5.69715,-6.91371
673,3.162,-3.24622,-3.46515,-4.26906,-4.03752,-4.66698
674,2.371,-2.32032,-2.59933,-3.02078,-2.44843,-3.25718
675,1.778,-1.35431,-1.34791,-1.70244,-1.38082,-1.94887
676,1.334,-1.44258,-1.42581,-1.80545,-1.42462,-2.03316
677,1,-1.0407,-1.28404,-1.47117,-1.05637,-1.69817
678,0.332,-0.18271,-0.34146,-0.39855,-0.26276,-0.59163
679,0.005,0.383,1.52843,2.62832,0.3341,3.91138
680,0,-4.30446,-6.78755,-13.04712,-7.54691,-13.60353
681,100,-119.45042,-50.51036,-61.99652,-73.43846,-59.91376
682,74.989,-52.79758,-31.42362,-42.58313,-41.62325,-42.42733
683,56.423,-63.31102,-32.45188,-51.39847,-86.85012,-51.68333
684,42.17,-31.12901,-25.35082,-33.07776,-32.21473,-33.02381
685,31.623,-25.03611,-11.72724,-28.31195,-29.61971,-29.88029
686,23.714,-22.26428,-13.42989,-23.65106,-23.9088,-25.00096
687,17.783,-15.25631,-15.29626,-20.18062,-17.85939,-21.1861
688,13.335,-12.81555,-10.1892,-13.75026,-13.11819,-14.64467
689,10,-9.25094,-8.46733,-10.23532,-8.7574,-10.96683
690,7.499,-6.98604,-6.20712,-7.92876,-7.16098,-8.54439
691,5.623,-5.72482,-5.57464,-6.75671,-5.87902,-7.30884
692,4.217,-3.79818,-4.06587,-4.76075,-3.95718,-5.1083
693,3.162,-3.26551,-2.79352,-3.49393,-3.2751,-3.8744
694,2.371,-2.20992,-2.2286,-2.63426,-2.26516,-2.88148
695,1.778,-1.96359,-2.1053,-2.45583,-2.28469,-2.72864
696,1.334,-1.38641,-1.21171,-1.76819,-1.40663,-1.99159
697,1,-0.74446,-0.64377,-1.05184,-0.79195,-1.27961
698,0.332,-0.52252,-0.51343,-0.79153,-0.60693,-0.97535
699,0.005,-0.48794,-0.50625,-0.89334,-0.5908,-1.06831
700,0,-28.96031,-90.461,-126.80359,-33.81081,-87.83275
701,100,-148.88591,-42.75598,-85.80246,-235.25929,-80.18924
702,74.989,-55.85699,-18.45384,-41.77138,-33.7874,-42.03529
703,56.423,-45.78261,-22.76338,-39.30169,-46.89373,-39.88421
704,42.17,-53.39269,-24.31522,-39.62226,-35.03707,-39.5333
705,31.623,-32.64919,-20.65767,-30.78205,-46.31917,-32.15153
706,23.714,-21.14654,-17.95527,-24.472,-22.46823,-25.39095
707,17.783,-16.03919,-9.85518,-14.17601,-14.05064,-15.21056
708,13.335,-13.52917,-9.67034,-13.42523,-13.79755,-14.37948
709,10,-11.31733,-7.65057,-10.82235,-10.77651,-11.63285
710,7.499,-7.61953,-6.83069,-9.17281,-8.44773,-9.93758
711,5.623,-5.58387,-5.16798,-6.58506,-6.07034,-7.16923
712,4.217,-3.74057,-4.13603,-4.81382,-3.80822,-5.1206
713,3.162,-2.62291,-2.76323,-3.10302,-2.56629,-3.32201
714,2.371,-2.4881,-2.68473,-3.09013,-2.59548,-3.356
715,1.778,-1.83239,-2.03421,-2.39875,-2.04588,-2.66442
716,1.334,-1.37879,-1.58879,-1.74129,-1.47581,-1.96626
717,1,-0.95933,-0.90036,-1.26413,-1.02711,-1.50989
718,0.332,-0.15024,-0.19015,-0.37999,-0.2077,-0.57109
719,0.005,-0.14717,-0.12031,-0.33815,-0.27284,-0.49484
720,0,-25.71106,-12.80602,-17.42925,-16.19631,-18.51226
721,100,-111.38229,-25.35274,-53.48831,-57.49991,-51.63422
722,74.989,-67.18954,-32.9864,-58.18282,-73.41181,-56.68975
723,56.423,-47.04629,-18.60837,-41.42833,-50.21034,-40.29029
724,42.17,-56.94513,-32.48551,-40.33807,-38.21286,-40.31348
725,31.623,-35.50036,-16.21624,-24.93904,-28.57552,-26.21732
726,23.714,-24.56305,-15.40631,-26.47312,-31.60443,-27.81201
727,17.783,-17.2178,-11.55046,-16.41,-17.26698,-17.64011
728,13.335,-11.85732,-8.62189,-13.31606,-12.55881,-14.42051
729,10,-9.61889,-7.25967,-9.68182,-9.19916,-10.39516
730,7.499,-7.29824,-6.46772,-7.88526,-7.04015,-8.48671
731,5.623,-5.85574,-5.83068,-7.03952,-5.7856,-7.55895
732,4.217,-4.02122,-4.34814,-5.26377,-4.3558,-5.72046
733,3.162,-2.91147,-2.95616,-3.61512,-3.10555,-3.98217
734,2.371,-2.26066,-2.38294,-2.6925,-2.38982,-2.98395
735,1.778,-1.44174,-1.5755,-1.93747,-1.51625,-2.17858
736,1.334,-1.55967,-1.47055,-1.82257,-1.39112,-2.04875
737,1,-1.14814,-1.20174,-1.50024,-1.09186,-1.68266
738,0.332,-0.54365,-0.84348,-1.00722,-0.62813,-1.22295
739,0.005,0.04718,0.38113,0.06622,-0.032,3.67889
740,0,1.70169,-7.64312,-10.29573,-8.21213,-11.0617
741,100,-31.93092,-34.9529,-68.55199,-154.03054,-63.08476
742,74.989,,,,,
743,56.423,-47.5492,-27.73848,-32.02177,-34.99798,-32.37469
744,42.17,-49.58285,-26.86713,-41.48103,-87.89832,-42.0759
745,31.623,-33.34625,-18.46535,-31.29132,-46.84596,-32.0228
746,23.714,-26.37556,-11.05933,-21.18878,-28.65257,-22.26753
747,17.783,-15.00487,-10.22647,-13.86528,-14.70873,-14.91719
748,13.335,-11.81457,-9.59337,-13.66253,-12.67114,-14.68169
749,10,-10.14491,-7.89023,-10.76931,-10.33001,-11.54285
750,7.499,-8.04666,-5.68455,-8.8252,-8.20533,-9.71272
751,5.623,-5.48179,-4.88778,-6.26118,-5.85169,-6.84819
752,4.217,-3.52786,-3.63272,-4.58446,-4.17406,-4.99168
753,3.162,-3.02073,-3.10851,-3.65139,-2.94427,-3.9512
754,2.371,-2.30452,-2.20404,-2.69467,-2.37367,-2.98606
755,1.778,-1.74465,-2.07874,-2.38779,-1.97464,-2.64569
756,1.334,-1.13203,-1.10768,-1.55763,-1.1315,-1.79573
757,1,-0.84909,-1.0267,-1.34028,-1.06007,-1.58273
758,0.332,-0.31536,-0.3317,-0.57153,-0.36861,-0.73836
759,0.005,0.26442,0.84426,2.50947,0.23031,3.83628
760,0,0.19846,-4.23605,-4.781,-3.63891,-5.09574
761,100,-107.36079,-78.60918,-99.42562,-235.25929,-95.79698
762,74.989,-92.18252,-54.94561,-78.49233,-127.21837,-75.37297
763,56.423,-69.10501,-33.95969,-41.39664,-49.04176,-41.74704
764,42.17,-60.64244,-29.79622,-45.81046,-56.51541,-44.97291
765,31.623,-38.93261,-23.40074,-35.67147,-54.87887,-36.87895
766,23.714,-22.47008,-14.04841,-23.95442,-22.44466,-25.04199
767,17.783,-15.6372,-12.61072,-16.23225,-16.15856,-17.24072
768,13.335,-11.25054,-8.51303,-11.65873,-14.04599,-12.62397
769,10,-8.93016,-7.63371,-9.45419,-8.53863,-10.34666
770,7.499,-7.54154,-5.95297,-8.03387,-7.57229,-8.81851
771,5.623,-5.50699,-5.07461,-6.67555,-6.43121,-7.30883
772,4.217,-4.20406,-4.9483,-5.60954,-4.35691,-5.98278
773,3.162,-3.23586,-3.33826,-3.92413,-3.52731,-4.24075
774,2.371,-2.30572,-2.46722,-2.92288,-2.31771,-3.15398
775,1.778,-1.74219,-2.13667,-2.5115,-2.10933,-2.77939
776,1.334,-1.53615,-1.42566,-1.95324,-1.59409,-2.19058
777,1,-0.7256,-0.88942,-1.11127,-0.88017,-1.30642
778,0.332,-0.56971,-0.62063,-0.93621,-0.59697,-1.11126
779,0.005,-0.25308,-0.28499,-0.50597,-0.34199,-0.70845
780,0,1.06171,-4.33435,-5.07402,-3.77046,-5.38506
781,100,-52.71535,-44.90879,-49.06847,-43.71308,-48.60301
782,74.989,-93.71224,-22.45145,-40.35491,-73.49897,-41.61945
783,56.423,-59.46112,-20.43037,-34.57949,-78.30859,-35.65039
784,42.17,-34.78023,-19.5397,-31.94515,-36.82974,-32.81561
785,31.623,-19.25549,-5.76652,-26.04624,-26.20725,-27.72722
786,23.714,-22.17523,-16.83109,-22.71366,-21.7933,-23.81264
787,17.783,-18.33506,-13.31037,-18.65593,-16.75556,-19.66662
788,13.335,-10.29012,-10.4777,-13.48882,-12.71598,-14.52801
789,10,-9.29453,-8.96743,-11.65823,-10.34576,-12.40923
790,7.499,-7.07994,-6.31862,-8.5424,-7.83294,-9.34864
791,5.623,-5.37797,-5.3952,-6.65587,-5.68422,-7.0983
792,4.217,-3.84324,-3.82485,-4.78561,-4.21551,-5.15423
793,3.162,-2.85609,-3.24332,-3.61986,-2.87519,-3.88447
