sim,freq,est
100,0.6,0.00296941810810609
100,0.6,NaN
100,0.6,NaN
100,0.6,NaN
100,0.6,NaN
100,0.6,NaN
100,0.6,0.00322027597204701
100,0.6,NaN
100,0.6,NaN
100,0.6,0.00228309004674229
100,0.6,0.00253077125795966
100,0.6,0.00268520232413838
100,0.6,NaN
100,0.6,NaN
100,0.6,0.00269109427802456
100,0.6,NaN
100,0.6,0.00264217173166682
100,0.6,NaN
100,0.6,0.00225532636119421
100,0.6,NaN
100,0.6,0.00249728087512292
100,0.6,0.00254615590075263
100,0.6,0.00297144376683981
100,0.6,NaN
100,0.6,0.00263619988252112
100,0.6,NaN
100,0.6,NaN
100,0.6,NaN
100,0.6,0.00260046032844821
300,0.3,0.0103201144888682
300,0.3,0.00868866608857996
300,0.3,0.0093133370799945
300,0.3,0.00984453045099631
300,0.3,NaN
300,0.3,0.00872173314691334
300,0.3,NaN
300,0.3,0.00995857721112966
300,0.3,NaN
300,0.3,0.0102238526097594
300,0.3,0.0113990614552867
300,0.3,0.0104856933521386
300,0.3,0.00715400512019875
300,0.3,0.0110135694083902
300,0.3,0.0093681095854822
300,0.3,NaN
300,0.3,NaN
300,0.3,0.0101050621345624
300,0.3,NaN
300,0.3,NaN
300,0.3,0.0100797036692176
300,0.3,NaN
300,0.3,NaN
300,0.3,NaN
300,0.3,NaN
300,0.3,NaN
300,0.3,0.0082472044424949
300,0.3,0.0106518064105668
300,0.3,0.00796275471891228
300,0.3,0.00887253884675966
300,0.3,0.0100954285636325
300,0.3,0.00959124090166128
300,0.3,0.00653593359252608
300,0.3,NaN
300,0.3,0.00909065203939973
300,0.3,NaN
300,0.3,NaN
300,0.3,0.00756974791450931
300,0.3,0.0103212032653262
300,0.3,NaN
300,0.3,0.00863911121922217
300,0.3,0.00892647115310382
300,0.3,0.00896233748019959
300,0.3,NaN
300,0.3,0.00751245341677116
300,0.3,NaN
300,0.3,0.0108880860702628
300,0.3,0.0106313463476127
300,0.3,0.0109953780147925
300,0.3,0.00852153370214591
300,0.3,0.00792709143851922
300,0.3,NaN
300,0.3,NaN
300,0.3,0.00919250296252074
300,0.3,NaN
300,0.3,0.00971466166434566
300,0.3,0.0110808445876492
300,0.3,NaN
300,0.3,0.0093521834483273
300,0.3,NaN
300,0.3,NaN
300,0.3,0.0106070266302317
300,0.3,NaN
300,0.3,NaN
300,0.3,0.0112134630642597
300,0.3,NaN
300,0.3,0.0106085092047962
300,0.3,NaN
300,0.3,0.0107669311801101
300,0.3,NaN
300,0.3,0.0107710320205496
300,0.3,NaN
300,0.3,NaN
300,0.3,0.0110172195465185
300,0.3,NaN
300,0.3,NaN
300,0.3,NaN
300,0.3,0.00961341735326228
300,0.3,0.0110150427988544
300,0.3,NaN
300,0.3,0.0102947889215967
300,0.3,0.0102694964544036
300,0.3,NaN
300,0.3,NaN
300,0.3,0.00978656235439929
300,0.3,NaN
300,0.3,NaN
300,0.3,0.0108264059720406
300,0.3,NaN
300,0.3,NaN
300,0.3,NaN
300,0.3,NaN
300,0.3,0.0099609451241739
300,0.3,NaN
300,0.3,0.0107051849308759
300,0.3,NaN
300,0.3,NaN
300,0.3,0.0092161018995365
300,0.3,NaN
300,0.3,0.0105765056020395
300,0.6,0.0111885519513987
300,0.6,NaN
300,0.6,NaN
300,0.6,0.0112268633593322
300,0.6,0.0121483619620878
300,0.6,0.0122990931737681
300,0.6,0.0125402577580974
300,0.6,0.01453351313528
300,0.6,NaN
300,0.6,NaN
300,0.6,0.013127399666462
300,0.6,0.0128690582044916
300,0.6,0.00946824051138701
300,0.6,0.0125943542191372
300,0.6,NaN
300,0.6,0.0124873066987917
300,0.6,0.0133343798404387
300,0.6,NaN
300,0.6,0.0136177572688704
300,0.6,0.0113314473531191
300,0.6,NaN
300,0.6,0.0124176807450244
300,0.6,0.0120187399905011
300,0.6,0.0124473563483604
300,0.6,0.0130225896193106
300,0.6,0.0133037362713202
300,0.6,0.0116795509872499
300,0.6,NaN
300,0.6,0.0107925364269736
300,0.6,NaN
300,0.6,0.0112800865512962
300,0.6,0.013816253657131
300,0.6,NaN
300,0.6,0.0114858772919315
300,0.6,0.0138023996361306
300,0.6,0.0121640660557549
300,0.6,0.0122149146536825
300,0.6,NaN
300,0.6,0.0118573382069096
300,0.6,NaN
300,0.6,0.0127397292524787
300,0.6,NaN
300,0.6,NaN
300,0.6,NaN
300,0.6,0.0116267672282883
300,0.6,0.0125716796983449
300,0.6,0.0117978621242622
300,0.6,0.0116460886948017
300,0.6,0.0128475679013615
300,0.6,0.0115331976977986
300,0.6,0.0128483665524345
300,0.6,0.0129040634707936
300,0.6,0.0108705750192999
300,0.6,NaN
300,0.6,NaN
300,0.6,0.0127141031396167
300,0.6,NaN
300,0.6,0.0114961485155676
300,0.6,0.0125314635037411
300,0.6,0.0118277528743162
300,0.6,NaN
300,0.6,NaN
300,0.6,NaN
300,0.6,NaN
300,0.6,0.0121473349413377
300,0.6,0.0142219494064102
300,0.6,0.012587642718874
300,0.6,0.0122998259875863
300,0.6,0.0126852170814231
300,0.6,NaN
300,0.6,NaN
300,0.6,0.0119949068398854
300,0.6,NaN
300,0.6,0.0115259405174918
300,0.6,0.0111345109636931
300,0.6,0.0143065826338756
300,0.6,0.012926190390164
300,0.6,NaN
300,0.6,0.0154074658643051
300,0.6,0.0126654368072571
300,0.6,0.0130005000307014
300,0.6,0.0125033186838711
300,0.6,0.0123550220891195
300,0.6,NaN
300,0.6,0.0113159987938461
300,0.6,NaN
300,0.6,0.0126832283276716
300,0.6,NaN
300,0.6,0.0112197794812813
300,0.6,0.0123820364263158
300,0.6,NaN
300,0.6,NaN
300,0.6,NaN
300,0.6,NaN
300,0.6,0.0139494513206197
300,0.6,NaN
300,0.6,0.0121757047939296
300,0.6,0.0109170395710681
300,0.6,NaN
300,0.6,0.0130003864173115
