Xl,gamma,al
     0.018450,   -23.357215,  1983.000000
     0.012825,   -23.357215,  2467.000000
     0.014775,   -23.357215,   374.000000
     0.013775,   -23.357215,   520.000000
     0.011925,   -23.357215,   453.000000
     0.018000,   -23.357215,   724.000000
     0.008200,   -23.357215,   483.000000
     0.006275,   -23.357215,   192.000000
     0.007075,   -23.357215,    85.000000
     0.008475,   -23.357215,    59.000000
     0.036850,   -23.357215,  1902.000000
     0.005725,   -23.357215,  3914.000000
     0.005925,   -23.357215,   126.000000
     0.005175,   -23.357215,   159.000000
     0.045025,   -23.357215,  1881.000000
     0.006925,   -23.357215,  2675.000000
     0.006750,   -23.357215,   115.000000
     0.062325,   -23.357215,  3707.000000
     0.013875,   -23.357215,  3191.000000
     0.020950,   -23.357215,   370.000000
     0.017575,   -23.357215,  2464.000000
     0.007600,   -23.357215,   135.000000
     0.009850,   -23.357215,  1408.000000
     0.006475,   -23.357215,   151.000000
     0.005425,   -23.357215,   388.000000
     0.009125,   -23.357215,   146.000000
     0.010600,   -23.357215,   481.000000
     0.007475,   -23.357215,   519.000000
     0.005425,   -23.357215,   128.000000
     0.007975,   -23.357215,  1009.000000
     0.009100,   -23.357215,  1223.000000
     0.006100,   -23.357215,   599.000000
     0.008100,   -23.357215,   342.000000
     0.008350,   -23.357215,   499.000000
     0.031125,   -23.357215,   552.000000
     0.006350,   -23.357215,   281.000000
     0.011550,   -23.357215,  1465.000000
     0.015350,   -23.357215,  4715.000000
     0.014075,   -23.357215,  1834.000000
     0.006700,   -23.357215,   286.000000
     0.019950,   -23.357215,  4260.000000
     0.015325,   -23.357215,  4465.000000
     0.020500,   -23.357215,  1597.000000
     0.031975,   -23.357215,  1958.000000
     0.007225,   -23.357215,  2232.000000
     0.011775,   -23.357215,   726.000000
     0.007200,   -23.357215,   185.000000
     0.007675,   -23.357215,   165.000000
     0.006750,   -23.357215,   115.000000
     0.007525,   -23.357215,   544.000000
     0.013575,   -23.357215,   170.000000
     0.010925,   -23.357215,  1335.000000
     0.025575,   -23.357215,  7144.000000
     0.006125,   -23.357215,   125.000000
     0.006675,   -23.357215,   340.000000
     0.005800,   -23.357215,  1012.000000
     0.014000,   -23.357215,   129.000000
     0.006550,   -23.357215,   940.000000
     0.009850,   -23.357215,   271.000000
     0.012375,   -23.357215,   202.000000
     0.014850,   -23.357215,  1334.000000
     0.009025,   -23.357215,   419.000000
     0.022625,   -23.357215,  6604.000000
     0.006275,   -23.357215,   374.000000
     0.008975,   -23.357215,  2458.000000
     0.029375,   -23.357215,  1195.000000
     0.042150,   -23.357215,  1394.000000
     0.005575,   -23.357215,    69.000000
     0.008200,   -23.357215,   627.000000
     0.008425,   -23.357215,  2456.000000
     0.006300,   -23.357215,   426.000000
     0.016750,   -23.357215,   236.000000
     0.008400,   -23.357215,   307.000000
     0.023450,   -23.357215,   984.000000
     0.006300,   -23.357215,   202.000000
     0.013625,   -23.357215,  2214.000000
     0.005350,   -23.357215,   868.000000
     0.007950,   -23.357215,   118.000000
     0.019375,   -23.357215,  1624.000000
     0.012800,   -23.357215,  1062.000000
     0.008650,   -23.357215,   277.000000
     0.007475,   -23.357215,   240.000000
     0.007725,   -23.357215,   263.000000
     0.009700,   -23.357215,  1691.000000
     0.010275,   -23.357215,   204.000000
     0.006200,   -23.357215,   325.000000
     0.006225,   -23.357215,   180.000000
     0.021750,   -23.357215,  1206.000000
     0.007275,   -23.357215,   122.000000
     0.005125,   -23.357215,   130.000000
     0.015150,   -23.357215,  1756.000000
     0.030600,   -23.357215,   568.000000
     0.005100,   -23.357215,   139.000000
     0.009275,   -23.357215,   213.000000
     0.068950,   -23.357215,  5022.000000
     0.011125,   -23.357215,   461.000000
     0.010075,   -23.357215,   713.000000
     0.007675,   -23.357215,   262.000000
     0.008700,   -23.357215,  1052.000000
     0.070800,   -23.357215,  6293.000000
     0.007650,   -23.357215,   535.000000
     0.015725,   -23.357215,   175.000000
     0.022150,   -23.357215,   278.000000
     0.012050,   -23.357215,   238.000000
     0.021000,   -23.357215,   399.000000
     0.008925,   -23.357215,   123.000000
     0.097325,   -23.357215,  1647.000000
     0.011500,   -23.357215,  1340.000000
     0.027925,   -23.357215,  1042.000000
     0.015775,   -23.357215,   653.000000
     0.009800,   -23.357215,  1622.000000
     0.016525,   -23.357215,   449.000000
     0.016100,   -23.357215,   513.000000
     0.008225,   -23.357215,   141.000000
     0.009600,   -23.357215,   547.000000
     0.036600,   -23.357215,  1412.000000
     0.009675,   -23.357215,   594.000000
     0.011750,   -23.357215,   719.000000
     0.032800,   -23.357215,   939.000000
     0.007250,   -23.357215,   285.000000
     0.012225,   -23.357215,  1566.000000
     0.006900,   -23.357215,  1091.000000
     0.008575,   -23.357215,   153.000000
     0.011200,   -23.357215,  1243.000000
     0.045375,   -23.357215,  1763.000000
     0.005875,   -23.357215,   157.000000
     0.014500,   -23.357215,   407.000000
     0.013875,   -23.357215,   209.000000
     0.007025,   -23.357215,  1152.000000
     0.016150,   -23.357215,  1266.000000
     0.007500,   -23.357215,   327.000000
     0.087875,   -23.357215,  2236.000000
     0.010875,   -23.357215,    65.000000
     0.008250,   -23.357215,   215.000000
     0.017625,   -23.357215,  1577.000000
     0.053025,   -23.357215,   710.000000
     0.024300,   -23.357215,  1970.000000
     0.010475,   -23.357215,   177.000000
     0.005250,   -23.357215,   540.000000
     0.006900,   -23.357215,  1100.000000
     0.005625,   -23.357215,   482.000000
     0.006650,   -23.357215,   193.000000
     0.006550,   -23.357215,   597.000000
     0.010050,   -23.357215,  1464.000000
     0.012700,   -23.357215,   798.000000
     0.008000,   -23.357215,   599.000000
     0.009225,   -23.357215,   441.000000
     0.029250,   -23.357215,  3363.000000
     0.030725,   -23.357215,  3574.000000
     0.007975,   -23.357215,    56.000000
     0.005700,   -23.357215,    51.000000
     0.006250,   -23.357215,   409.000000
     0.006625,   -23.357215,   809.000000
     0.009050,   -23.357215,  1585.000000
     0.010450,   -23.357215,   249.000000
     0.047250,   -23.357215,  2463.000000
     0.008450,   -23.357215,   561.000000
     0.024325,   -23.357215,  1079.000000
     0.005050,   -23.357215,   807.000000
     0.010500,   -23.357215,  1105.000000
     0.011975,   -23.357215,   173.000000
     0.010725,   -23.357215,  1490.000000
     0.015650,   -23.357215,   450.000000
     0.008450,   -23.357215,  1708.000000
     0.012200,   -23.357215,  1198.000000
     0.017425,   -23.357215,  1299.000000
     0.026125,   -23.357215,  4785.000000
     0.005525,   -23.357215,   531.000000
     0.006900,   -23.357215,   216.000000
     0.009725,   -23.357215,  2731.000000
     0.011950,   -23.357215,   826.000000
     0.006025,   -23.357215,   170.000000
     0.014400,   -23.357215,   486.000000
     0.014650,   -23.357215,   459.000000
     0.009125,   -23.357215,   541.000000
     0.016625,   -23.357215,   428.000000
     0.008075,   -23.357215,   353.000000
     0.013325,   -23.357215,   595.000000
     0.007675,   -23.357215,   120.000000
     0.011350,   -23.357215,   940.000000
     0.019400,   -23.357215,  1775.000000
     0.010450,   -23.357215,   268.000000
     0.046625,   -23.357215,  2370.000000
     0.011675,   -23.357215,  1342.000000
     0.017425,   -23.357215,  2135.000000
     0.006800,   -23.357215,   280.000000
     0.013950,   -23.357215,   993.000000
     0.005475,   -23.357215,   237.000000
     0.010275,   -23.357215,   251.000000
     0.019400,   -23.357215,  3564.000000
     0.006000,   -23.357215,    40.000000
     0.009000,   -23.357215,   901.000000
     0.009100,   -23.357215,  4313.000000
     0.014150,   -23.357215,  7342.000000
     0.010800,   -23.357215,   921.000000
     0.011425,   -23.357215,  1297.000000
     0.006275,   -23.357215,  4288.000000
     0.009850,   -23.357215,   167.000000
     0.021625,   -23.357215,   445.000000
     0.010575,   -23.357215,   730.000000
     0.018975,   -23.357215,  1115.000000
     0.008425,   -23.357215,   347.000000
     0.007100,   -23.357215,  1203.000000
     0.025450,   -23.357215,  1142.000000
     0.043600,   -23.357215,  4752.000000
     0.023000,   -23.357215,  2282.000000
     0.014325,   -23.357215,    94.000000
     0.012100,   -23.357215,  9032.000000
     0.008325,   -23.357215,   787.000000
     0.030025,   -23.357215,  1050.000000
     0.005175,   -23.357215,   185.000000
     0.031000,   -23.357215,  1968.000000
     0.018975,   -23.357215,   455.000000
     0.009225,   -23.357215,   120.000000
     0.005575,   -23.357215,  1539.000000
     0.011725,   -23.357215,   212.000000
     0.025475,   -23.357215,   170.000000
     0.005375,   -23.357215,   284.000000
     0.010600,   -23.357215,  1041.000000
     0.022600,   -23.357215,   643.000000
     0.005600,   -23.357215,   204.000000
     0.040075,   -23.357215,  1192.000000
     0.015500,   -23.357215,  1348.000000
     0.027425,   -23.357215,   809.000000
     0.005750,   -23.357215,  1282.000000
     0.006175,   -23.357215,   109.000000
     0.017575,   -23.357215,  7128.000000
     0.009275,   -23.357215,  5681.000000
     0.011250,   -23.357215,   225.000000
     0.006575,   -23.357215,   565.000000
     0.014725,   -23.357215,  5998.000000
     0.005075,   -23.357215,    87.000000
     0.006800,   -23.357215,   475.000000
     0.006700,   -23.357215,   625.000000
     0.024825,   -23.357215,  2289.000000
     0.029000,   -23.357215,  2040.000000
     0.005075,   -23.357215,   272.000000
     0.005725,   -23.357215,    75.000000
     0.006575,   -23.357215,   333.000000
     0.007150,   -23.357215,  2858.000000
     0.018250,   -23.357215,   138.000000
     0.021225,   -23.357215,   484.000000
     0.020425,   -23.357215,   430.000000
     0.015000,   -23.357215,   603.000000
     0.013475,   -23.357215,   851.000000
     0.006000,   -23.357215,   289.000000
     0.039400,   -23.357215,   598.000000
     0.008300,   -23.357215,    95.000000
     0.024125,   -23.357215,  4015.000000
     0.006500,   -23.357215,    97.000000
     0.005525,   -23.357215,   362.000000
     0.010325,   -23.357215,   847.000000
     0.008800,   -23.357215,   910.000000
     0.007700,   -23.357215,  3199.000000
     0.014375,   -23.357215,   834.000000
     0.005975,   -23.357215,  1032.000000
     0.025875,   -23.357215,   334.000000
     0.008400,   -23.357215,   222.000000
     0.021250,   -23.357215,   932.000000
     0.005975,   -23.357215,   262.000000
     0.015150,   -23.357215,   233.000000
     0.008725,   -23.357215,  1931.000000
     0.010000,   -23.357215,   229.000000
     0.015375,   -23.357215,  2702.000000
     0.008700,   -23.357215,   491.000000
     0.005350,   -23.357215,   583.000000
     0.031350,   -23.357215,   965.000000
     0.010625,   -23.357215,   486.000000
     0.032975,   -23.357215,   835.000000
     0.031600,   -23.357215,   337.000000
     0.007525,   -23.357215,  1905.000000
     0.005725,   -23.357215,   146.000000
     0.006600,   -23.357215,   342.000000
     0.008600,   -23.357215,   134.000000
     0.007150,   -23.357215,   638.000000
     0.005725,   -23.357215,   319.000000
     0.005050,   -23.357215,   174.000000
     0.008250,   -23.357215,  1223.000000
     0.012875,   -23.357215,  1172.000000
     0.009100,   -23.357215,   255.000000
     0.008850,   -23.357215,   314.000000
     0.019375,   -23.357215,  1611.000000
     0.028600,   -23.357215,  1019.000000
     0.013725,   -23.357215,  1745.000000
     0.015225,   -23.357215,   386.000000
     0.006600,   -23.357215,   179.000000
     0.026050,   -23.357215,  1265.000000
     0.012075,   -23.357215,  2092.000000
     0.008100,   -23.357215,   157.000000
     0.080200,   -23.357215,  3899.000000
     0.010100,   -23.357215,   205.000000
     0.017775,   -23.357215,   413.000000
     0.012800,   -23.357215,   522.000000
     0.019275,   -23.357215,  2322.000000
     0.017250,   -23.357215,   295.000000
     0.006875,   -23.357215,  1063.000000
     0.007400,   -23.357215,   310.000000
     0.010150,   -23.357215,   360.000000
     0.022500,   -23.357215,  1152.000000
     0.008375,   -23.357215,   125.000000
     0.005150,   -23.357215,  1820.000000
     0.015650,   -23.357215,   271.000000
     0.010050,   -23.357215,  2141.000000
     0.014200,   -23.357215,  1255.000000
     0.015175,   -23.357215,  2631.000000
     0.005625,   -23.357215,  2205.000000
     0.017875,   -23.357215,   487.000000
     0.011750,   -23.357215,  4277.000000
     0.007525,   -23.357215,   123.000000
     0.017175,   -23.357215,   479.000000
     0.012800,   -23.357215,   340.000000
     0.013200,   -23.357215,  1188.000000
     0.010100,   -23.357215,  6939.000000
     0.021750,   -23.357215,   431.000000
     0.013800,   -23.357215,  5057.000000
     0.008800,   -23.357215,   147.000000
     0.009900,   -23.357215,   151.000000
     0.020500,   -23.357215,  1152.000000
     0.013150,   -23.357215,  1596.000000
     0.007825,   -23.357215,   347.000000
     0.015225,   -23.357215,  2011.000000
     0.008175,   -23.357215,  1634.000000
     0.005275,   -23.357215,   889.000000
     0.030450,   -23.357215,   667.000000
     0.021900,   -23.357215,   303.000000
     0.008075,   -23.357215,   375.000000
     0.015725,   -23.357215,   497.000000
     0.024525,   -23.357215,   885.000000
     0.029550,   -23.357215,  1255.000000
     0.023550,   -23.357215,   710.000000
     0.011225,   -23.357215,   273.000000
     0.017700,   -23.357215,   319.000000
     0.020975,   -23.357215,   655.000000
     0.006400,   -23.357215,   880.000000
     0.010900,   -23.357215,  1055.000000
     0.007300,   -23.357215,  1280.000000
     0.008375,   -23.357215,   310.000000
     0.007400,   -23.357215,   230.000000
     0.011425,   -23.357215,  1145.000000
     0.023125,   -23.357215,  1391.000000
     0.010800,   -23.357215,   213.000000
     0.022550,   -23.357215,   917.000000
     0.012675,   -23.357215,  2748.000000
     0.012600,   -23.357215,   221.000000
     0.006625,   -23.357215,   544.000000
     0.005125,   -23.357215,    90.000000
     0.032425,   -23.357215,  1414.000000
     0.005900,   -23.357215,   377.000000
     0.026375,   -23.357215,  2354.000000
     0.007425,   -23.357215,   342.000000
     0.006100,   -23.357215,   236.000000
     0.011850,   -23.357215,  1293.000000
     0.011475,   -23.357215,   460.000000
     0.006325,   -23.357215,   306.000000
     0.006175,   -23.357215,  1140.000000
     0.021900,   -23.357215,  2094.000000
     0.013525,   -23.357215,   648.000000
     0.010350,   -23.357215,  2539.000000
     0.008175,   -23.357215,   533.000000
     0.011275,   -23.357215,  2240.000000
     0.005675,   -23.357215,   618.000000
     0.009575,   -23.357215,   175.000000
     0.022950,   -23.357215,  1088.000000
     0.007350,   -23.357215,   491.000000
     0.008625,   -23.357215,   492.000000
     0.008975,   -23.357215,  1813.000000
     0.028000,   -23.357215,  4314.000000
     0.007200,   -23.357215,   328.000000
     0.005825,   -23.357215,   294.000000
     0.013025,   -23.357215,   202.000000
     0.005100,   -23.357215,   133.000000
     0.045425,   -23.357215,   734.000000
     0.006000,   -23.357215,  1652.000000
     0.018125,   -23.357215,   250.000000
     0.007050,   -23.357215,   801.000000
     0.007075,   -23.357215,   205.000000
     0.019400,   -23.357215,   734.000000
     0.008725,   -23.357215,  1745.000000
     0.007225,   -23.357215,  2148.000000
     0.029675,   -23.357215,   356.000000
     0.005225,   -23.357215,   355.000000
     0.005125,   -23.357215,   269.000000
     0.005325,   -23.357215,  2255.000000
     0.005750,   -23.357215,   463.000000
     0.007800,   -23.357215,   383.000000
     0.016275,   -23.357215,   274.000000
     0.020750,   -23.357215,  4699.000000
     0.006175,   -23.357215,   157.000000
     0.007475,   -23.357215,  1269.000000
     0.046675,   -23.357215,  1545.000000
     0.011025,   -23.357215,   915.000000
     0.006000,   -23.357215,    91.000000
     0.009025,   -23.357215,   147.000000
     0.022175,   -23.357215,   418.000000
     0.005775,   -23.357215,  1459.000000
     0.008875,   -23.357215,   276.000000
     0.016025,   -23.357215,  1923.000000
     0.008000,   -23.357215,  4147.000000
     0.011875,   -23.357215,   382.000000
     0.035850,   -23.357215,  4675.000000
     0.020475,   -23.357215,  1986.000000
     0.009225,   -23.357215,   354.000000
     0.011025,   -23.357215,   331.000000
     0.006425,   -23.357215,  1170.000000
     0.007450,   -23.357215,   339.000000
     0.009175,   -23.357215,   439.000000
     0.022950,   -23.357215,  1356.000000
     0.005275,   -23.357215,   250.000000
     0.014125,   -23.357215,   448.000000
     0.013225,   -23.357215,   421.000000
     0.008150,   -23.357215,  3234.000000
     0.033450,   -23.357215,  7171.000000
     0.014275,   -23.357215,   214.000000
     0.011250,   -23.357215,  1391.000000
     0.008025,   -23.357215,   788.000000
     0.021575,   -23.357215,  8411.000000
     0.013775,   -23.357215,  2767.000000
     0.009825,   -23.357215,   260.000000
     0.013300,   -23.357215,   417.000000
     0.005350,   -23.357215,   183.000000
     0.023275,   -23.357215,   142.000000
     0.005725,   -23.357215,  2700.000000
     0.008025,   -23.357215,   569.000000
     0.007900,   -23.357215,   926.000000
     0.027075,   -23.357215,   662.000000
     0.007625,   -23.357215,  1887.000000
     0.006275,   -23.357215,   233.000000
     0.014925,   -23.357215,   239.000000
     0.025350,   -23.357215,  2476.000000
     0.031150,   -23.357215,   979.000000
     0.025725,   -23.357215,  1619.000000
     0.006950,   -23.357215,  1154.000000
     0.007825,   -23.357215,   176.000000
     0.006925,   -23.357215,   290.000000
     0.012100,   -23.357215,   328.000000
     0.007900,   -23.357215,    80.000000
     0.014200,   -23.357215,   535.000000
     0.020375,   -23.357215,   844.000000
     0.019850,   -23.357215,  1097.000000
     0.015375,   -23.357215,   575.000000
     0.007200,   -23.357215,  1976.000000
     0.012625,   -23.357215,   258.000000
     0.019650,   -23.357215,   901.000000
     0.006500,   -23.357215,   234.000000
     0.008450,   -23.357215,   117.000000
     0.009075,   -23.357215,   183.000000
     0.011900,   -23.357215,   679.000000
     0.005675,   -23.357215,   460.000000
     0.015125,   -23.357215,   372.000000
     0.008025,   -23.357215,  1179.000000
     0.024850,   -23.357215,   743.000000
     0.007000,   -23.357215,   803.000000
     0.006100,   -23.357215,   913.000000
     0.010350,   -23.357215,   286.000000
     0.010775,   -23.357215,  1049.000000
     0.060075,   -23.357215,  1262.000000
     0.006600,   -23.357215,   214.000000
     0.017025,   -23.357215,  2318.000000
     0.019425,   -23.357215,  1060.000000
     0.015050,   -23.357215,   493.000000
     0.029775,   -23.357215,   590.000000
     0.008925,   -23.357215,  2975.000000
     0.011700,   -23.357215,  1110.000000
     0.039750,   -23.357215,   878.000000
     0.012500,   -23.357215,   718.000000
     0.032750,   -23.357215,   393.000000
     0.005550,   -23.357215,   118.000000
     0.044425,   -23.357215,   961.000000
     0.020425,   -23.357215,  4386.000000
     0.006400,   -23.357215,   116.000000
     0.012650,   -23.357215,   202.000000
     0.035650,   -23.357215,   690.000000
     0.017475,   -23.357215,   608.000000
     0.006175,   -23.357215,   138.000000
     0.011200,   -23.357215,  1227.000000
     0.028250,   -23.357215,   506.000000
     0.010975,   -23.357215,   229.000000
     0.006600,   -23.357215,   716.000000
     0.007225,   -23.357215,   316.000000
     0.013750,   -23.357215,  3718.000000
     0.007875,   -23.357215,    84.000000
     0.022550,   -23.357215,  2520.000000
     0.005050,   -23.357215,   943.000000
     0.006775,   -23.357215,    81.000000
     0.017400,   -23.357215,  1469.000000
     0.006200,   -23.357215,  1211.000000
     0.009875,   -23.357215,  5412.000000
     0.021400,   -23.357215,  1220.000000
     0.018250,   -23.357215,   321.000000
     0.007850,   -23.357215,   182.000000
     0.005325,   -23.357215,   342.000000
     0.025200,   -23.357215,   590.000000
     0.012725,   -23.357215,   365.000000
     0.007950,   -23.357215,   299.000000
     0.030525,   -23.357215,  1009.000000
     0.013675,   -23.357215,   381.000000
     0.029225,   -23.357215,  1801.000000
     0.016325,   -23.357215,  3763.000000
     0.010625,   -23.357215,   249.000000
     0.012400,   -23.357215,  1214.000000
     0.008825,   -23.357215,  1650.000000
     0.006925,   -23.357215,  7720.000000
     0.012975,   -23.357215,   614.000000
     0.019450,   -23.357215,  1882.000000
     0.023400,   -23.357215,  2312.000000
     0.031400,   -23.357215,  2773.000000
     0.022025,   -23.357215,   429.000000
     0.032275,   -23.357215,  1983.000000
     0.007425,   -23.357215,   387.000000
     0.014225,   -23.357215,  1015.000000
     0.009425,   -23.357215,   184.000000
     0.008775,   -23.357215,    95.000000
     0.008875,   -23.357215,  1070.000000
     0.015450,   -23.357215,   619.000000
     0.019425,   -23.357215,  1532.000000
     0.005200,   -23.357215,   477.000000
     0.027275,   -23.357215,  1591.000000
     0.009625,   -23.357215,   509.000000
     0.007975,   -23.357215,  2369.000000
     0.021275,   -23.357215,  1266.000000
     0.031000,   -23.357215,  1237.000000
     0.006225,   -23.357215,   178.000000
     0.005375,   -23.357215,    34.000000
     0.005325,   -23.357215,   279.000000
     0.011100,   -23.357215,   408.000000
     0.013800,   -23.357215,  1221.000000
     0.014150,   -23.357215,  1136.000000
     0.008000,   -23.357215,   961.000000
     0.007625,   -23.357215,  1678.000000
     0.020350,   -23.357215,  1213.000000
     0.016425,   -23.357215,   539.000000
     0.005550,   -23.357215,   400.000000
     0.020200,   -23.357215,  1361.000000
     0.011200,   -23.357215,  3004.000000
     0.008250,   -23.357215,   158.000000
     0.005200,   -23.357215,   390.000000
     0.009825,   -23.357215,   558.000000
     0.006300,   -23.357215,   258.000000
     0.020425,   -23.357215,  7149.000000
     0.005850,   -23.357215,  1666.000000
     0.005825,   -23.357215,   866.000000
     0.022375,   -23.357215,   690.000000
     0.006275,   -23.357215,   514.000000
     0.010575,   -23.357215,  2288.000000
     0.009375,   -23.357215,   356.000000
     0.017425,   -23.357215,   216.000000
     0.021575,   -23.357215,   937.000000
     0.005050,   -23.357215,   141.000000
     0.005250,   -23.357215,   263.000000
     0.011500,   -23.357215,   287.000000
     0.055750,   -23.357215,  3303.000000
     0.017875,   -23.357215,  1009.000000
     0.006400,   -23.357215,  2613.000000
     0.030250,   -23.357215,  1102.000000
     0.008150,   -23.357215,   428.000000
     0.007150,   -23.357215,   326.000000
     0.021425,   -23.357215,   510.000000
     0.007600,   -23.357215,   514.000000
     0.026575,   -23.357215,  3834.000000
     0.006675,   -23.357215,   285.000000
     0.020550,   -23.357215,  1582.000000
     0.012325,   -23.357215,   353.000000
     0.006550,   -23.357215,  1868.000000
     0.019150,   -23.357215,   268.000000
     0.036900,   -23.357215,  3107.000000
     0.005450,   -23.357215,   113.000000
     0.010925,   -23.357215,   841.000000
     0.042850,   -23.357215,  2192.000000
     0.009725,   -23.357215,   197.000000
     0.006825,   -23.357215,  4539.000000
     0.016225,   -23.357215,   575.000000
     0.005625,   -23.357215,   438.000000
     0.007725,   -23.357215,   521.000000
     0.006675,   -23.357215,   120.000000
     0.020500,   -23.357215,   380.000000
     0.025000,   -23.357215,  1312.000000
     0.021125,   -23.357215,  1504.000000
     0.005450,   -23.357215,   114.000000
     0.007625,   -23.357215,   242.000000
     0.005550,   -23.357215,   893.000000
     0.011800,   -23.357215,  2294.000000
     0.031400,   -23.357215,  2986.000000
     0.007750,   -23.357215,   417.000000
     0.006875,   -23.357215,   110.000000
     0.030300,   -23.357215,  2776.000000
     0.007850,   -23.357215,  3700.000000
     0.006375,   -23.357215,  1561.000000
     0.015475,   -23.357215,   440.000000
     0.051225,   -23.357215,  3294.000000
     0.055300,   -23.357215,  1000.000000
     0.005325,   -23.357215,   214.000000
     0.007425,   -23.357215,    93.000000
     0.012400,   -23.357215,   125.000000
     0.029375,   -23.357215,  2650.000000
     0.016400,   -23.357215,   177.000000
     0.015975,   -23.357215,  1176.000000
     0.015950,   -23.357215,   215.000000
     0.051850,   -23.357215,  3022.000000
     0.006475,   -23.357215,   554.000000
     0.017925,   -23.357215,  1519.000000
     0.031750,   -23.357215,   727.000000
     0.013550,   -23.357215,  2996.000000
     0.006125,   -23.357215,   272.000000
     0.007825,   -23.357215,   422.000000
     0.031500,   -23.357215,  1358.000000
     0.007000,   -23.357215,   430.000000
     0.012000,   -23.357215,   707.000000
     0.006350,   -23.357215,   638.000000
     0.005600,   -23.357215,    46.000000
     0.015375,   -23.357215,   295.000000
     0.009625,   -23.357215,  2411.000000
     0.020700,   -23.357215,  1536.000000
     0.008925,   -23.357215,  2768.000000
     0.006400,   -23.357215,   306.000000
     0.009725,   -23.357215,   130.000000
     0.013275,   -23.357215,   560.000000
     0.010950,   -23.357215,   196.000000
     0.007950,   -23.357215,   152.000000
     0.009325,   -23.357215,  1193.000000
     0.014275,   -23.357215,   819.000000
     0.012250,   -23.357215,   448.000000
     0.006775,   -23.357215,   170.000000
     0.108400,   -23.357215,  1995.000000
     0.006375,   -23.357215,   328.000000
     0.012925,   -23.357215,  1199.000000
     0.014900,   -23.357215,  5225.000000
     0.016600,   -23.357215,   183.000000
     0.061300,   -23.357215,  2477.000000
     0.015075,   -23.357215,   219.000000
     0.040800,   -23.357215,  1815.000000
     0.017125,   -23.357215,  3875.000000
     0.017800,   -23.357215,   840.000000
     0.034150,   -23.357215,  1693.000000
     0.005875,   -23.357215,   768.000000
     0.010175,   -23.357215,  1588.000000
     0.019950,   -23.357215,  1152.000000
     0.008575,   -23.357215,  1136.000000
     0.021650,   -23.357215,  2085.000000
     0.005375,   -23.357215,   455.000000
     0.005175,   -23.357215,   601.000000
     0.007275,   -23.357215,   666.000000
     0.006625,   -23.357215,   117.000000
     0.009325,   -23.357215,   624.000000
     0.007200,   -23.357215,  2700.000000
     0.008525,   -23.357215,   236.000000
     0.011875,   -23.357215,   356.000000
     0.011525,   -23.357215,   704.000000
     0.025075,   -23.357215,   888.000000
     0.006800,   -23.357215,  1450.000000
     0.014475,   -23.357215,   947.000000
     0.008725,   -23.357215,  1549.000000
     0.008050,   -23.357215,  2515.000000
     0.018250,   -23.357215,  2063.000000
     0.016450,   -23.357215,   372.000000
     0.010700,   -23.357215,   286.000000
     0.008175,   -23.357215,   337.000000
     0.020475,   -23.357215,  1470.000000
     0.012850,   -23.357215,  1354.000000
     0.019975,   -23.357215,  2731.000000
     0.005775,   -23.357215,   152.000000
     0.006425,   -23.357215,   198.000000
     0.006325,   -23.357215,   305.000000
     0.018200,   -23.357215,  2548.000000
     0.005350,   -23.357215,  3092.000000
     0.020775,   -23.357215,  2445.000000
     0.015275,   -23.357215, 10259.000000
     0.005600,   -23.357215,   137.000000
     0.007175,   -23.357215,    69.000000
     0.034650,   -23.357215,   595.000000
     0.005975,   -23.357215,   276.000000
     0.016200,   -23.357215,  1005.000000
     0.014775,   -23.357215,   566.000000
     0.010375,   -23.357215,   334.000000
     0.016800,   -23.357215,   725.000000
     0.005525,   -23.357215,   849.000000
     0.018225,   -23.357215,   814.000000
     0.049150,   -23.357215,  1749.000000
     0.017625,   -23.357215,  1099.000000
     0.013650,   -23.357215,   500.000000
     0.005475,   -23.357215,   454.000000
     0.006425,   -23.357215,   540.000000
     0.032200,   -23.357215,  1363.000000
     0.008575,   -23.357215,   400.000000
     0.007825,   -23.357215,   612.000000
     0.021175,   -23.357215,  1902.000000
     0.005900,   -23.357215,  1183.000000
     0.015300,   -23.357215,  2823.000000
     0.006950,   -23.357215,   143.000000
     0.005100,   -23.357215,   243.000000
     0.005075,   -23.357215,   397.000000
     0.005475,   -23.357215,  1458.000000
     0.011600,   -23.357215,  1371.000000
     0.024600,   -23.357215,   506.000000
     0.013575,   -23.357215,   398.000000
     0.005950,   -23.357215,  1709.000000
     0.010450,   -23.357215,   526.000000
     0.012050,   -23.357215,    76.000000
     0.007150,   -23.357215,   252.000000
     0.027050,   -23.357215,   352.000000
     0.008450,   -23.357215,   394.000000
     0.005450,   -23.357215,   134.000000
     0.008750,   -23.357215,    95.000000
     0.009950,   -23.357215,  1002.000000
     0.007550,   -23.357215,   643.000000
     0.034800,   -23.357215,   912.000000
     0.005500,   -23.357215,   250.000000
     0.030075,   -23.357215,   183.000000
     0.009750,   -23.357215,   392.000000
     0.011500,   -23.357215,  2216.000000
     0.005200,   -23.357215,    99.000000
     0.083725,   -23.357215,  8566.000000
     0.024275,   -23.357215,   849.000000
     0.032950,   -23.357215,  1285.000000
     0.021000,   -23.357215,   452.000000
     0.053275,   -23.357215,  1900.000000
     0.017275,   -23.357215,   506.000000
     0.017625,   -23.357215,   390.000000
     0.040000,   -23.357215,   576.000000
     0.007850,   -23.357215,    72.000000
     0.014800,   -23.357215,  1096.000000
     0.013475,   -23.357215,   228.000000
